date,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2017-06-30,E00031325,Trafford - E00031325,OA,Males,156,29,101,26,0,4,2,2,2,3,1,3,1,4,2,3,1,0,0,1,1,0,1,4,6,2,0,2,2,6,1,1,1,5,1,2,2,2,4,1,3,2,1,1,3,0,2,1,4,0,1,2,0,4,4,3,3,4,2,3,0,2,2,3,2,1,2,2,0,1,1,2,1,1,3,1,1,2,1,0,1,0,1,1,3,1,2,1,2,0,0,0,0,0,0
2017-06-30,E00031330,Trafford - E00031330,OA,Males,147,36,97,14,4,1,2,3,2,1,3,4,1,2,2,1,2,3,1,4,4,5,3,1,0,2,0,1,2,1,2,2,3,2,2,1,1,1,1,3,3,1,3,3,1,3,1,2,2,2,2,2,4,5,3,2,0,2,2,1,3,1,3,3,2,1,1,1,1,2,0,2,0,1,4,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031332,Trafford - E00031332,OA,Males,151,35,95,21,1,0,2,2,2,6,2,2,2,3,1,2,2,3,2,3,2,2,3,1,2,0,2,2,0,2,0,1,0,0,2,2,2,3,0,0,2,4,2,1,0,4,3,1,3,1,3,1,2,3,7,2,3,3,0,4,6,1,4,3,1,1,1,0,3,0,0,0,2,0,1,2,1,2,1,0,1,1,1,0,0,0,1,2,2,0,0,0,0,1,3
2017-06-30,E00031327,Trafford - E00031327,OA,Males,159,37,91,31,3,3,0,1,5,1,1,5,1,3,2,3,2,1,2,4,1,2,1,2,1,3,3,4,4,1,1,2,0,3,1,1,1,3,3,1,2,0,3,1,0,0,1,1,3,3,1,1,4,1,4,3,2,3,3,3,2,1,2,3,1,1,2,0,2,0,0,4,2,1,3,1,0,1,2,1,2,1,5,1,1,2,0,0,1,1,0,0,1,0,1
2017-06-30,E00031331,Trafford - E00031331,OA,Males,164,38,104,22,0,4,2,3,5,3,2,3,2,3,2,2,3,2,2,0,2,1,4,2,3,4,1,2,4,5,3,3,4,3,1,1,2,1,3,2,2,0,1,2,2,1,2,2,3,1,4,1,1,3,0,1,6,0,0,4,0,3,1,4,4,1,4,0,0,0,1,0,1,1,2,2,2,2,0,1,2,1,0,1,2,1,0,2,0,0,1,0,0,0,0
2017-06-30,E00031334,Trafford - E00031334,OA,Males,191,48,114,29,2,3,5,4,3,3,2,6,4,2,2,2,3,3,2,2,7,1,4,2,0,3,2,2,3,4,0,2,1,2,0,0,1,2,2,1,2,2,2,2,2,5,3,2,3,3,2,5,4,2,2,3,4,1,2,0,3,3,5,3,2,2,2,3,1,2,3,3,1,5,0,0,1,0,1,1,2,2,1,1,2,2,1,0,0,1,0,0,0,0,0
2017-06-30,E00031335,Trafford - E00031335,OA,Males,180,49,105,26,0,3,8,2,3,5,4,3,3,4,2,3,2,3,2,2,2,2,3,5,5,1,2,0,1,0,1,0,3,2,1,3,1,2,2,1,4,6,1,4,3,2,6,0,0,1,1,2,2,2,1,4,2,2,3,4,2,5,1,3,2,0,0,2,3,2,1,4,1,1,1,1,0,1,0,1,1,4,1,1,1,1,2,0,2,0,0,0,0,0,0
2017-06-30,E00031336,Trafford - E00031336,OA,Males,166,35,108,23,1,2,1,2,2,3,5,3,3,4,1,1,1,1,2,3,2,0,1,4,2,0,0,5,1,3,2,3,4,3,2,2,0,5,2,1,4,3,2,2,2,1,1,3,2,2,6,1,3,2,2,4,3,6,3,1,0,0,4,1,3,2,1,0,2,1,0,4,3,2,3,1,0,3,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2017-06-30,E00031315,Trafford - E00031315,OA,Males,91,6,70,15,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,3,1,3,0,0,0,0,0,1,0,5,1,1,1,2,4,0,1,4,1,2,2,0,0,0,2,3,1,0,2,2,1,0,4,1,0,5,1,1,1,1,3,0,0,3,2,2,2,1,0,1,1,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1
2017-06-30,E00031316,Trafford - E00031316,OA,Males,193,40,125,28,0,2,0,0,1,3,0,4,0,0,4,5,2,8,5,6,6,6,2,2,3,0,6,2,4,4,1,1,2,2,3,5,2,5,1,1,2,2,0,4,1,0,0,2,2,3,5,3,0,1,4,4,4,4,1,6,3,1,1,2,2,3,1,2,4,2,2,4,2,3,2,3,0,1,3,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
2017-06-30,E00031317,Trafford - E00031317,OA,Males,145,34,103,8,2,2,0,2,3,2,6,2,5,3,3,1,1,0,0,2,0,4,3,2,4,4,3,1,1,3,0,3,1,2,6,1,0,2,2,0,3,1,4,1,2,2,6,1,2,1,1,3,2,0,3,6,2,3,2,0,2,3,0,4,3,0,2,1,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2017-06-30,E00031339,Trafford - E00031339,OA,Males,212,53,132,27,0,5,2,1,4,1,4,2,3,10,4,2,2,5,3,5,2,5,2,4,3,2,2,0,4,1,7,4,4,2,4,2,7,4,2,3,3,5,0,2,3,2,3,1,0,6,4,1,3,0,5,5,2,2,2,4,3,1,2,2,2,2,1,1,1,2,1,3,2,0,3,2,2,4,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1
2017-06-30,E00031341,Trafford - E00031341,OA,Males,135,19,93,23,0,0,0,3,3,0,2,2,2,0,2,0,2,1,0,2,4,0,1,2,1,0,2,2,4,2,3,1,3,6,1,4,2,2,4,3,1,2,0,1,2,1,1,3,2,2,1,1,0,1,2,2,0,2,2,1,3,2,3,6,2,1,1,1,0,0,1,1,2,2,2,1,2,0,2,0,0,1,0,1,1,0,1,1,1,2,0,0,0,0,2
2017-06-30,E00031342,Trafford - E00031342,OA,Males,97,11,64,22,1,2,0,0,2,1,0,2,1,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,1,2,0,3,2,0,1,0,6,0,0,3,1,1,0,0,0,0,2,0,1,1,2,3,1,1,1,3,1,0,4,1,2,2,1,3,2,3,3,2,1,1,1,2,2,3,1,1,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2017-06-30,E00031363,Trafford - E00031363,OA,Males,184,27,152,5,2,1,2,3,4,0,3,2,2,2,2,1,0,0,1,2,0,0,0,1,1,3,2,4,11,9,4,6,8,8,8,5,2,5,4,2,3,5,7,4,1,2,4,3,5,0,3,2,2,3,2,2,3,4,1,1,1,1,1,3,2,2,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031365,Trafford - E00031365,OA,Males,194,34,151,9,1,1,3,7,3,2,1,1,0,5,3,2,2,1,2,0,1,0,0,2,5,8,3,2,4,4,3,5,4,6,3,6,5,4,5,4,8,3,3,5,2,3,7,5,2,4,3,3,0,2,0,6,3,1,2,2,1,0,5,2,1,1,2,0,1,2,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031366,Trafford - E00031366,OA,Males,263,53,196,14,6,1,5,3,4,1,5,6,3,1,3,1,5,4,5,0,2,1,0,2,9,5,9,11,13,10,9,8,6,6,5,7,8,5,4,5,2,3,2,4,5,7,3,2,2,3,2,2,3,0,1,3,5,3,4,2,2,1,3,0,1,1,2,0,3,1,3,1,1,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-30,E00031369,Trafford - E00031369,OA,Males,106,10,66,30,0,0,1,2,0,2,0,0,0,0,1,3,0,0,1,0,1,1,0,1,2,0,2,2,2,0,0,3,1,2,0,1,2,1,1,0,2,1,1,0,2,1,2,1,1,0,0,1,2,0,0,3,1,4,2,3,2,2,0,1,1,3,1,3,4,2,1,1,3,2,2,1,2,1,1,1,1,2,0,0,1,1,1,0,2,1,1,1,1,0,1
2017-06-30,E00031372,Trafford - E00031372,OA,Males,203,42,153,8,3,5,5,4,2,2,1,1,2,5,4,1,2,0,5,0,1,2,2,0,5,3,4,4,3,9,6,9,4,4,3,9,3,3,4,4,4,6,5,4,7,3,3,5,4,2,0,1,3,3,3,1,2,0,0,1,0,3,2,0,1,3,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
2017-06-30,E00168598,Trafford - E00168598,OA,Males,107,16,89,2,1,1,1,4,1,1,1,4,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,6,5,9,2,4,4,5,4,2,5,3,2,4,3,4,1,1,3,1,1,1,2,2,0,2,0,0,0,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00168599,Trafford - E00168599,OA,Males,148,28,116,4,4,0,2,2,3,3,4,1,0,2,1,1,2,2,0,1,0,2,1,0,0,1,2,3,8,0,2,4,9,5,3,4,3,2,3,4,2,1,3,1,3,4,0,2,3,3,2,1,0,2,3,7,3,2,3,2,4,2,2,0,1,2,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031351,Trafford - E00031351,OA,Males,157,55,91,11,2,3,6,2,5,3,1,0,4,5,7,4,5,1,3,4,2,1,2,5,0,1,0,1,1,0,2,1,0,0,0,7,1,1,2,2,5,5,1,1,3,0,1,4,3,1,2,4,5,3,2,1,3,4,1,1,0,2,2,3,3,1,0,1,0,1,1,0,2,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017-06-30,E00031368,Trafford - E00031368,OA,Males,151,28,107,16,2,6,3,2,2,2,1,1,2,3,0,1,1,0,1,1,0,1,0,1,4,4,1,1,1,3,6,4,4,2,5,5,0,4,6,2,2,4,1,5,4,0,2,2,2,5,1,2,2,1,0,2,0,0,1,1,2,1,0,2,4,2,3,0,2,2,3,0,0,1,2,0,0,2,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2017-06-30,E00031371,Trafford - E00031371,OA,Males,189,42,134,13,3,3,4,2,2,0,4,2,3,5,6,2,2,0,3,1,2,2,3,1,2,2,2,0,4,2,3,1,1,4,6,2,4,7,6,1,1,4,3,3,4,4,3,2,1,1,0,4,4,6,3,4,2,3,5,2,3,3,5,2,1,1,1,1,3,1,1,1,2,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-06-30,E00031373,Trafford - E00031373,OA,Males,198,44,136,18,2,1,3,3,1,7,2,5,2,3,3,1,4,0,6,1,0,1,3,2,6,5,7,1,4,2,2,3,6,3,6,4,4,0,4,2,4,4,1,1,4,3,0,1,3,1,0,5,3,4,4,2,4,3,5,4,1,5,0,1,1,1,2,4,0,1,0,3,0,1,2,1,2,1,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1
2017-06-30,E00031374,Trafford - E00031374,OA,Males,325,79,227,19,5,5,3,6,2,6,6,5,7,4,4,6,2,6,5,7,1,6,3,5,7,5,3,5,6,4,7,10,5,6,3,8,3,9,1,8,9,5,6,5,8,5,3,8,7,3,9,5,5,6,2,6,2,1,4,2,2,2,5,3,0,1,3,1,4,1,1,1,2,1,0,2,0,3,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
2017-06-30,E00031350,Trafford - E00031350,OA,Males,173,50,109,14,3,6,7,3,4,3,3,1,6,5,0,1,3,1,0,4,0,2,7,0,0,3,1,2,2,5,6,1,2,5,1,3,2,3,5,2,3,1,5,4,2,1,5,1,1,2,0,1,1,1,0,2,1,3,1,5,3,3,3,2,2,0,2,2,0,4,1,0,1,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031352,Trafford - E00031352,OA,Males,176,42,123,11,5,6,4,1,6,3,2,4,2,2,2,1,1,1,0,2,1,1,1,0,1,0,2,3,4,1,2,4,3,4,3,2,2,1,5,4,6,2,3,3,0,2,2,4,1,6,4,5,3,2,1,2,2,2,3,3,5,5,3,0,5,3,0,1,1,1,2,1,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-06-30,E00031353,Trafford - E00031353,OA,Males,168,35,128,5,2,1,5,1,5,1,2,3,0,0,3,4,1,2,2,3,1,1,1,1,3,1,3,3,1,0,7,3,1,4,3,5,6,5,4,3,6,4,2,2,1,3,1,2,3,3,6,4,3,3,3,1,1,3,2,3,2,4,1,6,3,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031356,Trafford - E00031356,OA,Males,132,30,92,10,2,1,3,1,1,1,4,2,1,2,3,2,3,0,2,2,1,2,1,3,2,2,3,1,2,3,1,2,1,1,6,2,2,2,2,4,5,1,2,2,2,0,4,0,1,2,5,3,2,2,1,4,1,2,2,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0
2017-06-30,E00031358,Trafford - E00031358,OA,Males,207,60,133,14,5,8,10,7,5,5,4,3,3,2,4,1,0,0,0,3,3,1,4,0,0,3,0,4,4,5,4,1,2,5,3,0,4,2,4,4,2,7,7,2,3,2,4,3,0,5,3,4,3,2,3,5,4,1,0,4,1,3,5,2,2,2,1,0,0,1,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2017-06-30,E00031359,Trafford - E00031359,OA,Males,170,41,113,16,4,2,3,2,5,4,2,3,1,0,1,5,4,5,0,0,3,1,2,0,1,3,1,2,4,4,7,1,0,5,1,1,4,1,2,4,2,4,4,0,3,2,0,3,2,5,3,1,3,2,1,4,2,3,1,4,1,2,4,2,0,3,1,3,1,2,1,0,1,2,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0
2017-06-30,E00031367,Trafford - E00031367,OA,Males,127,34,76,17,2,2,1,1,1,2,0,1,4,2,6,1,2,3,4,2,2,3,0,2,0,0,2,0,1,2,4,1,1,2,3,0,3,2,3,0,1,3,3,2,2,1,1,1,3,2,0,1,4,2,2,1,2,2,2,3,0,1,1,1,2,1,1,0,0,1,0,2,0,2,1,2,0,1,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2017-06-30,E00031377,Trafford - E00031377,OA,Males,126,28,85,13,3,0,5,0,2,0,0,2,3,4,0,2,4,1,2,0,2,2,1,2,1,1,2,0,2,2,5,0,0,4,2,1,3,0,4,4,3,2,1,3,2,0,4,2,1,1,4,2,1,2,2,0,4,2,1,3,0,2,1,0,1,1,1,0,1,0,2,2,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2017-06-30,E00031349,Trafford - E00031349,OA,Males,165,30,124,11,0,2,0,2,2,3,3,1,4,0,0,0,4,1,5,3,1,4,1,1,2,2,2,0,1,0,2,2,4,4,3,4,1,3,5,4,4,1,7,0,5,2,4,4,1,6,2,2,2,2,5,5,1,2,0,3,3,2,3,1,3,2,3,2,1,1,0,2,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0
2017-06-30,E00031370,Trafford - E00031370,OA,Males,293,71,210,12,2,5,7,3,2,5,3,2,2,7,7,4,7,3,9,3,5,9,6,3,6,3,5,7,4,5,8,10,3,4,10,3,4,3,5,4,9,3,3,2,3,6,5,6,2,3,4,5,5,5,5,4,3,3,5,0,4,3,4,4,1,0,0,4,2,0,0,0,0,3,1,0,0,1,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031375,Trafford - E00031375,OA,Males,173,37,124,12,5,3,3,3,2,2,1,4,0,2,3,1,3,2,0,3,2,3,3,1,2,2,2,1,1,10,2,0,4,3,3,1,5,3,3,4,1,2,3,3,2,3,3,4,4,4,4,4,1,1,3,2,2,4,3,1,0,3,5,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0
2017-06-30,E00031376,Trafford - E00031376,OA,Males,187,47,137,3,3,2,2,5,5,1,3,4,5,4,4,3,2,1,1,2,0,2,2,0,0,1,0,3,2,3,2,3,3,9,4,5,4,5,4,8,7,4,4,5,4,3,2,3,4,4,4,3,2,1,1,3,3,2,2,0,6,2,1,2,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,E00031354,Trafford - E00031354,OA,Males,166,35,107,24,1,1,2,2,1,4,2,0,1,4,6,2,1,1,3,4,0,2,0,2,1,1,1,1,1,2,4,1,1,3,4,2,3,3,2,2,4,0,4,1,9,2,1,1,1,6,1,0,2,4,1,3,2,1,8,0,5,3,3,2,0,1,1,0,5,1,2,2,1,4,2,2,0,0,4,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2017-06-30,E00031355,Trafford - E00031355,OA,Males,269,73,177,19,7,5,5,2,7,1,6,5,2,4,3,3,7,6,5,5,2,5,2,2,5,2,1,2,3,0,2,5,4,7,3,3,4,6,4,5,7,5,7,4,6,5,7,6,4,3,4,3,8,3,5,8,4,2,4,2,1,1,3,0,2,0,2,3,1,0,2,1,4,3,0,0,1,0,1,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,0
2017-06-30,E00031357,Trafford - E00031357,OA,Males,164,43,94,27,1,1,1,2,4,5,3,6,2,2,4,2,2,4,2,2,2,2,1,0,0,0,2,4,2,0,2,0,5,2,0,3,3,3,4,1,2,0,3,2,3,4,0,2,4,7,3,2,3,2,1,2,2,2,2,2,1,4,1,0,2,1,0,1,0,0,2,4,0,5,0,1,2,1,2,0,2,0,0,0,2,1,2,0,1,0,0,0,0,0,2
2017-06-30,E00031360,Trafford - E00031360,OA,Males,186,48,122,16,3,2,5,4,1,3,6,2,2,4,2,4,3,3,3,1,4,3,3,2,3,4,1,2,3,5,5,1,6,5,2,2,2,6,3,3,1,5,1,1,0,1,5,4,0,6,0,1,2,2,4,1,1,2,3,1,4,2,3,4,1,1,0,0,1,1,1,2,1,0,2,1,0,2,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0
2017-06-30,E00031361,Trafford - E00031361,OA,Males,203,60,123,20,3,1,7,2,5,4,5,0,5,5,3,5,2,4,7,2,2,6,3,3,6,1,7,3,1,2,2,0,3,0,5,2,4,1,4,4,0,2,4,1,2,3,2,2,0,4,1,3,3,2,5,2,0,5,2,3,4,3,3,0,1,0,2,1,4,0,1,2,2,0,0,2,1,0,1,0,0,2,2,1,0,0,1,3,0,1,0,1,0,0,0
2017-06-30,E00031362,Trafford - E00031362,OA,Males,163,35,105,23,2,2,4,3,1,2,1,1,4,5,3,0,1,3,2,1,1,4,1,3,1,1,4,1,2,1,1,2,5,0,1,3,4,2,1,3,2,0,4,2,3,3,2,8,0,6,1,3,3,1,2,3,1,1,2,3,3,0,1,6,1,0,2,1,0,2,0,3,2,0,1,3,0,0,1,0,0,1,0,0,3,1,2,2,0,0,0,0,0,0,2
2017-06-30,E00031394,Trafford - E00031394,OA,Males,188,39,123,26,1,6,5,2,4,3,2,3,2,1,0,1,4,1,3,1,1,5,4,4,1,1,0,1,1,3,3,1,2,1,2,1,4,4,1,1,2,3,3,1,1,2,1,5,4,4,5,2,4,2,4,2,2,4,2,7,2,0,4,3,5,1,4,0,3,1,2,2,3,4,1,2,0,1,0,1,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0
2017-06-30,E00031395,Trafford - E00031395,OA,Males,192,35,126,31,3,2,2,1,7,6,2,3,0,0,1,0,2,3,1,2,5,0,4,0,2,2,2,4,3,1,3,1,1,2,2,5,0,2,6,0,4,3,2,3,1,3,2,4,8,4,2,4,2,2,0,6,1,1,0,4,2,5,2,0,2,5,5,3,1,2,5,7,1,1,3,1,2,1,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1
2017-06-30,E00031396,Trafford - E00031396,OA,Males,150,29,79,42,2,0,1,1,5,2,1,1,5,3,0,2,1,1,3,1,2,5,1,1,0,0,0,1,1,2,1,0,1,0,2,0,0,1,1,4,0,0,5,1,3,3,1,2,1,4,3,2,1,4,4,1,1,3,3,0,4,1,3,0,2,1,1,1,1,2,5,0,4,2,3,2,3,1,1,1,0,1,2,6,0,3,1,2,1,0,1,0,1,0,0
2017-06-30,E00031397,Trafford - E00031397,OA,Males,190,44,103,43,2,1,1,4,1,3,3,1,3,2,3,4,5,4,6,1,3,2,2,1,1,4,1,2,1,0,1,0,3,1,0,0,1,1,2,3,3,1,2,6,4,3,1,0,4,4,4,1,4,3,4,2,3,2,1,4,3,1,1,2,1,4,3,2,1,2,2,2,4,3,2,1,2,1,2,2,2,2,1,0,3,0,2,0,2,0,1,1,1,1,4
2017-06-30,E00031399,Trafford - E00031399,OA,Males,122,28,71,23,1,0,2,3,2,2,4,1,3,1,0,2,4,3,0,0,2,3,2,1,3,1,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,3,1,2,4,1,0,2,2,5,1,3,0,4,1,2,0,1,1,3,1,1,0,5,3,2,0,1,1,1,1,0,3,1,1,2,0,2,1,0,0,2,2,0,0,2,0,1,0,1,0,1,0,1,1
2017-06-30,E00031379,Trafford - E00031379,OA,Males,149,23,87,39,1,3,1,4,2,0,1,3,0,2,2,0,0,1,2,1,0,0,3,1,2,3,0,1,1,1,0,0,0,0,2,2,2,1,1,1,1,4,5,2,2,3,3,4,5,0,2,3,2,1,3,2,3,3,4,1,1,0,1,1,4,1,3,0,2,2,3,3,2,2,3,3,2,2,0,1,1,1,2,1,1,0,1,2,4,1,0,1,0,0,1
2017-06-30,E00031398,Trafford - E00031398,OA,Males,121,23,68,30,1,0,1,1,0,1,3,3,0,1,2,3,0,0,4,3,4,0,0,2,0,0,3,2,2,1,2,1,1,1,0,0,0,0,0,1,2,0,1,2,2,1,2,2,2,1,4,3,4,3,0,2,2,3,0,2,1,1,0,1,0,3,1,0,3,4,2,0,2,4,2,1,1,1,3,0,0,0,3,2,1,0,0,2,1,0,0,0,0,1,0
2017-06-30,E00031403,Trafford - E00031403,OA,Males,151,34,99,18,1,3,3,1,3,4,2,3,1,1,4,0,1,2,2,3,1,2,2,3,2,1,2,1,0,0,0,2,2,2,2,2,1,0,0,5,3,1,3,9,1,2,1,2,1,4,1,2,5,0,1,4,2,3,3,0,4,1,2,1,5,2,2,4,0,0,2,2,1,1,2,0,2,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1
2017-06-30,E00031405,Trafford - E00031405,OA,Males,152,30,90,32,2,0,3,2,0,2,3,1,2,0,1,5,2,3,1,3,4,3,2,0,1,1,2,2,3,1,1,0,1,1,2,1,0,1,1,2,1,3,0,1,1,5,0,2,1,3,3,3,0,2,3,3,2,2,2,2,3,0,4,4,1,3,1,5,1,1,0,3,1,0,2,0,2,3,0,2,0,2,2,1,2,1,2,2,3,0,0,1,0,0,2
2017-06-30,E00031409,Trafford - E00031409,OA,Males,168,33,97,38,1,3,4,3,4,2,4,3,0,0,0,3,2,3,1,0,1,1,2,2,2,1,2,4,1,5,4,1,1,1,0,0,1,2,6,1,1,5,2,3,4,0,4,1,1,3,1,1,2,4,3,1,4,1,3,3,3,1,0,3,0,2,0,2,1,2,1,3,0,3,3,4,0,2,1,4,3,2,1,1,1,2,1,1,0,0,0,0,2,0,1
2017-06-30,E00031400,Trafford - E00031400,OA,Males,131,23,71,37,1,2,1,2,1,2,0,0,2,4,1,1,1,3,1,1,3,0,1,0,2,2,0,0,3,2,3,0,1,2,0,3,1,0,1,1,1,5,0,1,1,1,0,2,0,1,3,3,1,1,3,1,2,0,1,0,1,4,2,4,2,1,3,2,0,2,2,2,4,1,2,3,1,2,3,3,0,1,2,2,3,0,1,0,0,0,2,0,0,0,1
2017-06-30,E00031401,Trafford - E00031401,OA,Males,92,12,61,19,0,1,1,1,0,1,0,5,0,1,1,1,0,0,0,0,2,3,0,1,1,1,0,2,1,1,0,2,0,2,1,0,1,3,1,2,0,1,2,1,1,2,3,2,0,0,1,1,2,1,1,0,2,3,2,2,1,1,0,2,1,0,3,2,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,3,2,1,1,2,0,0,0,0
2017-06-30,E00031402,Trafford - E00031402,OA,Males,169,45,95,29,2,2,1,2,4,5,2,4,6,1,3,2,4,3,3,1,1,4,1,0,0,1,0,2,1,1,2,2,0,1,2,2,1,1,3,4,5,2,1,1,4,2,5,2,3,5,1,2,3,2,2,2,1,2,4,2,3,1,1,1,4,4,0,0,1,1,2,3,2,2,1,2,0,3,1,1,0,1,0,2,2,1,1,0,0,2,0,0,2,0,0
2017-06-30,E00031406,Trafford - E00031406,OA,Males,150,35,88,27,0,0,2,1,2,2,3,1,1,5,1,3,5,2,5,2,1,5,0,5,3,2,1,3,2,1,2,0,1,1,0,1,0,0,0,1,1,1,0,1,1,3,2,3,3,3,2,1,1,1,3,4,2,4,3,8,1,2,4,0,2,2,0,1,0,4,2,2,0,1,3,0,2,0,2,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,5
2017-06-30,E00031410,Trafford - E00031410,OA,Males,155,30,84,41,0,1,3,2,2,1,5,2,3,1,0,0,1,2,7,0,2,1,2,1,3,3,1,2,1,5,0,1,1,1,1,0,1,2,2,0,2,2,2,0,2,1,2,1,2,2,2,0,1,5,2,0,2,2,2,4,3,1,2,4,3,1,1,0,3,2,3,1,2,4,2,1,4,1,0,3,3,1,2,3,1,3,0,0,0,0,2,1,0,0,2
2017-06-30,E00031404,Trafford - E00031404,OA,Males,120,28,65,27,0,0,1,0,2,3,2,2,3,2,2,2,5,1,3,0,2,2,0,1,0,1,0,1,2,1,3,1,1,2,0,0,0,3,2,2,3,1,0,1,1,2,0,1,0,1,1,3,5,3,1,1,2,3,0,0,2,2,2,1,1,1,2,0,1,6,0,3,2,2,2,1,2,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1
2017-06-30,E00031407,Trafford - E00031407,OA,Males,149,25,84,40,1,2,3,3,1,3,1,3,2,0,4,0,1,0,1,0,3,2,0,2,2,0,2,2,2,0,2,1,1,1,0,1,1,1,1,4,2,1,1,3,0,3,2,2,1,0,2,0,1,4,2,1,4,1,4,2,0,5,4,1,4,3,0,1,2,2,5,3,6,4,4,2,3,1,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,2
2017-06-30,E00031408,Trafford - E00031408,OA,Males,169,39,110,20,1,0,2,1,1,7,4,4,1,7,2,1,1,4,1,2,1,3,3,1,2,2,2,2,1,5,1,5,1,2,0,0,0,1,0,0,1,3,7,2,2,1,2,2,1,3,3,1,3,4,2,3,4,3,5,1,4,4,1,3,3,3,2,4,1,1,0,1,1,3,1,2,0,1,0,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1
2017-06-30,E00031411,Trafford - E00031411,OA,Males,161,39,93,29,2,2,2,1,1,5,2,0,7,3,4,4,2,1,1,2,2,0,0,0,1,1,2,0,1,1,1,0,2,3,1,3,2,1,1,1,1,6,6,7,3,3,1,3,2,2,5,2,2,2,4,2,2,1,3,0,1,0,2,2,2,2,3,1,0,3,1,2,1,5,0,1,2,0,1,1,0,3,2,2,1,1,3,0,0,0,0,0,0,0,0
