period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2020-06-30,E01006145,Trafford 004D,LSOA,Females,1030,234,660,136,18,12,19,17,14,12,14,12,9,17,16,13,19,13,18,11,18,10,16,7,6,15,5,17,19,20,10,11,11,6,14,12,13,15,17,20,18,10,26,22,13,15,15,21,8,8,12,10,20,14,13,17,3,10,17,11,17,22,16,14,15,7,4,13,7,6,3,8,3,6,14,4,8,10,10,6,8,7,3,4,7,3,3,2,5,2,3,0,4,0,7
2020-06-30,E01006145,Trafford 004D,LSOA,Males,991,222,657,112,8,8,12,9,8,14,14,20,15,26,18,14,9,17,16,14,6,19,9,12,16,14,11,9,23,25,21,13,29,21,11,15,20,11,15,8,16,11,12,14,13,16,10,10,11,10,10,12,13,17,14,10,12,12,12,11,12,16,15,11,11,12,6,11,9,10,10,5,9,6,2,6,4,4,3,6,4,3,0,5,2,5,4,3,6,4,3,3,4,0,1
2020-06-30,E01006145,Trafford 004D,LSOA,Persons,2021,456,1317,248,26,20,31,26,22,26,28,32,24,43,34,27,28,30,34,25,24,29,25,19,22,29,16,26,42,45,31,24,40,27,25,27,33,26,32,28,34,21,38,36,26,31,25,31,19,18,22,22,33,31,27,27,15,22,29,22,29,38,31,25,26,19,10,24,16,16,13,13,12,12,16,10,12,14,13,12,12,10,3,9,9,8,7,5,11,6,6,3,8,0,8
2020-06-30,E01006146,Trafford 004E,LSOA,Females,879,190,562,127,8,13,9,6,12,11,12,9,8,16,14,17,13,15,13,14,13,13,11,5,6,12,7,8,7,14,11,12,8,9,8,10,7,17,9,9,14,8,15,15,18,18,16,14,11,8,10,17,11,14,21,14,14,21,8,16,12,11,9,13,9,4,8,9,8,10,1,5,7,4,10,8,4,4,4,8,5,9,3,5,5,7,3,1,6,5,2,2,2,1,6
2020-06-30,E01006146,Trafford 004E,LSOA,Males,919,210,594,115,11,14,15,13,11,14,15,12,15,14,16,16,11,15,11,7,6,9,11,8,6,12,16,13,17,11,19,11,12,7,12,12,17,15,25,8,8,8,7,13,18,14,12,11,13,5,9,16,10,18,12,10,14,13,11,24,20,16,15,13,8,8,10,5,6,6,11,5,6,4,4,6,5,6,5,6,1,4,6,7,3,5,2,4,3,1,0,3,1,2,9
2020-06-30,E01006146,Trafford 004E,LSOA,Persons,1798,400,1156,242,19,27,24,19,23,25,27,21,23,30,30,33,24,30,24,21,19,22,22,13,12,24,23,21,24,25,30,23,20,16,20,22,24,32,34,17,22,16,22,28,36,32,28,25,24,13,19,33,21,32,33,24,28,34,19,40,32,27,24,26,17,12,18,14,14,16,12,10,13,8,14,14,9,10,9,14,6,13,9,12,8,12,5,5,9,6,2,5,3,3,15
2020-06-30,E01006147,Trafford 012A,LSOA,Females,753,193,416,144,7,8,8,13,14,14,13,7,9,13,19,21,14,12,15,6,12,8,6,4,4,3,4,7,7,2,2,4,4,5,2,4,7,8,11,11,8,8,17,20,17,11,16,10,9,11,9,14,13,12,15,10,10,5,12,5,5,8,9,7,9,9,9,7,6,12,5,5,9,6,7,5,8,10,7,5,6,5,0,6,6,7,3,3,1,6,6,1,1,4,10
2020-06-30,E01006147,Trafford 012A,LSOA,Males,694,175,408,111,4,11,10,9,9,16,15,13,15,13,13,7,4,15,13,8,9,11,8,5,3,4,2,3,5,3,7,9,4,8,3,2,6,9,6,15,9,9,13,14,15,13,8,10,11,11,8,11,13,11,13,8,7,6,12,8,9,8,17,10,8,6,7,4,7,7,7,10,4,4,10,4,7,13,2,4,4,3,4,3,1,2,3,2,3,3,3,0,1,1,6
2020-06-30,E01006147,Trafford 012A,LSOA,Persons,1447,368,824,255,11,19,18,22,23,30,28,20,24,26,32,28,18,27,28,14,21,19,14,9,7,7,6,10,12,5,9,13,8,13,5,6,13,17,17,26,17,17,30,34,32,24,24,20,20,22,17,25,26,23,28,18,17,11,24,13,14,16,26,17,17,15,16,11,13,19,12,15,13,10,17,9,15,23,9,9,10,8,4,9,7,9,6,5,4,9,9,1,2,5,16
2020-06-30,E01006148,Trafford 016A,LSOA,Females,873,159,499,215,7,7,11,11,13,7,5,9,7,7,9,9,16,15,19,7,12,8,9,3,5,3,5,5,4,9,5,6,8,5,9,4,12,8,11,9,6,16,13,11,10,16,13,10,12,14,12,9,12,12,13,23,19,3,11,13,22,21,9,19,9,9,8,10,4,8,8,12,7,14,11,9,13,10,10,10,9,3,12,7,5,9,6,3,4,7,7,3,2,4,22
2020-06-30,E01006148,Trafford 016A,LSOA,Males,897,156,546,195,5,5,6,6,9,2,2,7,6,8,18,18,17,14,19,14,10,14,14,6,7,6,5,8,10,15,7,10,8,8,8,6,12,6,8,6,5,9,9,7,9,15,9,10,13,16,20,17,17,13,17,11,17,11,8,5,16,14,19,13,20,18,11,12,11,13,13,6,7,9,7,10,9,11,6,6,17,2,6,9,12,6,5,3,3,5,7,3,1,4,15
2020-06-30,E01006148,Trafford 016A,LSOA,Persons,1770,315,1045,410,12,12,17,17,22,9,7,16,13,15,27,27,33,29,38,21,22,22,23,9,12,9,10,13,14,24,12,16,16,13,17,10,24,14,19,15,11,25,22,18,19,31,22,20,25,30,32,26,29,25,30,34,36,14,19,18,38,35,28,32,29,27,19,22,15,21,21,18,14,23,18,19,22,21,16,16,26,5,18,16,17,15,11,6,7,12,14,6,3,8,37
2020-06-30,E01006149,Trafford 012B,LSOA,Females,841,187,502,152,7,12,7,11,16,19,8,15,12,15,10,15,9,11,8,12,7,9,13,7,1,4,7,5,9,6,7,7,12,8,8,11,8,8,15,19,12,14,17,12,14,16,16,10,11,13,7,7,14,13,15,20,10,16,14,13,9,6,8,5,6,9,9,8,7,8,7,3,9,8,7,4,8,5,7,3,10,5,10,6,2,4,6,2,4,3,4,4,3,3,17
2020-06-30,E01006149,Trafford 012B,LSOA,Males,780,164,482,134,7,7,10,9,9,9,13,19,16,12,10,9,7,5,12,10,7,3,6,5,2,4,6,5,5,8,13,13,7,8,5,14,8,8,9,12,13,13,17,15,8,21,18,7,11,14,10,14,8,13,14,13,16,11,8,13,12,3,10,12,11,11,8,5,5,8,7,4,5,6,5,10,9,6,3,7,6,5,8,6,2,2,4,5,4,1,5,3,2,2,9
2020-06-30,E01006149,Trafford 012B,LSOA,Persons,1621,351,984,286,14,19,17,20,25,28,21,34,28,27,20,24,16,16,20,22,14,12,19,12,3,8,13,10,14,14,20,20,19,16,13,25,16,16,24,31,25,27,34,27,22,37,34,17,22,27,17,21,22,26,29,33,26,27,22,26,21,9,18,17,17,20,17,13,12,16,14,7,14,14,12,14,17,11,10,10,16,10,18,12,4,6,10,7,8,4,9,7,5,5,26
2020-06-30,E01006150,Trafford 012C,LSOA,Females,980,195,527,258,8,11,13,16,12,13,15,13,7,11,22,13,9,12,6,14,9,9,10,5,6,8,6,6,9,6,10,5,13,7,18,12,14,15,13,12,11,6,14,11,10,13,28,17,4,13,6,18,15,22,9,8,10,11,12,8,12,9,13,13,7,11,9,7,7,6,7,8,11,11,14,9,9,18,19,10,6,4,6,7,8,6,5,8,11,5,5,7,8,8,42
2020-06-30,E01006150,Trafford 012C,LSOA,Males,883,158,582,143,3,7,9,6,10,13,11,12,13,9,9,14,8,8,15,11,5,7,8,4,3,3,8,8,10,10,13,27,12,16,13,10,14,13,18,8,17,6,12,10,17,15,5,13,9,25,22,22,19,16,11,11,16,13,11,8,11,12,15,8,11,8,12,7,10,10,7,13,8,10,12,6,11,9,2,8,6,7,3,3,3,6,5,5,3,0,0,0,0,0,6
2020-06-30,E01006150,Trafford 012C,LSOA,Persons,1863,353,1109,401,11,18,22,22,22,26,26,25,20,20,31,27,17,20,21,25,14,16,18,9,9,11,14,14,19,16,23,32,25,23,31,22,28,28,31,20,28,12,26,21,27,28,33,30,13,38,28,40,34,38,20,19,26,24,23,16,23,21,28,21,18,19,21,14,17,16,14,21,19,21,26,15,20,27,21,18,12,11,9,10,11,12,10,13,14,5,5,7,8,8,48
2020-06-30,E01006151,Trafford 016B,LSOA,Females,796,155,435,206,3,10,3,10,8,4,13,9,8,9,15,11,13,13,9,17,11,14,11,4,4,5,4,5,3,3,4,4,2,1,3,4,3,7,6,11,12,6,8,8,8,16,10,17,11,12,13,12,12,13,16,11,6,11,19,13,15,10,12,8,10,8,11,11,7,10,8,9,5,5,11,7,9,9,12,5,10,10,8,3,7,2,5,6,6,9,4,2,7,7,30
2020-06-30,E01006151,Trafford 016B,LSOA,Males,799,162,485,152,8,7,10,12,11,6,10,9,15,6,12,7,17,11,11,10,7,18,12,7,5,15,13,12,10,6,7,6,2,5,4,2,7,4,8,5,8,6,4,7,5,11,14,11,7,10,16,9,10,8,19,21,11,11,18,12,8,17,10,7,14,13,15,10,18,11,10,6,8,7,7,10,9,8,15,8,5,6,0,3,2,6,3,4,2,2,6,3,5,1,5
2020-06-30,E01006151,Trafford 016B,LSOA,Persons,1595,317,920,358,11,17,13,22,19,10,23,18,23,15,27,18,30,24,20,27,18,32,23,11,9,20,17,17,13,9,11,10,4,6,7,6,10,11,14,16,20,12,12,15,13,27,24,28,18,22,29,21,22,21,35,32,17,22,37,25,23,27,22,15,24,21,26,21,25,21,18,15,13,12,18,17,18,17,27,13,15,16,8,6,9,8,8,10,8,11,10,5,12,8,35
2020-06-30,E01006152,Trafford 016C,LSOA,Females,849,144,480,225,4,6,2,5,5,2,11,10,15,12,14,15,15,8,12,8,12,15,11,4,6,8,5,12,4,2,2,7,4,3,6,6,7,5,6,7,9,7,12,14,13,7,9,8,12,9,12,7,13,10,11,15,19,11,16,17,11,19,11,12,12,16,13,12,11,14,8,9,13,11,11,10,8,20,15,7,17,8,10,7,10,3,6,5,8,4,4,7,4,2,4
2020-06-30,E01006152,Trafford 016C,LSOA,Males,799,137,441,221,4,5,3,8,7,5,5,10,9,9,8,11,11,15,14,13,19,14,9,9,3,6,7,6,3,9,8,4,7,7,9,5,11,7,5,7,9,8,7,9,7,7,7,8,7,6,17,14,9,13,13,11,10,12,9,14,6,10,7,10,8,9,15,15,9,10,13,7,9,17,10,13,11,15,9,12,8,13,5,5,6,7,4,7,4,3,8,2,5,1,17
2020-06-30,E01006152,Trafford 016C,LSOA,Persons,1648,281,921,446,8,11,5,13,12,7,16,20,24,21,22,26,26,23,26,21,31,29,20,13,9,14,12,18,7,11,10,11,11,10,15,11,18,12,11,14,18,15,19,23,20,14,16,16,19,15,29,21,22,23,24,26,29,23,25,31,17,29,18,22,20,25,28,27,20,24,21,16,22,28,21,23,19,35,24,19,25,21,15,12,16,10,10,12,12,7,12,9,9,3,21
2020-06-30,E01006153,Trafford 016D,LSOA,Females,830,178,409,243,9,11,9,16,15,4,19,9,5,10,12,15,9,16,11,8,11,5,6,2,4,8,3,3,2,5,2,5,6,3,7,5,5,5,8,11,12,6,8,5,20,19,14,13,12,14,8,9,10,5,10,11,8,11,8,13,9,12,11,11,8,10,9,8,9,5,14,11,10,11,14,13,21,15,5,11,5,8,9,9,8,7,10,8,3,6,5,4,3,7,21
2020-06-30,E01006153,Trafford 016D,LSOA,Males,744,138,434,172,4,4,2,5,5,8,6,12,8,21,13,7,11,13,5,14,9,14,15,4,8,8,5,8,7,6,6,4,2,5,3,5,5,5,6,6,7,7,5,9,10,5,11,9,13,13,12,15,10,12,10,12,15,16,10,12,9,11,9,10,16,8,9,6,12,7,9,11,6,9,15,6,10,9,11,5,7,6,6,7,4,5,1,5,4,3,7,2,3,1,13
2020-06-30,E01006153,Trafford 016D,LSOA,Persons,1574,316,843,415,13,15,11,21,20,12,25,21,13,31,25,22,20,29,16,22,20,19,21,6,12,16,8,11,9,11,8,9,8,8,10,10,10,10,14,17,19,13,13,14,30,24,25,22,25,27,20,24,20,17,20,23,23,27,18,25,18,23,20,21,24,18,18,14,21,12,23,22,16,20,29,19,31,24,16,16,12,14,15,16,12,12,11,13,7,9,12,6,6,8,34
2020-06-30,E01006154,Trafford 012D,LSOA,Females,774,170,511,93,8,10,11,19,24,15,8,4,10,14,9,9,11,7,7,4,4,4,2,2,2,2,9,8,9,11,16,5,16,8,9,17,13,15,15,11,23,12,13,10,16,21,12,16,10,11,8,11,14,10,4,10,8,8,10,14,16,8,12,14,7,6,11,7,11,4,5,6,3,5,4,7,9,5,2,3,4,2,6,4,7,5,1,4,2,0,1,0,1,1,2
2020-06-30,E01006154,Trafford 012D,LSOA,Males,832,210,529,93,10,23,13,15,11,16,22,17,19,9,7,8,8,9,5,18,9,13,15,4,6,9,8,7,5,6,9,9,5,7,10,7,18,8,15,18,16,14,14,24,22,11,10,13,11,10,18,10,26,10,16,7,9,13,8,11,7,15,11,10,7,6,6,6,0,7,4,6,6,5,4,2,5,9,6,1,4,2,1,6,6,1,1,5,4,1,1,1,0,1,4
2020-06-30,E01006154,Trafford 012D,LSOA,Persons,1606,380,1040,186,18,33,24,34,35,31,30,21,29,23,16,17,19,16,12,22,13,17,17,6,8,11,17,15,14,17,25,14,21,15,19,24,31,23,30,29,39,26,27,34,38,32,22,29,21,21,26,21,40,20,20,17,17,21,18,25,23,23,23,24,14,12,17,13,11,11,9,12,9,10,8,9,14,14,8,4,8,4,7,10,13,6,2,9,6,1,2,1,1,2,6
2020-06-30,E01006155,Trafford 006A,LSOA,Females,840,173,529,138,15,13,13,12,11,9,12,7,16,8,11,10,6,8,8,14,9,10,10,4,9,8,7,9,10,10,4,8,6,8,12,10,12,10,17,15,12,14,9,11,15,11,15,17,16,12,15,9,18,17,19,13,15,17,7,11,4,5,10,10,7,8,12,8,4,6,6,6,12,5,5,11,6,5,9,5,5,6,7,8,2,4,3,4,4,3,2,1,2,2,9
2020-06-30,E01006155,Trafford 006A,LSOA,Males,797,164,504,129,6,10,17,9,10,7,12,12,11,12,10,10,10,11,6,11,13,13,18,7,4,6,3,7,5,10,7,4,5,9,11,13,12,15,14,11,16,14,8,13,13,9,13,17,11,9,13,9,11,15,10,8,14,11,19,13,13,9,8,8,6,4,8,7,8,7,9,6,6,8,5,5,9,5,4,5,8,11,5,2,3,1,2,4,4,4,2,4,0,4,6
2020-06-30,E01006155,Trafford 006A,LSOA,Persons,1637,337,1033,267,21,23,30,21,21,16,24,19,27,20,21,20,16,19,14,25,22,23,28,11,13,14,10,16,15,20,11,12,11,17,23,23,24,25,31,26,28,28,17,24,28,20,28,34,27,21,28,18,29,32,29,21,29,28,26,24,17,14,18,18,13,12,20,15,12,13,15,12,18,13,10,16,15,10,13,10,13,17,12,10,5,5,5,8,8,7,4,5,2,6,15
2020-06-30,E01006156,Trafford 008A,LSOA,Females,870,191,528,151,11,9,9,11,11,3,17,7,10,5,12,20,18,17,14,17,17,11,7,7,8,10,7,11,15,5,3,9,5,16,11,12,8,3,15,8,16,12,10,11,12,15,9,9,10,11,15,14,18,16,13,11,6,13,9,16,18,10,14,9,14,9,7,7,6,8,8,6,6,10,7,9,14,7,8,4,6,4,5,4,6,4,10,3,5,2,4,1,1,2,7
2020-06-30,E01006156,Trafford 008A,LSOA,Males,794,205,480,109,11,11,13,15,19,10,11,16,13,15,15,12,13,6,14,11,6,11,6,7,9,7,5,11,6,7,10,12,11,7,10,6,7,5,5,13,14,17,11,21,11,7,5,8,5,8,12,7,11,11,11,16,12,6,18,9,15,11,13,9,9,9,12,8,13,5,6,8,7,5,4,5,2,6,7,4,8,7,5,4,5,3,3,2,2,0,2,0,1,2,6
2020-06-30,E01006156,Trafford 008A,LSOA,Persons,1664,396,1008,260,22,20,22,26,30,13,28,23,23,20,27,32,31,23,28,28,23,22,13,14,17,17,12,22,21,12,13,21,16,23,21,18,15,8,20,21,30,29,21,32,23,22,14,17,15,19,27,21,29,27,24,27,18,19,27,25,33,21,27,18,23,18,19,15,19,13,14,14,13,15,11,14,16,13,15,8,14,11,10,8,11,7,13,5,7,2,6,1,2,4,13
2020-06-30,E01006157,Trafford 006B,LSOA,Females,894,198,584,112,12,14,13,19,15,11,10,15,10,18,9,9,8,11,13,11,11,9,11,5,11,4,5,9,9,10,11,8,6,10,20,17,12,22,19,11,11,8,17,8,12,17,8,21,12,14,8,15,25,14,12,19,15,13,12,6,15,9,17,7,8,7,13,14,7,9,5,3,8,3,6,3,3,5,7,5,4,3,4,6,1,3,5,5,4,2,1,1,3,6,7
2020-06-30,E01006157,Trafford 006B,LSOA,Males,870,221,540,109,14,18,20,16,19,9,10,13,16,6,11,13,14,12,12,18,9,14,8,8,4,4,9,7,8,8,10,8,6,8,8,13,17,10,9,12,19,18,12,12,12,13,14,12,9,18,13,13,20,20,15,11,11,16,14,7,10,5,12,7,11,10,13,8,5,10,9,9,5,9,3,7,2,6,3,6,4,4,2,2,5,3,0,6,3,1,7,0,2,0,1
2020-06-30,E01006157,Trafford 006B,LSOA,Persons,1764,419,1124,221,26,32,33,35,34,20,20,28,26,24,20,22,22,23,25,29,20,23,19,13,15,8,14,16,17,18,21,16,12,18,28,30,29,32,28,23,30,26,29,20,24,30,22,33,21,32,21,28,45,34,27,30,26,29,26,13,25,14,29,14,19,17,26,22,12,19,14,12,13,12,9,10,5,11,10,11,8,7,6,8,6,6,5,11,7,3,8,1,5,6,8
2020-06-30,E01006158,Trafford 008B,LSOA,Females,886,176,574,136,9,13,15,18,8,11,10,16,8,13,11,7,11,8,10,8,9,17,22,12,7,4,7,15,7,9,15,7,12,10,12,7,16,8,14,14,18,22,11,18,13,12,10,11,11,14,6,11,8,12,17,13,18,7,14,14,16,12,12,8,9,11,9,9,4,6,4,6,6,10,7,7,8,11,7,7,8,5,4,0,6,4,8,3,2,1,1,2,1,4,8
2020-06-30,E01006158,Trafford 008B,LSOA,Males,823,193,534,96,15,11,11,10,13,13,15,10,15,10,14,10,11,11,15,9,6,11,10,4,10,7,5,7,8,7,11,9,11,5,11,13,6,13,17,14,14,15,14,13,12,16,15,13,11,12,11,10,9,11,8,9,11,10,13,13,21,12,14,17,14,9,7,7,8,3,6,12,4,10,9,5,7,6,2,6,2,4,1,2,1,6,0,4,3,0,1,0,0,0,2
2020-06-30,E01006158,Trafford 008B,LSOA,Persons,1709,369,1108,232,24,24,26,28,21,24,25,26,23,23,25,17,22,19,25,17,15,28,32,16,17,11,12,22,15,16,26,16,23,15,23,20,22,21,31,28,32,37,25,31,25,28,25,24,22,26,17,21,17,23,25,22,29,17,27,27,37,24,26,25,23,20,16,16,12,9,10,18,10,20,16,12,15,17,9,13,10,9,5,2,7,10,8,7,5,1,2,2,1,4,10
2020-06-30,E01006159,Trafford 006C,LSOA,Females,1033,241,665,127,12,11,12,16,13,16,18,20,17,17,17,22,20,10,10,10,16,16,8,11,7,9,7,10,7,7,7,14,19,14,17,18,22,10,10,12,20,18,17,14,20,14,15,11,11,14,19,13,18,14,12,20,15,20,10,16,12,9,16,25,8,12,11,12,8,9,7,9,7,3,9,1,6,8,6,3,9,2,6,10,7,7,6,0,4,1,1,1,1,2,2
2020-06-30,E01006159,Trafford 006C,LSOA,Males,855,269,522,64,13,14,12,14,15,15,19,19,17,15,21,18,17,20,20,20,10,10,16,12,11,9,19,12,6,6,8,10,8,8,8,6,8,10,7,19,16,12,21,18,12,9,20,19,7,12,10,7,10,7,14,13,14,11,13,5,7,6,3,8,7,10,9,12,7,7,5,6,8,5,2,1,4,5,2,3,3,3,2,1,0,2,1,0,0,0,1,1,1,0,1
2020-06-30,E01006159,Trafford 006C,LSOA,Persons,1888,510,1187,191,25,25,24,30,28,31,37,39,34,32,38,40,37,30,30,30,26,26,24,23,18,18,26,22,13,13,15,24,27,22,25,24,30,20,17,31,36,30,38,32,32,23,35,30,18,26,29,20,28,21,26,33,29,31,23,21,19,15,19,33,15,22,20,24,15,16,12,15,15,8,11,2,10,13,8,6,12,5,8,11,7,9,7,0,4,1,2,2,2,2,3
2020-06-30,E01006160,Trafford 015B,LSOA,Females,1096,232,661,203,12,11,9,18,18,15,16,14,18,16,17,14,22,17,11,4,4,5,7,2,7,6,8,10,6,18,13,8,16,14,11,15,15,13,20,26,19,18,28,27,25,25,22,26,23,15,15,20,8,9,9,14,12,8,14,9,7,9,8,8,19,8,9,11,12,6,4,10,6,6,9,7,8,7,5,13,14,6,6,12,6,5,9,5,5,6,5,5,5,7,26
2020-06-30,E01006160,Trafford 015B,LSOA,Males,1202,213,804,185,8,10,13,13,11,11,22,17,13,17,16,13,20,8,13,8,5,4,9,3,7,8,8,8,11,16,18,20,25,16,20,19,24,15,16,23,28,28,26,30,29,32,30,24,21,25,15,20,24,23,10,14,10,15,16,16,9,9,18,10,10,7,8,11,11,9,9,11,14,8,6,6,13,8,9,5,3,7,4,2,5,7,8,4,10,4,2,7,4,3,17
2020-06-30,E01006160,Trafford 015B,LSOA,Persons,2298,445,1465,388,20,21,22,31,29,26,38,31,31,33,33,27,42,25,24,12,9,9,16,5,14,14,16,18,17,34,31,28,41,30,31,34,39,28,36,49,47,46,54,57,54,57,52,50,44,40,30,40,32,32,19,28,22,23,30,25,16,18,26,18,29,15,17,22,23,15,13,21,20,14,15,13,21,15,14,18,17,13,10,14,11,12,17,9,15,10,7,12,9,10,43
2020-06-30,E01006161,Trafford 015C,LSOA,Females,1201,243,745,213,9,10,9,11,21,17,17,17,18,13,19,18,20,14,11,19,8,13,10,7,5,7,3,10,10,10,16,10,12,20,19,19,21,18,24,21,20,19,16,27,21,19,27,26,26,13,17,24,9,16,23,15,19,20,17,13,21,10,14,11,6,3,9,8,13,13,14,13,11,11,8,6,10,18,9,9,3,9,4,10,12,3,4,5,5,2,2,3,1,1,27
2020-06-30,E01006161,Trafford 015C,LSOA,Males,1232,242,833,157,14,10,14,12,17,10,21,23,14,17,19,10,19,15,5,22,18,20,15,4,12,11,14,22,2,17,10,10,17,20,16,16,19,26,14,13,21,21,23,32,28,31,32,25,24,18,25,20,24,17,16,13,15,16,9,19,12,11,10,13,8,16,16,11,11,18,3,9,12,10,7,8,11,6,6,6,2,4,7,6,5,3,6,6,4,1,4,3,3,2,5
2020-06-30,E01006161,Trafford 015C,LSOA,Persons,2433,485,1578,370,23,20,23,23,38,27,38,40,32,30,38,28,39,29,16,41,26,33,25,11,17,18,17,32,12,27,26,20,29,40,35,35,40,44,38,34,41,40,39,59,49,50,59,51,50,31,42,44,33,33,39,28,34,36,26,32,33,21,24,24,14,19,25,19,24,31,17,22,23,21,15,14,21,24,15,15,5,13,11,16,17,6,10,11,9,3,6,6,4,3,32
2020-06-30,E01006162,Trafford 015D,LSOA,Females,833,180,520,133,10,6,5,6,10,7,10,14,16,23,15,14,12,19,6,7,11,13,4,4,5,4,7,8,7,12,12,9,4,15,9,6,8,10,5,7,11,14,11,20,14,12,15,8,13,20,18,15,14,17,20,12,13,12,22,9,12,9,14,8,3,5,12,3,4,5,5,7,6,11,11,10,12,9,10,5,7,6,3,3,3,2,5,3,2,0,1,2,3,0,2
2020-06-30,E01006162,Trafford 015D,LSOA,Males,880,187,579,114,11,14,8,12,12,7,11,7,11,10,13,13,15,16,11,16,16,11,6,10,3,6,2,3,7,10,14,8,14,13,8,12,11,10,13,11,15,11,9,11,17,16,11,13,18,9,15,16,26,16,30,14,15,11,13,11,10,12,13,11,11,15,7,7,8,9,8,3,8,6,8,10,12,8,7,11,2,4,3,4,2,0,0,0,0,1,1,2,1,0,4
2020-06-30,E01006162,Trafford 015D,LSOA,Persons,1713,367,1099,247,21,20,13,18,22,14,21,21,27,33,28,27,27,35,17,23,27,24,10,14,8,10,9,11,14,22,26,17,18,28,17,18,19,20,18,18,26,25,20,31,31,28,26,21,31,29,33,31,40,33,50,26,28,23,35,20,22,21,27,19,14,20,19,10,12,14,13,10,14,17,19,20,24,17,17,16,9,10,6,7,5,2,5,3,2,1,2,4,4,0,6
2020-06-30,E01006163,Trafford 015E,LSOA,Females,974,196,655,123,16,19,15,14,20,14,8,16,16,10,10,8,14,7,6,3,10,3,4,2,5,4,11,5,18,9,9,12,19,19,22,15,12,13,15,25,26,25,18,26,11,16,21,15,27,19,9,18,15,11,11,11,11,14,13,20,12,13,16,15,4,4,9,4,9,7,7,6,6,8,8,9,9,5,4,3,4,3,5,0,6,4,4,2,0,0,8,4,0,2,9
2020-06-30,E01006163,Trafford 015E,LSOA,Males,975,213,684,78,15,10,14,12,18,13,10,18,13,18,7,15,13,11,12,14,8,6,9,5,6,8,9,14,10,9,14,17,18,18,17,17,11,18,18,15,19,18,16,26,25,20,22,26,8,15,21,8,23,13,15,13,18,14,9,14,13,12,12,12,11,9,11,7,7,3,6,6,4,8,4,2,6,4,5,1,2,1,0,1,3,2,3,5,4,2,1,0,0,2,3
2020-06-30,E01006163,Trafford 015E,LSOA,Persons,1949,409,1339,201,31,29,29,26,38,27,18,34,29,28,17,23,27,18,18,17,18,9,13,7,11,12,20,19,28,18,23,29,37,37,39,32,23,31,33,40,45,43,34,52,36,36,43,41,35,34,30,26,38,24,26,24,29,28,22,34,25,25,28,27,15,13,20,11,16,10,13,12,10,16,12,11,15,9,9,4,6,4,5,1,9,6,7,7,4,2,9,4,0,4,12
2020-06-30,E01006164,Trafford 014C,LSOA,Females,936,163,557,216,13,5,10,10,17,10,11,9,15,12,11,13,8,3,8,8,14,6,5,5,3,2,7,5,5,5,4,7,8,2,5,13,16,3,13,17,13,10,16,9,19,20,22,19,11,14,19,13,8,17,16,10,12,16,7,18,16,10,8,23,14,16,9,14,13,7,8,14,8,6,13,9,9,7,4,12,8,8,6,8,9,6,6,5,7,7,10,12,6,2,19
2020-06-30,E01006164,Trafford 014C,LSOA,Males,926,239,520,167,12,14,14,17,14,10,17,15,16,16,19,17,17,14,12,15,13,8,10,8,7,3,8,10,6,10,1,3,8,4,8,12,15,12,18,13,10,11,11,13,12,15,14,19,18,7,10,10,9,10,11,11,14,13,10,15,14,11,10,6,12,14,10,10,13,12,6,12,15,9,8,9,8,6,10,6,9,3,6,5,6,5,8,6,3,5,2,3,2,3,0
2020-06-30,E01006164,Trafford 014C,LSOA,Persons,1862,402,1077,383,25,19,24,27,31,20,28,24,31,28,30,30,25,17,20,23,27,14,15,13,10,5,15,15,11,15,5,10,16,6,13,25,31,15,31,30,23,21,27,22,31,35,36,38,29,21,29,23,17,27,27,21,26,29,17,33,30,21,18,29,26,30,19,24,26,19,14,26,23,15,21,18,17,13,14,18,17,11,12,13,15,11,14,11,10,12,12,15,8,5,19
2020-06-30,E01006165,Trafford 012E,LSOA,Females,1040,203,746,91,32,11,20,18,12,12,16,15,11,10,9,4,12,9,7,5,8,10,9,4,12,6,9,9,21,10,14,15,23,25,23,26,21,26,32,24,35,23,13,26,16,12,19,13,14,17,26,15,20,18,13,14,11,10,12,10,7,14,11,11,8,5,7,16,3,7,8,6,0,4,6,9,2,6,8,3,3,3,5,5,1,4,2,2,0,0,1,0,2,2,2
2020-06-30,E01006165,Trafford 012E,LSOA,Males,1014,196,717,101,10,12,21,9,9,17,13,15,19,13,13,8,8,8,13,8,6,6,5,7,5,5,5,9,12,15,17,18,27,25,19,25,27,21,25,22,18,22,16,20,23,11,22,18,14,18,19,13,14,9,9,12,10,3,19,12,17,7,15,14,13,16,10,13,9,12,7,6,8,3,7,5,4,4,3,3,0,5,5,2,1,3,2,1,4,3,3,3,1,3,3
