area_code,area_name,geography,period,indicator,measure,unit,value
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,541
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,229
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,153
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,130
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,26
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,127
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,116
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,14
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,45
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,45
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,512
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,742
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,180
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,281
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,548
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,164
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,258
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,161
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,20
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,262
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,171
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,29
