area_code,area_name,geography,period,indicator,measure,unit,value
E00030807,E00030807,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,772.1
E00030808,E00030808,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3316.8
E00030809,E00030809,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5354.6
E00030810,E00030810,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2337.6
E00030811,E00030811,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2303.7
E00030812,E00030812,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,862.9
E00030813,E00030813,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,375
E00030814,E00030814,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9411.8
E00030815,E00030815,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3803.1
E00030816,E00030816,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1262.2
E00030817,E00030817,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1177.9
E00030818,E00030818,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1257
E00030819,E00030819,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4454.3
E00030820,E00030820,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7930
E00030821,E00030821,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3876.1
E00030822,E00030822,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2992.6
E00030823,E00030823,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6578.4
E00030824,E00030824,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9021.4
E00030825,E00030825,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,11727.9
E00030826,E00030826,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3303.5
E00030827,E00030827,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1719.8
E00030828,E00030828,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9426.9
E00030829,E00030829,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,983.5
E00030830,E00030830,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,415.3
E00030831,E00030831,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4814.3
E00030832,E00030832,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6743.7
