area_code,area_name,geography,period,indicator,measure,unit,value
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,385
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,354
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,348
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,432
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,531
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,486
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,461
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,510
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,548
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,435
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,314
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,319
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,213
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,190
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,129
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,383
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,361
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,368
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,336
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,301
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,428
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,474
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,597
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,473
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,494
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,529
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,594
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,411
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,362
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,370
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,274
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,245
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,247
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,361
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,380
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,401
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,351
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,281
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,266
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,379
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,446
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,473
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,471
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,540
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,560
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,451
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,413
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,457
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,342
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,243
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,225
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,444
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,515
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,575
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,492
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,393
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,536
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,605
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,724
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,664
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,583
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,546
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,537
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,471
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,391
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,340
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,206
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,152
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,181
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,592
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,620
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,515
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,388
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,324
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,511
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,637
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,766
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,714
