area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,11752
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,10550
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,10476
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,10619
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,8624
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,6959
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,4513
E08000008,Tameside,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,2711
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,109696
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,6360
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,6947
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,7633
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6560
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,5851
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,6983
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,8920
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,8751
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7518
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,6472
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7448
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,6069
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,5345
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,4580
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,4424
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4091
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2932
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2812
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,103345
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,6443
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,7379
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7830
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,6863
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,5316
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,6413
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,8493
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,8807
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,7336
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,6586
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,7669
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,6057
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,5162
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4239
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3426
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2730
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,1671
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,925
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,213041
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,12803
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,14326
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,15463
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,13423
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,11167
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,13396
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,17413
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,17558
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,14854
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,13058
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,15117
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,12126
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,10507
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,8819
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,7850
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,6821
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,4603
E08000008,Tameside,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,3737
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,111674
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,7088
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,6133
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,6409
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6771
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,7034
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7556
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,6885
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,7357
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,8498
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,8536
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7180
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,6239
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,6927
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,5333
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,4536
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,3549
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2747
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2896
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,107650
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,7351
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,6322
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,6620
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,7216
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,6710
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,6764
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,6703
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,7110
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,8329
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,8530
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,7541
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,6374
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,6940
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,5193
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3982
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2907
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,1774
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1284
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,219324
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,14439
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,12455
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,13029
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,13987
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,13744
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14320
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,13588
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,14467
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,16827
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,17066
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,14721
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,12613
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,13867
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,10526
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,8518
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,6456
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,4521
E08000008,Tameside,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,4180
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,117800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,6500
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7200
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,7300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6000
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,6000
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,8800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,8100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,7400
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,8200
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,8200
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,6900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,5700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,6000
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,3100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,113300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,7100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,7500
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,6500
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,5900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,7100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,7700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,7600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,7100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,7200
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,8400
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,8100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,6800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,5500
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,5600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,3700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,231100
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,13700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,14700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,14900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,12500
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,11900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14900
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,16600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,15700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,14400
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,14700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,16600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,16300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,13800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,11300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,11600
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,8000
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,5300
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,4400
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,114101
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,6200
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,6952
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,8981
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,9790
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,8048
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7207
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,8069
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,6921
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,6692
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,6406
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,6708
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,6771
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,5937
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,5770
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,5391
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4052
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2592
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,1609
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,106901
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,6382
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,7325
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,9465
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,10109
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,8381
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,7187
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,8147
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,6685
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,6546
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,6442
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,6443
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,6450
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,5417
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4620
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3686
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2209
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,977
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,433
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,221002
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,12582
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,14277
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,18446
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,19899
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,16429
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14394
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,16216
E08000009,Trafford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,13606
