area_code,area_name,geography,period,indicator,measure,unit,value
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,1
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,161
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,160
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,116
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,102
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,27
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,3
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,2
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,0
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,91
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,175
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,146
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,143
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,40
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,5
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,2
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,0
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,249
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,262
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,119
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,71
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,36
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,12
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,0
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,1
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,183
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,191
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,115
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,104
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,58
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,15
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,5
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,3
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,179
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,195
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,108
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,77
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,28
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,7
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,1
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,1
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,257
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,194
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,115
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,85
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,31
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,15
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,1
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,1
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,147
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,2 people in household,Frequency,Households,189
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,3 people in household,Frequency,Households,129
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,4 people in household,Frequency,Households,93
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,5 people in household,Frequency,Households,43
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,6 people in household,Frequency,Households,17
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,7 people in household,Frequency,Households,5
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,8 or more people in household,Frequency,Households,4
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,1 person in household,Frequency,Households,286
