area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 84 years,495
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years,460
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 86 years,409
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 87 years,351
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 88 years,301
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 89 years,274
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 90 years and over,1015
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged under 1 year,1337
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 1 year,1430
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 2 years,1458
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 3 years,1413
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years,1540
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 years,1399
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 6 years,1444
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 7 years,1469
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 8 years,1567
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 9 years,1588
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 years,1578
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 11 years,1533
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 12 years,1523
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 13 years,1493
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 14 years,1448
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 years,1384
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 16 years,1382
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 17 years,1294
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 18 years,1286
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 19 years,1104
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 years,1004
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 21 years,1047
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 22 years,1278
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 23 years,1191
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 24 years,1353
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 years,1365
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 26 years,1308
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 27 years,1412
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 28 years,1403
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 29 years,1606
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 years,1535
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 31 years,1586
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 32 years,1558
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 33 years,1576
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 34 years,1474
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 years,1666
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 36 years,1542
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 37 years,1543
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 38 years,1498
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 39 years,1372
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 years,1480
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 41 years,1432
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 42 years,1426
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 43 years,1306
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 44 years,1430
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 years,1327
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 46 years,1381
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 47 years,1418
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 48 years,1504
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 49 years,1601
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 years,1690
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 51 years,1698
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 52 years,1632
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 53 years,1610
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 54 years,1750
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 years,1700
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 56 years,1717
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 57 years,1610
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 58 years,1611
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 59 years,1489
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 years,1566
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 61 years,1365
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 62 years,1355
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 63 years,1361
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 64 years,1205
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 years,1219
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 66 years,1013
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 67 years,1080
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 68 years,1111
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 69 years,1121
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 years,965
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 71 years,1098
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 72 years,1111
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 73 years,1212
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 74 years,1164
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 years,771
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 76 years,854
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 77 years,761
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 78 years,732
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 79 years,535
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 years,519
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 81 years,525
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 82 years,453
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 83 years,418
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 84 years,373
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years,355
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 86 years,261
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 87 years,182
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 88 years,197
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 89 years,157
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 90 years and over,441
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged under 1 year,2527
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 1 year,2708
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 2 years,2794
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 3 years,2790
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years,2845
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 years,2800
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 6 years,2813
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 7 years,2952
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 8 years,3055
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 9 years,3081
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 years,3122
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 11 years,3060
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 12 years,2962
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 13 years,2879
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 14 years,2850
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 years,2696
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 16 years,2682
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 17 years,2577
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 18 years,2407
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 19 years,2089
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 years,2037
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 21 years,2136
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 22 years,2468
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 23 years,2499
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 24 years,2767
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 years,2779
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 26 years,2830
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 27 years,3021
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 28 years,3038
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 29 years,3284
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 years,3398
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 31 years,3283
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 32 years,3306
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 33 years,3432
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 34 years,3147
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 years,3446
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 36 years,3244
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 37 years,3063
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 38 years,3107
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 39 years,2879
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 years,3109
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 41 years,2932
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 42 years,2824
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 43 years,2654
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 44 years,2856
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 years,2708
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 46 years,2791
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 47 years,2882
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 48 years,3004
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 49 years,3281
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 years,3305
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 51 years,3228
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 52 years,3331
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 53 years,3259
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 54 years,3481
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 years,3329
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 56 years,3445
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 57 years,3199
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 58 years,3248
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 59 years,3077
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 years,3144
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 61 years,2704
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 62 years,2751
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 63 years,2719
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 64 years,2440
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 years,2432
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 66 years,2110
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 67 years,2245
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 68 years,2229
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 69 years,2234
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 years,2136
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 71 years,2192
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 72 years,2283
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 73 years,2480
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 74 years,2465
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 years,1655
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 76 years,1814
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 77 years,1656
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 78 years,1555
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 79 years,1292
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 years,1170
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 81 years,1161
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 82 years,1096
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 83 years,1035
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 84 years,868
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years,815
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 86 years,667
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 87 years,533
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 88 years,498
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 89 years,431
E08000008,Tameside,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 90 years and over,1457
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged under 1 year,1145
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 1 year,1267
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 2 years,1364
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 3 years,1343
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years,1555
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 years,1502
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 6 years,1470
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 7 years,1546
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 8 years,1565
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 9 years,1628
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 years,1736
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 11 years,1574
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 12 years,1627
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 13 years,1577
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 14 years,1529
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 years,1435
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 16 years,1485
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 17 years,1403
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 18 years,1214
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 19 years,869
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 years,810
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 21 years,944
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 22 years,1035
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 23 years,1170
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 24 years,1192
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 years,1206
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 26 years,1168
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 27 years,1220
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 28 years,1314
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 29 years,1376
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 years,1548
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 31 years,1521
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 32 years,1605
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 33 years,1630
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 34 years,1669
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 years,1795
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 36 years,1779
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 37 years,1910
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 38 years,1747
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 39 years,1898
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 years,1944
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 41 years,1888
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 42 years,1868
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 43 years,1691
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 44 years,1679
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 years,1634
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 46 years,1629
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 47 years,1650
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 48 years,1660
E08000009,Trafford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 49 years,1795
