period,area_code,area_name,geography,sex,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
2024-06-30,E00031333,E00031333,OA,Persons,273,48,191,34,2,4,2,4,2,3,1,1,1,1,4,6,4,3,7,3,2,4,3,2,2,0,7,1,8,7,3,6,3,4,6,5,5,4,7,3,0,5,3,6,5,4,3,4,2,4,7,3,5,5,3,5,7,1,2,5,7,4,6,3,3,3,2,1,1,5,4,4,3,0,1,4,1,2,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,2
2024-06-30,E00031333,E00031333,OA,Females,142,27,96,19,2,2,1,1,2,2,1,0,0,0,3,4,2,1,3,3,1,2,3,2,0,0,4,1,1,4,1,3,2,1,4,3,3,4,4,1,0,3,2,5,2,1,1,1,0,2,3,2,4,3,1,3,3,1,1,1,2,2,3,1,1,2,1,1,0,4,3,2,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,E00031333,E00031333,OA,Males,131,21,95,15,0,2,1,3,0,1,0,1,1,1,1,2,2,2,4,0,1,2,0,0,2,0,3,0,7,3,2,3,1,3,2,2,2,0,3,2,0,2,1,1,3,3,2,3,2,2,4,1,1,2,2,2,4,0,1,4,5,2,3,2,2,1,1,0,1,1,1,2,3,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0
2024-06-30,E00031334,E00031334,OA,Persons,364,83,213,68,2,2,6,2,5,2,3,4,9,5,7,3,9,11,7,6,4,2,7,3,3,3,4,8,3,6,3,1,3,2,8,2,5,4,3,5,4,0,1,4,5,7,1,4,6,8,6,6,8,5,3,4,4,4,8,7,6,7,3,5,4,3,4,3,4,2,4,4,7,4,6,5,3,2,3,2,3,2,0,4,1,3,2,3,3,4,0,0,1,0,0
2024-06-30,E00031334,E00031334,OA,Females,173,37,98,38,2,1,2,0,4,1,0,2,6,0,4,1,4,8,2,0,2,0,4,1,1,2,2,2,2,3,1,0,0,1,5,1,2,3,1,4,2,0,1,3,3,1,1,2,4,5,2,4,3,1,1,1,1,1,5,2,3,5,1,2,2,1,3,0,1,0,2,4,5,2,2,4,1,0,0,1,1,2,0,3,1,2,1,1,1,4,0,0,1,0,0
2024-06-30,E00031334,E00031334,OA,Males,191,46,115,30,0,1,4,2,1,1,3,2,3,5,3,2,5,3,5,6,2,2,3,2,2,1,2,6,1,3,2,1,3,1,3,1,3,1,2,1,2,0,0,1,2,6,0,2,2,3,4,2,5,4,2,3,3,3,3,5,3,2,2,3,2,2,1,3,3,2,2,0,2,2,4,1,2,2,3,1,2,0,0,1,0,1,1,2,2,0,0,0,0,0,0
2024-06-30,E00031335,E00031335,OA,Persons,334,88,200,46,7,4,6,8,1,7,3,6,4,10,3,9,3,7,6,4,5,1,2,3,3,0,3,3,2,1,2,5,1,2,1,4,6,4,4,8,9,5,8,4,4,6,3,7,10,6,3,6,3,7,3,1,3,5,5,3,5,4,4,3,3,5,6,3,6,0,2,4,3,1,4,4,4,2,5,1,2,4,3,0,2,0,0,0,1,0,0,1,0,0,3
2024-06-30,E00031335,E00031335,OA,Females,161,42,89,30,2,0,3,5,1,4,2,2,1,4,2,6,1,6,2,1,2,0,1,1,1,0,0,1,0,0,0,1,0,1,1,2,4,2,4,3,5,3,3,2,2,2,2,3,4,4,2,3,1,1,2,1,1,2,2,2,1,2,2,0,2,3,3,1,4,0,1,2,1,1,2,2,3,1,3,1,1,3,2,0,2,0,0,0,1,0,0,1,0,0,3
2024-06-30,E00031335,E00031335,OA,Males,173,46,111,16,5,4,3,3,0,3,1,4,3,6,1,3,2,1,4,3,3,1,1,2,2,0,3,2,2,1,2,4,1,1,0,2,2,2,0,5,4,2,5,2,2,4,1,4,6,2,1,3,2,6,1,0,2,3,3,1,4,2,2,3,1,2,3,2,2,0,1,2,2,0,2,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00031336,E00031336,OA,Persons,354,75,222,57,5,6,0,3,8,4,4,0,7,5,8,4,3,4,7,7,7,4,1,2,3,2,3,6,3,4,7,6,4,4,5,3,8,6,8,2,5,5,3,3,7,8,4,7,5,6,5,5,4,2,5,5,6,8,8,4,2,1,3,7,8,4,1,2,1,4,4,6,1,3,1,1,4,1,7,4,2,3,3,1,5,1,0,3,0,1,0,0,0,1,1
2024-06-30,E00031336,E00031336,OA,Females,167,35,103,29,1,4,0,1,3,2,2,0,6,3,4,0,1,1,3,4,3,2,1,1,0,0,1,4,3,0,4,3,3,0,1,2,2,4,3,1,4,2,2,2,2,5,3,4,1,2,3,1,1,1,3,4,3,2,5,1,1,0,1,4,3,2,1,1,1,1,2,2,0,3,1,0,3,1,5,2,1,1,2,1,1,0,0,0,0,1,0,0,0,1,1
2024-06-30,E00031336,E00031336,OA,Males,187,40,119,28,4,2,0,2,5,2,2,0,1,2,4,4,2,3,4,3,4,2,0,1,3,2,2,2,0,4,3,3,1,4,4,1,6,2,5,1,1,3,1,1,5,3,1,3,4,4,2,4,3,1,2,1,3,6,3,3,1,1,2,3,5,2,0,1,0,3,2,4,1,0,0,1,1,0,2,2,1,2,1,0,4,1,0,3,0,0,0,0,0,0,0
2024-06-30,E00031337,E00031337,OA,Persons,273,54,186,33,4,7,2,5,0,2,4,4,2,4,4,3,3,4,4,2,4,1,4,1,2,0,1,4,2,1,7,3,6,2,9,5,4,8,10,6,6,4,5,4,3,6,9,2,3,8,2,3,3,2,3,4,6,7,0,4,4,2,2,3,3,1,1,3,3,3,4,3,5,0,5,2,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-30,E00031337,E00031337,OA,Females,141,25,97,19,2,3,1,4,0,0,1,1,1,3,2,0,1,3,3,0,4,1,1,0,2,0,0,2,2,0,1,1,3,1,5,2,2,4,6,4,2,3,3,3,1,5,4,1,3,4,1,2,2,1,2,1,3,2,0,3,2,0,1,0,2,0,0,3,2,2,1,3,2,0,2,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-30,E00031337,E00031337,OA,Males,132,29,89,14,2,4,1,1,0,2,3,3,1,1,2,3,2,1,1,2,0,0,3,1,0,0,1,2,0,1,6,2,3,1,4,3,2,4,4,2,4,1,2,1,2,1,5,1,0,4,1,1,1,1,1,3,3,5,0,1,2,2,1,3,1,1,1,0,1,1,3,0,3,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00031338,E00031338,OA,Persons,242,42,163,37,1,4,0,1,2,2,3,8,2,2,5,2,3,2,3,2,3,0,2,1,1,1,3,0,1,7,2,1,0,7,0,4,7,7,3,1,4,4,7,5,6,5,5,5,7,4,8,4,6,3,1,7,2,3,3,3,0,2,3,3,3,3,0,4,2,1,6,3,3,3,2,0,3,1,1,1,1,3,6,0,0,1,0,0,0,0,0,0,1,0,1
2024-06-30,E00031338,E00031338,OA,Females,129,21,88,20,0,2,0,0,2,1,1,4,0,0,3,1,3,2,2,0,2,0,0,1,1,0,1,0,1,4,2,1,0,5,0,4,2,2,2,1,4,2,2,3,3,3,1,4,2,0,2,3,3,3,1,5,1,2,2,2,0,0,1,1,3,2,0,3,1,1,3,1,2,3,2,0,0,1,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-30,E00031338,E00031338,OA,Males,113,21,75,17,1,2,0,1,0,1,2,4,2,2,2,1,0,0,1,2,1,0,2,0,0,1,2,0,0,3,0,0,0,2,0,0,5,5,1,0,0,2,5,2,3,2,4,1,5,4,6,1,3,0,0,2,1,1,1,1,0,2,2,2,0,1,0,1,1,0,3,2,1,0,0,0,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1
2024-06-30,E00031339,E00031339,OA,Persons,353,73,226,54,1,9,3,4,1,5,4,7,5,5,2,8,5,6,4,4,11,2,7,1,4,4,3,2,7,4,5,5,5,3,4,6,0,12,6,9,4,3,2,10,3,4,3,7,9,3,0,3,3,3,1,1,4,5,7,5,4,10,3,4,7,2,5,5,6,3,5,2,2,1,2,4,3,1,4,1,3,2,1,3,3,1,2,2,0,3,0,1,0,0,5
2024-06-30,E00031339,E00031339,OA,Females,175,30,116,29,0,6,1,0,1,1,1,5,1,2,2,2,2,2,2,2,4,0,4,0,1,2,1,1,2,2,2,3,4,2,3,2,0,5,3,6,1,1,2,6,2,1,2,4,6,3,0,0,0,3,1,1,1,2,5,3,3,7,0,3,4,1,1,3,3,2,4,0,0,0,1,3,1,0,1,0,3,0,0,2,1,0,2,2,0,3,0,1,0,0,3
2024-06-30,E00031339,E00031339,OA,Males,178,43,110,25,1,3,2,4,0,4,3,2,4,3,0,6,3,4,2,2,7,2,3,1,3,2,2,1,5,2,3,2,1,1,1,4,0,7,3,3,3,2,0,4,1,3,1,3,3,0,0,3,3,0,0,0,3,3,2,2,1,3,3,1,3,1,4,2,3,1,1,2,2,1,1,1,2,1,3,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,2
2024-06-30,E00031340,E00031340,OA,Persons,360,58,271,31,1,5,3,6,2,4,4,5,7,2,5,2,2,4,5,1,9,0,0,2,2,4,6,9,7,4,5,7,8,4,8,6,6,12,8,9,9,7,5,9,13,2,10,10,7,6,4,7,4,5,7,2,4,7,6,3,2,8,2,3,2,4,5,1,1,3,3,2,2,3,0,0,2,3,5,1,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0
2024-06-30,E00031340,E00031340,OA,Females,182,31,141,10,0,3,3,5,0,1,2,5,2,1,3,1,1,2,2,0,3,0,0,2,1,3,3,3,3,3,2,5,6,3,6,3,2,5,4,4,6,4,1,5,10,1,5,7,2,2,3,3,3,2,1,1,0,4,2,0,0,7,1,0,2,3,3,1,1,1,1,2,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2024-06-30,E00031340,E00031340,OA,Males,178,27,130,21,1,2,0,1,2,3,2,0,5,1,2,1,1,2,3,1,6,0,0,0,1,1,3,6,4,1,3,2,2,1,2,3,4,7,4,5,3,3,4,4,3,1,5,3,5,4,1,4,1,3,6,1,4,3,4,3,2,1,1,3,0,1,2,0,0,2,2,0,2,3,0,0,2,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2024-06-30,E00031341,E00031341,OA,Persons,240,46,139,55,1,3,3,1,7,2,3,3,2,3,4,4,1,5,0,4,2,1,3,1,0,0,1,3,2,3,4,2,0,2,1,6,5,1,2,3,4,3,5,6,1,5,3,3,1,5,4,2,4,3,4,2,4,1,2,4,4,3,3,3,4,3,2,5,4,6,7,3,2,2,4,0,1,1,2,1,5,3,2,3,0,1,1,2,4,1,0,2,0,0,2
2024-06-30,E00031341,E00031341,OA,Females,130,27,71,32,1,3,0,1,6,2,2,0,2,2,2,0,1,4,0,1,1,1,3,0,0,0,1,0,1,1,0,1,0,1,1,2,3,0,2,2,2,3,3,5,0,1,0,1,0,1,3,1,1,0,1,1,1,1,1,4,2,3,3,2,2,3,1,3,2,2,3,1,1,1,2,0,1,1,1,1,3,1,2,2,0,0,1,1,4,1,0,2,0,0,1
2024-06-30,E00031341,E00031341,OA,Males,110,19,68,23,0,0,3,0,1,0,1,3,0,1,2,4,0,1,0,3,1,0,0,1,0,0,0,3,1,2,4,1,0,1,0,4,2,1,0,1,2,0,2,1,1,4,3,2,1,4,1,1,3,3,3,1,3,0,1,0,2,0,0,1,2,0,1,2,2,4,4,2,1,1,2,0,0,0,1,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1
2024-06-30,E00031342,E00031342,OA,Persons,197,29,104,64,0,1,3,0,5,0,2,5,4,2,1,3,1,0,1,1,2,0,1,3,0,0,2,2,1,1,4,0,2,0,5,1,2,3,2,1,0,3,4,2,3,3,2,2,1,2,0,2,3,0,4,1,1,1,2,5,4,6,3,5,2,1,5,2,3,2,1,5,6,1,4,2,4,1,2,3,5,4,2,2,2,2,2,2,0,1,2,2,1,0,6
2024-06-30,E00031342,E00031342,OA,Females,103,17,47,39,0,1,3,0,4,0,1,2,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,4,1,1,0,0,0,0,2,2,2,2,2,1,2,1,0,0,1,0,0,1,0,0,1,1,2,1,4,1,1,1,1,3,2,1,2,0,1,4,0,0,1,2,0,1,2,4,2,2,1,0,2,1,2,0,1,2,2,1,0,6
2024-06-30,E00031342,E00031342,OA,Males,94,12,57,25,0,0,0,0,1,0,1,3,4,0,0,0,1,0,1,1,1,0,1,3,0,0,2,0,1,1,2,0,1,0,1,0,1,3,2,1,0,1,2,0,1,1,1,0,0,2,0,1,3,0,3,1,1,0,1,3,3,2,2,4,1,0,2,0,2,0,1,4,2,1,4,1,2,1,1,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0
2024-06-30,E00031343,E00031343,OA,Persons,224,33,167,24,1,0,3,2,2,3,6,2,2,2,1,0,2,3,0,4,1,4,3,2,2,1,3,3,3,2,4,8,3,4,4,2,3,1,5,3,2,5,4,4,1,5,4,8,6,5,3,3,3,3,4,2,2,3,3,5,1,4,3,6,5,1,1,8,2,4,1,1,0,0,0,6,0,1,1,0,1,2,0,2,0,2,3,0,0,0,0,0,0,0,0
2024-06-30,E00031343,E00031343,OA,Females,104,14,81,9,0,0,2,0,2,0,4,2,2,1,0,0,0,0,0,1,0,1,1,2,1,1,1,2,1,0,2,3,2,2,2,1,2,1,2,2,1,2,2,1,0,4,3,3,2,3,3,1,2,2,1,1,2,3,1,3,1,1,2,1,1,0,1,4,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024-06-30,E00031343,E00031343,OA,Males,120,19,86,15,1,0,1,2,0,3,2,0,0,1,1,0,2,3,0,3,1,3,2,0,1,0,2,1,2,2,2,5,1,2,2,1,1,0,3,1,1,3,2,3,1,1,1,5,4,2,0,2,1,1,3,1,0,0,2,2,0,3,1,5,4,1,0,4,1,3,0,0,0,0,0,4,0,0,1,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0
2024-06-30,E00031344,E00031344,OA,Persons,276,67,165,44,1,6,3,3,7,6,0,6,4,8,3,3,3,5,4,5,3,4,3,3,2,0,3,1,6,1,4,6,4,4,3,1,1,3,3,6,2,2,2,5,1,6,8,3,8,0,4,4,4,3,4,1,6,2,2,2,6,3,3,3,2,5,3,3,7,3,1,4,6,3,1,2,3,3,1,1,3,2,3,1,2,1,0,0,1,2,0,0,0,0,1
2024-06-30,E00031344,E00031344,OA,Females,136,33,84,19,0,4,3,0,4,3,0,2,0,4,2,2,2,4,0,3,0,1,1,1,1,0,2,0,4,0,2,3,2,3,3,0,1,2,1,2,1,1,1,2,0,5,5,1,6,0,2,2,2,2,2,1,4,0,2,1,5,2,1,0,1,1,1,2,2,1,0,2,1,2,0,0,1,2,1,1,3,0,1,0,0,0,0,0,1,2,0,0,0,0,1
2024-06-30,E00031344,E00031344,OA,Males,140,34,81,25,1,2,0,3,3,3,0,4,4,4,1,1,1,1,4,2,3,3,2,2,1,0,1,1,2,1,2,3,2,1,0,1,0,1,2,4,1,1,1,3,1,1,3,2,2,0,2,2,2,1,2,0,2,2,0,1,1,1,2,3,1,4,2,1,5,2,1,2,5,1,1,2,2,1,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0
2024-06-30,E00031345,E00031345,OA,Persons,213,52,133,28,0,1,1,4,1,6,3,7,2,9,9,2,1,0,5,1,2,2,1,1,2,1,3,4,1,3,1,2,3,2,2,3,4,1,3,2,3,9,8,5,1,4,3,5,2,5,5,4,2,0,4,3,2,2,2,1,4,5,2,2,3,1,1,1,1,1,1,2,4,0,2,1,2,3,1,2,0,1,1,1,0,1,0,1,2,1,0,0,0,0,1
2024-06-30,E00031345,E00031345,OA,Females,125,26,83,16,0,0,0,1,0,4,2,4,0,4,6,1,1,0,2,1,2,1,1,0,1,1,1,2,0,3,1,2,3,0,2,3,3,0,3,2,2,8,5,1,1,3,2,3,1,3,2,2,2,0,2,3,2,1,0,1,2,2,0,1,2,1,0,0,0,1,1,1,1,0,1,0,1,3,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
2024-06-30,E00031345,E00031345,OA,Males,88,26,50,12,0,1,1,3,1,2,1,3,2,5,3,1,0,0,3,0,0,1,0,1,1,0,2,2,1,0,0,0,0,2,0,0,1,1,0,0,1,1,3,4,0,1,1,2,1,2,3,2,0,0,2,0,0,1,2,0,2,3,2,1,1,0,1,1,1,0,0,1,3,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-06-30,E00031346,E00031346,OA,Persons,389,67,254,68,5,0,5,4,5,4,1,2,1,6,9,5,6,8,3,3,5,3,3,6,4,5,4,3,7,2,5,6,4,3,3,2,4,3,2,10,5,8,2,0,8,6,9,4,6,9,5,8,8,5,4,2,2,9,4,11,5,6,11,4,4,6,6,10,3,4,3,1,4,2,4,3,0,3,5,2,6,4,3,0,1,3,3,6,1,2,2,0,0,0,6
2024-06-30,E00031346,E00031346,OA,Females,183,28,118,37,2,0,4,1,2,2,1,1,0,1,5,2,3,2,2,0,2,3,1,1,2,3,3,1,3,1,3,2,2,3,1,1,2,0,2,5,3,3,0,0,5,3,4,3,4,3,1,4,5,3,1,2,0,3,1,5,3,4,5,1,4,3,0,4,0,4,0,0,1,1,2,2,0,3,3,1,2,1,3,0,1,1,1,1,1,2,1,0,0,0,6
2024-06-30,E00031346,E00031346,OA,Males,206,39,136,31,3,0,1,3,3,2,0,1,1,5,4,3,3,6,1,3,3,0,2,5,2,2,1,2,4,1,2,4,2,0,2,1,2,3,0,5,2,5,2,0,3,3,5,1,2,6,4,4,3,2,3,0,2,6,3,6,2,2,6,3,0,3,6,6,3,0,3,1,3,1,2,1,0,0,2,1,4,3,0,0,0,2,2,5,0,0,1,0,0,0,0
2024-06-30,E00031347,E00031347,OA,Persons,290,67,185,38,4,2,7,2,8,5,3,7,1,3,2,7,4,4,6,2,8,2,10,0,3,2,3,4,3,6,4,2,1,2,1,4,0,1,1,7,3,4,9,7,5,2,5,2,6,2,4,4,8,3,1,5,3,1,4,3,5,4,10,4,4,5,2,3,3,3,2,1,1,2,5,3,1,0,3,2,2,0,4,1,1,0,0,2,1,0,0,0,1,1,2
2024-06-30,E00031347,E00031347,OA,Females,156,38,99,19,2,0,2,1,6,4,3,5,0,1,1,3,3,1,4,2,6,1,3,0,2,0,2,2,2,3,2,1,1,0,0,2,0,0,0,5,3,2,2,5,3,0,4,1,4,0,3,3,5,2,1,3,1,0,3,2,3,0,6,2,3,2,0,2,2,3,0,1,0,0,3,2,0,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2
2024-06-30,E00031347,E00031347,OA,Males,134,29,86,19,2,2,5,1,2,1,0,2,1,2,1,4,1,3,2,0,2,1,7,0,1,2,1,2,1,3,2,1,0,2,1,2,0,1,1,2,0,2,7,2,2,2,1,1,2,2,1,1,3,1,0,2,2,1,1,1,2,4,4,2,1,3,2,1,1,0,2,0,1,2,2,1,1,0,1,1,2,0,1,1,0,0,0,2,1,0,0,0,0,1,0
2024-06-30,E00031348,E00031348,OA,Persons,311,40,195,76,2,5,1,2,5,3,2,1,1,2,1,2,1,6,4,2,6,1,1,2,2,2,3,2,2,3,4,1,1,5,2,0,3,4,5,2,3,5,2,9,0,7,5,5,6,2,7,2,5,4,4,3,6,6,4,7,2,5,5,10,7,6,3,7,7,3,7,5,3,4,5,6,7,4,7,2,2,2,1,4,1,2,3,0,1,0,0,1,1,1,4
2024-06-30,E00031348,E00031348,OA,Females,140,22,82,36,1,4,0,1,2,2,2,1,1,0,1,0,0,4,3,0,3,0,0,1,1,1,2,1,2,1,2,1,0,4,1,0,1,1,2,2,1,3,1,4,0,3,2,2,2,2,3,0,2,4,2,1,2,5,1,1,2,2,2,4,0,2,1,2,0,0,4,1,2,1,1,4,3,2,5,0,2,1,0,3,1,0,0,0,1,0,0,1,1,1,2
2024-06-30,E00031348,E00031348,OA,Males,171,18,113,40,1,1,1,1,3,1,0,0,0,2,0,2,1,2,1,2,3,1,1,1,1,1,1,1,0,2,2,0,1,1,1,0,2,3,3,0,2,2,1,5,0,4,3,3,4,0,4,2,3,0,2,2,4,1,3,6,0,3,3,6,7,4,2,5,7,3,3,4,1,3,4,2,4,2,2,2,0,1,1,1,0,2,3,0,0,0,0,0,0,0,2
2024-06-30,E00031349,E00031349,OA,Persons,362,54,277,31,6,4,6,2,2,3,4,3,2,3,2,2,3,2,5,5,5,4,4,9,5,6,3,4,5,12,11,8,5,4,4,9,6,5,5,8,8,6,6,5,5,7,3,8,10,3,5,7,3,5,7,4,6,2,4,7,7,12,5,3,3,3,4,5,2,4,2,3,1,2,4,3,0,0,4,1,0,1,0,1,0,1,0,0,1,2,0,0,0,0,1
2024-06-30,E00031349,E00031349,OA,Females,190,26,150,14,4,3,3,0,1,1,1,1,0,3,2,2,0,1,3,1,4,3,3,5,3,3,1,2,2,9,6,2,1,1,2,6,3,2,5,4,4,2,5,3,2,2,1,5,6,2,4,2,3,3,5,3,3,1,3,4,2,7,0,2,1,3,1,4,0,1,1,1,0,0,2,2,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2024-06-30,E00031349,E00031349,OA,Males,172,28,127,17,2,1,3,2,1,2,3,2,2,0,0,0,3,1,2,4,1,1,1,4,2,3,2,2,3,3,5,6,4,3,2,3,3,3,0,4,4,4,1,2,3,5,2,3,4,1,1,5,0,2,2,1,3,1,1,3,5,5,5,1,2,0,3,1,2,3,1,2,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024-06-30,E00031350,E00031350,OA,Persons,401,110,254,37,7,6,8,3,5,4,5,7,9,8,9,9,7,5,10,8,2,3,5,2,2,1,9,4,5,12,9,6,10,3,7,7,7,12,12,5,3,9,7,3,8,6,4,6,6,7,10,4,2,6,1,1,6,4,4,5,1,2,5,2,4,2,5,5,3,3,1,3,1,3,6,1,8,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0
2024-06-30,E00031350,E00031350,OA,Females,207,53,134,20,4,3,4,1,1,2,3,1,5,3,4,4,4,4,6,4,2,3,3,1,2,0,5,2,4,5,3,4,4,2,4,3,2,5,7,4,2,4,5,2,4,4,2,4,5,3,3,0,1,0,1,1,3,4,3,3,1,2,3,0,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2024-06-30,E00031350,E00031350,OA,Males,194,57,120,17,3,3,4,2,4,2,2,6,4,5,5,5,3,1,4,4,0,0,2,1,0,1,4,2,1,7,6,2,6,1,3,4,5,7,5,1,1,5,2,1,4,2,2,2,1,4,7,4,1,6,0,0,3,0,1,2,0,0,2,2,2,1,3,3,1,1,0,2,0,1,4,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00031351,E00031351,OA,Persons,325,70,220,35,2,5,2,8,4,3,4,5,5,1,3,8,9,2,3,6,11,5,4,3,2,3,8,2,7,4,4,4,7,5,8,5,4,6,4,5,7,5,6,4,1,6,5,6,6,4,3,3,3,4,5,6,3,0,4,6,3,5,2,5,7,1,7,0,2,4,2,4,0,0,2,5,4,1,2,0,0,2,1,1,1,1,0,1,0,0,0,0,1,1,2
2024-06-30,E00031351,E00031351,OA,Females,169,34,117,18,2,2,0,6,3,1,1,3,3,0,0,5,5,1,2,0,6,1,2,1,1,2,6,2,7,1,0,1,6,3,6,2,2,3,2,2,5,3,4,3,0,2,2,4,2,1,3,1,3,2,2,3,3,0,1,3,1,4,0,1,3,1,4,0,0,2,0,1,0,0,1,5,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,2
2024-06-30,E00031351,E00031351,OA,Males,156,36,103,17,0,3,2,2,1,2,3,2,2,1,3,3,4,1,1,6,5,4,2,2,1,1,2,0,0,3,4,3,1,2,2,3,2,3,2,3,2,2,2,1,1,4,3,2,4,3,0,2,0,2,3,3,0,0,3,3,2,1,2,4,4,0,3,0,2,2,2,3,0,0,1,0,3,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-06-30,E00031352,E00031352,OA,Persons,334,79,224,31,3,6,3,3,2,6,11,7,7,7,2,7,2,4,3,6,2,0,3,2,2,3,3,1,3,4,3,6,0,3,6,6,8,6,13,9,8,4,5,11,3,8,7,8,2,5,5,0,6,7,4,2,6,3,2,4,2,4,3,5,4,5,5,6,7,4,1,5,3,2,2,0,1,1,1,0,2,0,0,1,0,0,1,2,1,0,0,1,1,1,1
2024-06-30,E00031352,E00031352,OA,Females,171,39,115,17,1,5,2,2,1,1,7,1,2,2,2,5,1,2,1,4,1,0,2,1,1,2,1,1,1,2,3,3,0,1,3,3,5,2,5,5,6,2,4,3,2,5,4,3,2,4,1,0,3,4,2,1,2,1,1,1,2,3,1,2,3,3,3,3,2,1,1,0,0,2,1,0,1,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1
2024-06-30,E00031352,E00031352,OA,Males,163,40,109,14,2,1,1,1,1,5,4,6,5,5,0,2,1,2,2,2,1,0,1,1,1,1,2,0,2,2,0,3,0,2,3,3,3,4,8,4,2,2,1,8,1,3,3,5,0,1,4,0,3,3,2,1,4,2,1,3,0,1,2,3,1,2,2,3,5,3,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2024-06-30,E00031353,E00031353,OA,Persons,349,72,248,29,5,8,6,3,3,2,6,1,3,7,3,4,7,6,5,3,4,3,4,3,5,2,1,2,2,8,7,3,4,9,6,9,13,10,10,8,4,5,6,14,11,7,5,3,3,9,5,6,3,4,4,1,4,7,2,3,4,4,3,6,4,1,4,0,3,3,6,4,3,0,3,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,3,0,1,0,0
2024-06-30,E00031353,E00031353,OA,Females,172,34,125,13,3,4,4,1,1,2,1,0,0,3,1,2,3,3,4,2,3,1,0,2,2,1,1,2,2,7,6,3,3,4,4,5,6,5,5,3,3,1,3,6,3,3,2,1,2,3,3,6,1,1,1,0,2,2,0,2,2,2,2,4,2,0,2,0,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0
2024-06-30,E00031353,E00031353,OA,Males,177,38,123,16,2,4,2,2,2,0,5,1,3,4,2,2,4,3,1,1,1,2,4,1,3,1,0,0,0,1,1,0,1,5,2,4,7,5,5,5,1,4,3,8,8,4,3,2,1,6,2,0,2,3,3,1,2,5,2,1,2,2,1,2,2,1,2,0,2,1,5,3,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-06-30,E00031354,E00031354,OA,Persons,426,90,278,58,4,12,4,2,7,5,7,4,4,6,12,5,6,6,5,1,6,8,2,5,5,3,7,4,5,1,4,7,3,6,5,3,5,10,12,6,5,12,11,8,7,6,2,7,4,3,6,8,9,2,5,3,8,6,4,4,7,5,5,5,3,7,7,7,5,4,3,2,3,4,0,9,1,5,4,3,2,1,2,1,2,3,0,0,3,0,2,0,0,1,3
