AREFNO,date,year,month,day,hour,mode,output_time,collision_severity,casualty_severity,number_vehicles,number_casualties,sex,ageband,light_conditions,speed_limit,area_name,lon,lat
2022061220055,2022-09-15,2022,Sep,Thu,16,Car,16:00:00,Slight,Slight,4,1,Female,36-45,Daylight,70,Bury,-2.3214529239528523,53.529741721454975
2022061220112,2022-09-11,2022,Sep,Sun,5,Pedal Cycle,05:35:00,Slight,Slight,2,1,Male,46-55,Dark,30,Tameside,-2.077905540760136,53.48674397880176
2022061220221,2022-09-13,2022,Sep,Tue,9,Goods Vehicle,09:13:00,Serious,Serious,3,1,Male,36-45,Daylight,70,Trafford,-2.3504385981393727,53.462866978538756
2022061220251,2022-09-16,2022,Sep,Fri,20,Powered 2 Wheeler,20:06:00,Fatal,Fatal,2,1,Male,16-20,Dark,30,Tameside,-2.039581636621705,53.51908519041396
2022061220272,2022-09-16,2022,Sep,Fri,11,Car,11:30:00,Serious,Slight,3,3,Male,36-45,Daylight,40,Trafford,-2.317485590429852,53.39259674168443
2022061220272,2022-09-16,2022,Sep,Fri,11,Car,11:30:00,Serious,Serious,3,3,Female,56-65,Daylight,40,Trafford,-2.317485590429852,53.39259674168443
2022061220272,2022-09-16,2022,Sep,Fri,11,Car,11:30:00,Serious,Slight,3,3,Male,Over 75,Daylight,40,Trafford,-2.317485590429852,53.39259674168443
2022061220286,2022-09-16,2022,Sep,Fri,15,Car,15:45:00,Serious,Slight,1,3,Female,66-75,Daylight,20,Wigan,-2.5567056600776072,53.47258222793411
2022061220286,2022-09-16,2022,Sep,Fri,15,Car,15:45:00,Serious,Serious,1,3,Female,11-15,Daylight,20,Wigan,-2.5567056600776072,53.47258222793411
2022061220286,2022-09-16,2022,Sep,Fri,15,Car,15:45:00,Serious,Serious,1,3,Male,0-5,Daylight,20,Wigan,-2.5567056600776072,53.47258222793411
2022061220417,2022-09-17,2022,Sep,Sat,13,Powered 2 Wheeler,13:08:00,Fatal,Fatal,2,2,Male,16-20,Daylight,30,Tameside,-2.115991958984005,53.465958679426
2022061220417,2022-09-17,2022,Sep,Sat,13,Powered 2 Wheeler,13:08:00,Fatal,Slight,2,2,Male,16-20,Daylight,30,Tameside,-2.115991958984005,53.465958679426
2022061220441,2022-09-17,2022,Sep,Sat,1,Car,01:04:00,Serious,Serious,3,3,Male,26-35,Dark,30,Oldham,-2.1363571639002035,53.583136563035396
2022061220441,2022-09-17,2022,Sep,Sat,1,Car,01:04:00,Serious,Serious,3,3,Male,26-35,Dark,30,Oldham,-2.1363571639002035,53.583136563035396
2022061220441,2022-09-17,2022,Sep,Sat,1,Car,01:04:00,Serious,Slight,3,3,Male,0-5,Dark,30,Oldham,-2.1363571639002035,53.583136563035396
2022061220496,2022-09-16,2022,Sep,Fri,22,Pedestrian,22:30:00,Slight,Slight,1,1,Male,66-75,Dark,20,Wigan,-2.5188067607888263,53.49900836063871
2022061220533,2022-09-18,2022,Sep,Sun,8,Car,08:30:00,Slight,Slight,2,1,Female,21-25,Daylight,30,Bolton,-2.4154475959757695,53.55852040877081
2022061220659,2022-09-18,2022,Sep,Sun,21,Powered 2 Wheeler,21:45:00,Serious,Serious,2,1,Male,16-20,Dark,30,Bury,-2.3229606380422383,53.58706540937321
2022061220817,2022-08-26,2022,Aug,Fri,16,Car,16:40:00,Slight,Slight,2,1,Male,46-55,Daylight,20,Bury,-2.2743829202745367,53.578306320685556
2022061220834,2022-09-02,2022,Sep,Fri,14,Other Vehicle,14:00:00,Slight,Slight,2,1,Female,56-65,Daylight,30,Manchester,-2.165410515689274,53.4728304886391
2022061220912,2022-09-14,2022,Sep,Wed,15,Pedal Cycle,15:34:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.2222935029753526,53.45183088443713
2022061220941,2022-09-10,2022,Sep,Sat,18,Powered 2 Wheeler,18:45:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Trafford,-2.3708235971691134,53.38406548732577
2022061221022,2022-09-13,2022,Sep,Tue,7,Pedal Cycle,07:25:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Stockport,-2.1221431931376604,53.42597171920789
2022061221149,2022-09-09,2022,Sep,Fri,14,Car,14:55:00,Slight,Slight,2,3,Female,26-35,Daylight,30,Manchester,-2.291713010173072,53.36639779214082
2022061221149,2022-09-09,2022,Sep,Fri,14,Car,14:55:00,Slight,Slight,2,3,Female,56-65,Daylight,30,Manchester,-2.291713010173072,53.36639779214082
2022061221149,2022-09-09,2022,Sep,Fri,14,Car,14:55:00,Slight,Slight,2,3,Female,56-65,Daylight,30,Manchester,-2.291713010173072,53.36639779214082
2022061221217,2022-09-20,2022,Sep,Tue,23,Pedestrian,23:36:00,Serious,Serious,1,1,Female,16-20,Dark,30,Manchester,-2.2414410965852873,53.47458848020895
2022061221232,2022-09-06,2022,Sep,Tue,7,Pedal Cycle,07:35:00,Slight,Slight,2,1,Male,11-15,Daylight,30,Stockport,-2.2295246742845207,53.39383210402676
2022061221233,2022-09-12,2022,Sep,Mon,14,Pedal Cycle,14:30:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Manchester,-2.2704619366950225,53.432505002429544
2022061221259,2022-09-05,2022,Sep,Mon,19,Taxi or private hire,19:03:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Trafford,-2.2957391334245436,53.457208424431144
2022061221275,2022-09-11,2022,Sep,Sun,16,Pedal Cycle,16:10:00,Serious,Serious,2,1,Male,46-55,Daylight,30,Rochdale,-2.137169372014652,53.600698720158874
2022061221279,2022-09-04,2022,Sep,Sun,18,Pedal Cycle,18:56:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.23009310727865,53.46287194553254
2022061221311,2022-09-13,2022,Sep,Tue,9,Car,09:00:00,Slight,Slight,3,1,Female,26-35,Daylight,30,Manchester,-2.1833074443094325,53.483096115794496
2022061221317,2022-08-26,2022,Aug,Fri,20,Pedestrian,20:57:00,Slight,Slight,1,1,Female,0-5,Dark,30,Tameside,-2.0924079127156716,53.481951768501986
2022061221347,2022-08-23,2022,Aug,Tue,21,Car,21:54:00,Slight,Slight,2,3,Female,16-20,Daylight,30,Trafford,-2.3520650675075117,53.413703824539994
2022061221347,2022-08-23,2022,Aug,Tue,21,Car,21:54:00,Slight,Slight,2,3,Female,36-45,Daylight,30,Trafford,-2.3520650675075117,53.413703824539994
2022061221347,2022-08-23,2022,Aug,Tue,21,Car,21:54:00,Slight,Slight,2,3,Male,16-20,Daylight,30,Trafford,-2.3520650675075117,53.413703824539994
2022061221372,2022-09-13,2022,Sep,Tue,11,Car,11:00:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Bolton,-2.412668677323123,53.566143191770955
2022061221446,2022-09-20,2022,Sep,Tue,17,Pedestrian,17:30:00,Serious,Serious,1,1,Female,6-10,Daylight,30,Salford,-2.413870174963379,53.45102381892239
2022061221525,2022-08-28,2022,Aug,Sun,13,Pedal Cycle,13:04:00,Serious,Serious,2,1,Male,46-55,Daylight,30,Wigan,-2.597266385738862,53.4760896011802
2022061221662,2022-09-21,2022,Sep,Wed,16,Pedestrian,16:50:00,Serious,Serious,1,1,Male,6-10,Daylight,20,Bolton,-2.432795367745719,53.54840982995034
2022061221729,2022-09-01,2022,Sep,Thu,17,Pedal Cycle,17:50:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.247487966726213,53.480679264493254
2022061221901,2022-09-12,2022,Sep,Mon,14,Pedal Cycle,14:54:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Wigan,-2.5201940686129864,53.507658262218094
2022061221911,2022-09-22,2022,Sep,Thu,11,Pedestrian,11:15:00,Serious,Serious,1,1,Female,36-45,Daylight,30,Manchester,-2.1668423664945746,53.47299028732103
2022061221966,2022-09-12,2022,Sep,Mon,15,Pedestrian,15:48:00,Serious,Serious,1,1,Female,11-15,Daylight,30,Manchester,-2.1612767276435116,53.45938940105149
2022061222105,2022-09-22,2022,Sep,Thu,12,Powered 2 Wheeler,12:29:00,Slight,Slight,2,1,Female,16-20,Daylight,30,Wigan,-2.675300229306408,53.53502554978501
2022061222137,2022-09-23,2022,Sep,Fri,5,Car,05:36:00,Slight,Slight,2,1,Male,56-65,Dark,30,Bury,-2.303984160670108,53.649700446138056
2022061222210,2022-08-30,2022,Aug,Tue,22,Car,22:00:00,Slight,Slight,2,1,Male,56-65,Dark,30,Manchester,-2.2714504288384565,53.40813478471002
2022061222299,2022-09-02,2022,Sep,Fri,10,Goods Vehicle,10:40:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Tameside,-2.0309450712463564,53.52637732572342
2022061222334,2022-09-06,2022,Sep,Tue,16,Car,16:28:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Rochdale,-2.201197004566489,53.54720851386981
2022061222393,2022-09-23,2022,Sep,Fri,12,Car,12:00:00,Slight,Slight,3,1,Male,46-55,Daylight,70,Salford,-2.3640790192057657,53.52725549013617
2022061222474,2022-09-23,2022,Sep,Fri,15,Pedestrian,15:20:00,Serious,Serious,1,1,Male,11-15,Daylight,20,Bolton,-2.517605693797338,53.55135345788496
2022061222481,2022-09-23,2022,Sep,Fri,16,Car,16:30:00,Slight,Slight,3,1,Male,11-15,Daylight,30,Manchester,-2.176062681386601,53.527536732842144
2022061222483,2022-09-23,2022,Sep,Fri,19,Car,19:55:00,Slight,Slight,5,2,Male,21-25,Dark,70,Salford,-2.3954072124644163,53.4799665027477
2022061222483,2022-09-23,2022,Sep,Fri,19,Car,19:55:00,Slight,Slight,5,2,Female,26-35,Dark,70,Salford,-2.3954072124644163,53.4799665027477
2022061222528,2022-09-23,2022,Sep,Fri,14,Powered 2 Wheeler,14:45:00,Serious,Serious,2,3,Male,26-35,Daylight,30,Wigan,-2.6122541178908607,53.53857399181854
2022061222528,2022-09-23,2022,Sep,Fri,14,Pedestrian,14:45:00,Serious,Slight,2,3,Female,36-45,Daylight,30,Wigan,-2.6122541178908607,53.53857399181854
2022061222528,2022-09-23,2022,Sep,Fri,14,Car,14:45:00,Serious,Slight,2,3,Female,56-65,Daylight,30,Wigan,-2.6122541178908607,53.53857399181854
2022061222701,2022-09-20,2022,Sep,Tue,8,Pedal Cycle,08:15:00,Slight,Slight,2,1,Male,11-15,Daylight,30,Tameside,-2.1565127916460285,53.48263091317551
2022061222742,2022-09-25,2022,Sep,Sun,0,Pedestrian,00:13:00,Serious,Serious,1,2,Male,46-55,Dark,30,Rochdale,-2.228491082181046,53.59344028548592
2022061222742,2022-09-25,2022,Sep,Sun,0,Bus or Coach,00:13:00,Serious,Slight,1,2,Male,21-25,Dark,30,Rochdale,-2.228491082181046,53.59344028548592
2022061222802,2022-09-25,2022,Sep,Sun,11,Car,11:00:00,Slight,Slight,2,1,Male,26-35,Daylight,40,Manchester,-2.2058574925427235,53.43781133478288
2022061222835,2022-09-25,2022,Sep,Sun,14,Car,14:53:00,Slight,Slight,3,1,-1,46-55,Daylight,70,Manchester,-2.2711602530886825,53.39326832516428
2022061222871,2022-09-25,2022,Sep,Sun,4,Pedestrian,04:10:00,Serious,Serious,1,1,Female,26-35,Dark,30,Wigan,-2.646725326732277,53.54205079002545
2022061222935,2022-09-02,2022,Sep,Fri,10,Pedal Cycle,10:00:00,Slight,Slight,2,1,Male,66-75,Daylight,30,Bolton,-2.488163997381266,53.579377311088386
2022061222957,2022-09-05,2022,Sep,Mon,18,Pedal Cycle,18:57:00,Serious,Serious,2,1,Male,46-55,Daylight,30,Bury,-2.3107988078580393,53.595106225282464
2022061222982,2022-09-17,2022,Sep,Sat,16,Car,16:50:00,Slight,Slight,2,2,Male,26-35,Daylight,70,Salford,-2.3766370532191643,53.48729885548961
2022061222982,2022-09-17,2022,Sep,Sat,16,Car,16:50:00,Slight,Slight,2,2,Female,26-35,Daylight,70,Salford,-2.3766370532191643,53.48729885548961
2022061223000,2022-09-01,2022,Sep,Thu,8,Car,08:40:00,Slight,Slight,2,5,Male,0-5,Daylight,30,Bolton,-2.418476034987606,53.579326914276415
2022061223000,2022-09-01,2022,Sep,Thu,8,Car,08:40:00,Slight,Slight,2,5,Male,36-45,Daylight,30,Bolton,-2.418476034987606,53.579326914276415
2022061223000,2022-09-01,2022,Sep,Thu,8,Car,08:40:00,Slight,Slight,2,5,Female,6-10,Daylight,30,Bolton,-2.418476034987606,53.579326914276415
2022061223000,2022-09-01,2022,Sep,Thu,8,Car,08:40:00,Slight,Slight,2,5,Male,0-5,Daylight,30,Bolton,-2.418476034987606,53.579326914276415
2022061223000,2022-09-01,2022,Sep,Thu,8,Car,08:40:00,Slight,Slight,2,5,Female,6-10,Daylight,30,Bolton,-2.418476034987606,53.579326914276415
2022061223047,2022-09-16,2022,Sep,Fri,15,Car,15:50:00,Slight,Slight,2,1,Female,21-25,Daylight,50,Wigan,-2.531550916030892,53.47296647512418
2022061223076,2022-09-05,2022,Sep,Mon,8,Pedal Cycle,08:30:00,Slight,Slight,2,1,Male,26-35,Daylight,50,Manchester,-2.2073020740920777,53.45006016914791
2022061223080,2022-08-18,2022,Aug,Thu,18,Pedal Cycle,18:25:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.2291155939753327,53.48271137379452
2022061223095,2022-09-09,2022,Sep,Fri,21,Car,21:48:00,Slight,Slight,2,1,Male,16-20,Dark,30,Wigan,-2.5226858844110147,53.504303664077355
2022061223326,2022-09-26,2022,Sep,Mon,17,Pedestrian,17:32:00,Slight,Slight,1,2,Female,46-55,Daylight,30,Oldham,-2.1472254899990824,53.54638841156276
2022061223326,2022-09-26,2022,Sep,Mon,17,Pedestrian,17:32:00,Slight,Slight,1,2,Female,6-10,Daylight,30,Oldham,-2.1472254899990824,53.54638841156276
2022061223354,2022-09-26,2022,Sep,Mon,23,Car,23:55:00,Slight,Slight,1,1,Female,26-35,Daylight,70,Manchester,-2.251828453823049,53.40960699887596
2022061223380,2022-09-12,2022,Sep,Mon,11,Car,11:00:00,Serious,Serious,6,1,Male,66-75,Daylight,30,Salford,-2.3337947391989915,53.50886373238732
2022061223450,2022-09-04,2022,Sep,Sun,13,Car,13:25:00,Slight,Slight,2,2,Male,46-55,Daylight,70,Stockport,-2.2331593349891192,53.39851709503842
2022061223450,2022-09-04,2022,Sep,Sun,13,Car,13:25:00,Slight,Slight,2,2,Female,36-45,Daylight,70,Stockport,-2.2331593349891192,53.39851709503842
2022061223462,2022-09-15,2022,Sep,Thu,9,Pedal Cycle,09:26:00,Serious,Serious,2,1,Male,56-65,Daylight,30,Bolton,-2.395672689584919,53.54406225969703
2022061223478,2022-08-31,2022,Aug,Wed,17,Car,17:40:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Wigan,-2.545001889949149,53.523277564236125
2022061223487,2022-09-16,2022,Sep,Fri,17,Car,17:40:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Trafford,-2.292715797669429,53.45556199080613
2022061223507,2022-09-15,2022,Sep,Thu,14,Car,14:45:00,Slight,Slight,2,1,Male,56-65,Daylight,20,Manchester,-2.2882488167763797,53.40083260860811
2022061223597,2022-09-17,2022,Sep,Sat,19,Car,19:35:00,Slight,Slight,2,1,Female,16-20,Dark,30,Stockport,-2.2350213423774834,53.39254501998258
2022061223743,2022-09-26,2022,Sep,Mon,16,Powered 2 Wheeler,16:15:00,Serious,Serious,2,1,Female,36-45,Daylight,30,Trafford,-2.3372107217962963,53.403535685128595
2022061223748,2022-09-26,2022,Sep,Mon,18,Car,18:05:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Wigan,-2.6044880533672923,53.510317672017685
2022061223836,2022-09-25,2022,Sep,Sun,19,Other Vehicle,19:25:00,Slight,Slight,2,1,Male,26-35,Dark,30,Manchester,-2.2229921781469746,53.470202042761045
2022061223843,2022-09-16,2022,Sep,Fri,16,Car,16:01:00,Slight,Slight,2,3,Male,36-45,Daylight,70,Bury,-2.291791556509036,53.538105136931
2022061223843,2022-09-16,2022,Sep,Fri,16,Car,16:01:00,Slight,Slight,2,3,Male,16-20,Daylight,70,Bury,-2.291791556509036,53.538105136931
2022061223843,2022-09-16,2022,Sep,Fri,16,Car,16:01:00,Slight,Slight,2,3,Female,36-45,Daylight,70,Bury,-2.291791556509036,53.538105136931
2022061223885,2022-09-27,2022,Sep,Tue,14,Pedal Cycle,14:30:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Trafford,-2.261685953774915,53.45680255214768
2022061223896,2022-09-21,2022,Sep,Wed,19,Powered 2 Wheeler,19:30:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Stockport,-2.1674636096672737,53.35917647757402
2022061224046,2022-09-20,2022,Sep,Tue,16,Pedal Cycle,16:41:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Trafford,-2.336245246512326,53.37648267353551
2022061224099,2022-09-06,2022,Sep,Tue,11,Pedal Cycle,11:58:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Stockport,-2.0901154390017407,53.36746671080248
2022061224144,2022-09-27,2022,Sep,Tue,17,Powered 2 Wheeler,17:34:00,Slight,Slight,3,3,Male,26-35,Daylight,60,Wigan,-2.5395710336878605,53.47099797402309
2022061224144,2022-09-27,2022,Sep,Tue,17,Car,17:34:00,Slight,Slight,3,3,Female,36-45,Daylight,60,Wigan,-2.5395710336878605,53.47099797402309
2022061224144,2022-09-27,2022,Sep,Tue,17,Car,17:34:00,Slight,Slight,3,3,Female,36-45,Daylight,60,Wigan,-2.5395710336878605,53.47099797402309
2022061224330,2022-09-28,2022,Sep,Wed,11,Pedestrian,11:05:00,Serious,Serious,1,1,Female,Over 75,Daylight,30,Wigan,-2.62124348628634,53.54347128544459
2022061224447,2022-09-16,2022,Sep,Fri,21,Car,21:40:00,Slight,Slight,2,1,Male,26-35,Dark,30,Wigan,-2.486702835120853,53.52581227780721
2022061224450,2022-09-26,2022,Sep,Mon,17,Powered 2 Wheeler,17:15:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Salford,-2.2979558568259177,53.49200630410343
2022061224467,2022-09-24,2022,Sep,Sat,18,Pedestrian,18:15:00,Slight,Slight,1,1,Female,26-35,Daylight,30,Manchester,-2.2362550845413343,53.48213118607341
2022061224551,2022-09-19,2022,Sep,Mon,15,Car,15:30:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Bolton,-2.4118285253425005,53.589992196472586
2022061224928,2022-09-22,2022,Sep,Thu,16,Powered 2 Wheeler,16:40:00,Slight,Slight,1,2,Male,36-45,Daylight,30,Manchester,-2.2535202532183436,53.478985765433485
2022061224928,2022-09-22,2022,Sep,Thu,16,Pedestrian,16:40:00,Slight,Slight,1,2,Female,26-35,Daylight,30,Manchester,-2.2535202532183436,53.478985765433485
2022061224940,2022-09-18,2022,Sep,Sun,6,Car,06:25:00,Slight,Slight,2,1,-1,46-55,Dark,30,Stockport,-2.17589384014128,53.41040829772561
2022061224962,2022-09-19,2022,Sep,Mon,11,Pedestrian,11:57:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Bolton,-2.428637957504115,53.561152380080436
2022061224995,2022-09-29,2022,Sep,Thu,16,Pedestrian,16:16:00,Slight,Slight,1,1,Male,11-15,Daylight,30,Salford,-2.354414357116598,53.506152747269645
2022061225051,2022-09-30,2022,Sep,Fri,16,Pedestrian,16:27:00,Serious,Serious,1,2,Female,16-20,Daylight,20,Rochdale,-2.15930392309137,53.59188072590054
2022061225051,2022-09-30,2022,Sep,Fri,16,Pedestrian,16:27:00,Serious,Slight,1,2,Male,0-5,Daylight,20,Rochdale,-2.15930392309137,53.59188072590054
2022061225422,2022-09-28,2022,Sep,Wed,14,Pedestrian,14:07:00,Serious,Serious,1,1,Female,Over 75,Daylight,30,Bury,-2.293027148261492,53.61205806294416
2022061225484,2022-10-01,2022,Oct,Sat,17,Powered 2 Wheeler,17:58:00,Serious,Serious,4,1,Male,11-15,Daylight,30,Stockport,-2.157364642756381,53.44412318413047
2022061225554,2022-10-02,2022,Oct,Sun,2,Car,02:10:00,Fatal,Serious,5,3,Male,26-35,Dark,30,Bolton,-2.439196600375863,53.558804038869425
2022061225554,2022-10-02,2022,Oct,Sun,2,Car,02:10:00,Fatal,Fatal,5,3,Male,26-35,Dark,30,Bolton,-2.439196600375863,53.558804038869425
2022061225554,2022-10-02,2022,Oct,Sun,2,Car,02:10:00,Fatal,Serious,5,3,Female,36-45,Dark,30,Bolton,-2.439196600375863,53.558804038869425
2022061225581,2022-09-22,2022,Sep,Thu,18,Car,18:20:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Manchester,-2.2251803630419538,53.5021878161265
2022061225589,2022-09-08,2022,Sep,Thu,12,Pedal Cycle,12:32:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Trafford,-2.344668736383528,53.36976209283678
2022061225595,2022-09-09,2022,Sep,Fri,13,Car,13:13:00,Slight,Slight,2,1,Male,Over 75,Daylight,30,Rochdale,-2.108908318742738,53.605177023985675
2022061225617,2022-09-16,2022,Sep,Fri,14,Pedal Cycle,14:00:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.248001616137058,53.491230640379435
2022061225636,2022-09-06,2022,Sep,Tue,10,Car,10:40:00,Serious,Serious,2,1,Male,16-20,Daylight,30,Oldham,-2.00536484203955,53.54940042509943
2022061225645,2022-09-15,2022,Sep,Thu,15,Car,15:24:00,Slight,Slight,2,3,Female,46-55,Daylight,30,Bolton,-2.4284299816782404,53.559993623602814
2022061225645,2022-09-15,2022,Sep,Thu,15,Car,15:24:00,Slight,Slight,2,3,Female,36-45,Daylight,30,Bolton,-2.4284299816782404,53.559993623602814
2022061225645,2022-09-15,2022,Sep,Thu,15,Car,15:24:00,Slight,Slight,2,3,Male,6-10,Daylight,30,Bolton,-2.4284299816782404,53.559993623602814
2022061225661,2022-09-12,2022,Sep,Mon,16,Pedal Cycle,16:15:00,Slight,Slight,2,1,Female,46-55,Daylight,30,Manchester,-2.2186130620072846,53.441824488831244
2022061225668,2022-09-22,2022,Sep,Thu,8,Other Vehicle,08:31:00,Slight,Slight,2,1,Male,11-15,Daylight,30,Tameside,-2.082984492388894,53.4714602016514
2022061225680,2022-09-17,2022,Sep,Sat,14,Car,14:20:00,Slight,Slight,2,1,Male,56-65,Daylight,30,Bury,-2.315704758289057,53.59045540647611
2022061225689,2022-09-24,2022,Sep,Sat,6,Car,06:20:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Bury,-2.2964122005031795,53.596859521978786
2022061225711,2022-09-24,2022,Sep,Sat,12,Car,12:54:00,Serious,Serious,2,1,Female,46-55,Daylight,30,Rochdale,-2.1819521509747606,53.613321343324024
2022061225767,2022-09-08,2022,Sep,Thu,17,Car,17:40:00,Slight,Slight,2,2,Male,46-55,Daylight,30,Wigan,-2.552536956057742,53.477563271947595
2022061225767,2022-09-08,2022,Sep,Thu,17,Car,17:40:00,Slight,Slight,2,2,Female,-1,Daylight,30,Wigan,-2.552536956057742,53.477563271947595
2022061225807,2022-09-08,2022,Sep,Thu,17,Car,17:30:00,Slight,Slight,2,1,Male,36-45,Daylight,50,Bolton,-2.4777899348558052,53.56349178635364
2022061225983,2022-09-13,2022,Sep,Tue,12,Pedal Cycle,12:40:00,Slight,Slight,2,1,Male,21-25,Daylight,30,Manchester,-2.2406457074431336,53.47779896805611
2022061226076,2022-09-10,2022,Sep,Sat,23,Car,23:18:00,Slight,Slight,2,2,Female,46-55,Dark,30,Manchester,-2.1635428874397187,53.47295890153982
2022061226076,2022-09-10,2022,Sep,Sat,23,Car,23:18:00,Slight,Slight,2,2,Female,66-75,Dark,30,Manchester,-2.1635428874397187,53.47295890153982
2022061226118,2022-09-07,2022,Sep,Wed,17,Pedal Cycle,17:45:00,Slight,Slight,2,1,Female,56-65,Daylight,30,Trafford,-2.349818313651165,53.40392185485877
2022061226120,2022-09-20,2022,Sep,Tue,17,Pedestrian,17:20:00,Serious,Serious,1,1,Male,Over 75,Daylight,30,Manchester,-2.250127629769644,53.49649343142997
2022061226129,2022-09-12,2022,Sep,Mon,17,Car,17:45:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.191586087514902,53.447605613004946
2022061226268,2022-10-03,2022,Oct,Mon,17,Goods Vehicle,17:10:00,Slight,Slight,4,1,Male,36-45,Daylight,60,Trafford,-2.391502097973959,53.39950481196816
2022061226294,2022-09-22,2022,Sep,Thu,16,Pedal Cycle,16:37:00,Serious,Serious,2,1,Male,36-45,Daylight,30,Stockport,-2.150356831715161,53.446379348903676
2022061226310,2022-09-15,2022,Sep,Thu,7,Pedal Cycle,07:38:00,Slight,Slight,2,1,Male,11-15,Daylight,30,Tameside,-2.1422738873102927,53.47401983385584
2022061226343,2022-09-25,2022,Sep,Sun,22,Powered 2 Wheeler,22:06:00,Slight,Slight,2,1,Male,16-20,Dark,30,Tameside,-2.076977050671751,53.44848971025523
2022061226389,2022-09-15,2022,Sep,Thu,8,Car,08:57:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.2860391379447007,53.396532391659534
2022061226498,2022-10-04,2022,Oct,Tue,22,Car,22:20:00,Serious,Serious,1,2,Male,16-20,Dark,70,Tameside,-2.0900465402643897,53.45564436571159
2022061226498,2022-10-04,2022,Oct,Tue,22,Car,22:20:00,Serious,Slight,1,2,Female,16-20,Dark,70,Tameside,-2.0900465402643897,53.45564436571159
2022061226510,2022-09-28,2022,Sep,Wed,14,Car,14:30:00,Slight,Slight,2,1,Female,16-20,Daylight,30,Bury,-2.3019063402235527,53.5939335664661
2022061226517,2022-09-16,2022,Sep,Fri,22,Car,22:11:00,Slight,Slight,2,1,Male,46-55,Dark,30,Salford,-2.4316201638989363,53.533780934822175
2022061226525,2022-09-28,2022,Sep,Wed,6,Pedal Cycle,06:00:00,Slight,Slight,2,1,Male,26-35,Dark,30,Tameside,-2.0720429391057333,53.47775923474966
2022061226576,2022-09-17,2022,Sep,Sat,15,Car,15:00:00,Serious,Serious,2,1,Female,26-35,Daylight,30,Manchester,-2.2371851606558772,53.49757148742181
2022061226589,2022-09-24,2022,Sep,Sat,7,Powered 2 Wheeler,07:05:00,Serious,Serious,2,1,Male,36-45,Dark,20,Manchester,-2.1762967152469734,53.48223479879701
2022061226621,2022-09-21,2022,Sep,Wed,15,Car,15:25:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Trafford,-2.3396998018498807,53.396904025288286
2022061226626,2022-09-23,2022,Sep,Fri,15,Car,15:40:00,Slight,Slight,2,3,Female,46-55,Daylight,30,Bolton,-2.4715293376064618,53.58700328197917
2022061226626,2022-09-23,2022,Sep,Fri,15,Car,15:40:00,Slight,Slight,2,3,Female,-1,Daylight,30,Bolton,-2.4715293376064618,53.58700328197917
2022061226626,2022-09-23,2022,Sep,Fri,15,Car,15:40:00,Slight,Slight,2,3,Male,-1,Daylight,30,Bolton,-2.4715293376064618,53.58700328197917
2022061226661,2022-09-16,2022,Sep,Fri,14,Pedestrian,14:59:00,Serious,Serious,1,1,Male,11-15,Daylight,20,Manchester,-2.2577352393277805,53.44106327991609
2022061226685,2022-03-29,2022,Mar,Tue,13,Car,13:45:00,Slight,Slight,2,2,Female,21-25,Daylight,30,Bolton,-2.435908404460429,53.57228067149081
2022061226685,2022-03-29,2022,Mar,Tue,13,Car,13:45:00,Slight,Slight,2,2,Female,26-35,Daylight,30,Bolton,-2.435908404460429,53.57228067149081
2022061226697,2022-09-08,2022,Sep,Thu,10,Pedestrian,10:00:00,Slight,Slight,1,1,Male,66-75,Daylight,30,Oldham,-2.111049972108922,53.54027952278948
2022061226715,2022-05-20,2022,May,Fri,15,Powered 2 Wheeler,15:50:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Tameside,-2.149680935100624,53.47249172116941
