"Accident Index","Year","VehicleReferenceNumber","CasualtyNumber","CasualtyClass","Sex","AgeBandOfCasualty","CasualtySeverity","PedLocation","PedMovement","CarPassenger","BusPassenger","PedInjWork","CasTypeCode"
"100668612012",2012,2,2,2,2,6,3,0,0,0,4,0,11
"100668932012",2012,1,1,3,1,6,3,4,3,0,0,0,0
"100668952012",2012,1,1,3,2,3,3,5,3,0,0,0,0
"100669472012",2012,2,1,1,1,6,3,0,0,0,0,0,3
"100669852012",2012,1,1,1,1,10,2,0,0,0,0,0,9
"100669922012",2012,1,1,3,1,5,3,1,9,0,0,2,0
"100670002012",2012,2,1,1,1,8,3,0,0,0,0,0,1
"100670392012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"100670392012",2012,2,2,2,2,5,3,0,0,1,0,0,9
"100670392012",2012,2,3,2,2,5,3,0,0,2,0,0,9
"100671432012",2012,1,1,3,1,6,3,5,4,0,0,2,0
"100672402012",2012,2,1,3,1,3,3,5,3,0,0,0,0
"100672682012",2012,1,1,3,1,2,3,9,9,0,0,0,0
"100673282012",2012,2,1,1,1,5,3,0,0,0,0,0,1
"100673362012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"100673732012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"100673732012",2012,2,2,2,1,4,3,0,0,1,0,0,9
"100673872012",2012,2,1,1,1,5,3,0,0,0,0,0,5
"100673892012",2012,2,1,1,1,5,3,0,0,0,0,0,1
"100673932012",2012,2,1,1,1,7,3,0,0,0,0,0,5
"100673972012",2012,2,1,1,1,6,3,0,0,0,0,0,4
"100674012012",2012,1,1,3,1,9,3,9,5,0,0,0,0
"100674072012",2012,2,1,1,1,6,3,0,0,0,0,0,3
"100674142012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"100674682012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"100674682012",2012,2,2,2,2,5,3,0,0,1,0,0,9
"100674942012",2012,1,1,1,1,6,2,0,0,0,0,0,1
"100675172012",2012,2,1,1,2,5,3,0,0,0,0,0,9
"100675172012",2012,2,2,2,1,6,3,0,0,1,0,0,9
"100675182012",2012,1,1,1,2,3,3,0,0,0,0,0,1
"100675582012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"100675582012",2012,1,2,2,1,5,3,0,0,1,0,0,9
"100675812012",2012,1,2,2,2,6,3,0,0,2,0,0,8
"100675812012",2012,1,3,2,2,6,3,0,0,2,0,0,8
"100675812012",2012,1,4,2,2,5,3,0,0,2,0,0,8
"100675812012",2012,2,1,1,1,4,3,0,0,0,0,0,3
"100676152012",2012,1,1,3,1,4,3,4,3,0,0,0,0
"100676422012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"100676672012",2012,1,1,3,2,11,1,5,1,0,0,0,0
"100676782012",2012,1,1,1,2,10,3,0,0,0,0,0,9
"100676922012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"100676922012",2012,2,2,1,1,5,3,0,0,0,0,0,9
"100677982012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"100678112012",2012,1,1,1,1,4,3,0,0,0,0,0,9
"100678112012",2012,2,2,1,1,8,3,0,0,0,0,0,5
"100678612012",2012,1,1,1,1,7,3,0,0,0,0,0,9
"100678862012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"100678862012",2012,2,2,2,1,5,3,0,0,1,0,0,9
"100679162012",2012,1,1,3,2,9,2,5,1,0,0,0,0
"100679512012",2012,1,1,3,1,3,2,3,1,0,0,0,0
"100679552012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"100679582012",2012,1,1,3,1,2,3,5,1,0,0,0,0
"100679762012",2012,1,1,3,2,4,3,1,1,0,0,0,0
"100679772012",2012,2,1,2,1,5,3,0,0,2,0,0,9
"100679772012",2012,2,2,2,1,4,3,0,0,1,0,0,9
"100679932012",2012,1,1,3,1,4,3,5,3,0,0,0,0
"100679932012",2012,1,2,3,2,5,3,5,3,0,0,0,0
"100680042012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"100680052012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"100680052012",2012,2,2,2,2,4,3,0,0,1,0,0,9
"100680722012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"100681052012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"100681052012",2012,3,2,1,2,10,3,0,0,0,0,0,9
"100681052012",2012,3,3,2,2,4,3,0,0,2,0,0,9
"100681052012",2012,3,4,2,2,10,3,0,0,2,0,0,9
"100681052012",2012,3,5,2,1,7,3,0,0,1,0,0,9
"100681052012",2012,3,6,2,2,7,3,0,0,2,0,0,9
"100681622012",2012,1,1,3,1,11,3,8,1,0,0,0,0
"100681622012",2012,1,2,3,2,11,3,8,1,0,0,0,0
"100681902012",2012,3,1,1,1,6,3,0,0,0,0,0,9
"100682062012",2012,1,1,3,1,2,3,5,1,0,0,0,0
"100682102012",2012,1,1,3,1,9,3,5,1,0,0,0,0
"100682312012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"100682972012",2012,1,1,3,1,4,3,9,7,0,0,0,0
"100683072012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"100683252012",2012,1,1,1,1,6,3,0,0,0,0,0,19
"100683632012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"100683902012",2012,1,1,3,1,5,2,10,3,0,0,0,0
"100684062012",2012,1,1,3,1,5,3,4,3,0,0,0,0
"100684382012",2012,1,1,2,2,6,3,0,0,1,0,0,9
"100685672012",2012,1,1,1,1,10,2,0,0,0,0,0,9
"100685672012",2012,1,2,2,2,9,3,0,0,1,0,0,9
"100686252012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"100686492012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"100686782012",2012,2,1,1,1,8,3,0,0,0,0,0,1
"100687762012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"100687762012",2012,2,2,2,2,7,3,0,0,1,0,0,9
"100688092012",2012,1,1,3,1,3,3,4,3,0,0,0,0
"100688462012",2012,1,1,2,2,5,3,0,0,2,0,0,9
"100688572012",2012,2,1,2,2,10,2,0,0,1,0,0,9
"100688572012",2012,2,2,1,1,11,3,0,0,0,0,0,9
"100690082012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"100690082012",2012,1,2,2,2,2,3,0,0,2,0,0,9
"100690242012",2012,2,1,1,1,6,3,0,0,0,0,0,1
"100690922012",2012,1,2,2,2,4,3,0,0,1,0,0,9
"100690922012",2012,2,1,1,1,10,3,0,0,0,0,0,9
"100690922012",2012,2,3,2,2,10,3,0,0,1,0,0,9
"100691162012",2012,1,1,1,1,7,3,0,0,0,0,0,19
"100693062012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"100693062012",2012,2,2,2,1,4,3,0,0,1,0,0,9
"101537092012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"101542142012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101551822012",2012,2,1,1,1,9,3,0,0,0,0,0,3
"101557102012",2012,1,1,1,2,6,3,0,0,0,0,0,9
"101557102012",2012,1,3,2,2,5,3,0,0,1,0,0,9
"101557102012",2012,1,4,2,1,3,3,0,0,2,0,0,9
"101557102012",2012,2,2,1,1,10,3,0,0,0,0,0,9
"101557632012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101557632012",2012,2,2,2,2,6,3,0,0,1,0,0,9
"101557632012",2012,2,3,2,2,2,3,0,0,2,0,0,9
"101558172012",2012,2,1,1,1,4,3,0,0,0,0,0,9
"101558172012",2012,2,2,2,1,4,3,0,0,1,0,0,9
"101558212012",2012,1,1,3,1,7,3,5,3,0,0,0,0
"101558362012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"101558862012",2012,2,1,1,1,6,3,0,0,0,0,0,4
"101558962012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101560082012",2012,1,1,3,2,8,3,8,4,0,0,0,0
"101560162012",2012,2,1,1,1,4,3,0,0,0,0,0,3
"101560212012",2012,1,1,3,1,5,2,9,6,0,0,1,0
"101560402012",2012,1,1,2,1,6,3,0,0,1,0,0,9
"101560742012",2012,2,1,2,1,6,3,0,0,1,0,0,9
"101561052012",2012,1,1,1,1,7,3,0,0,0,0,0,11
"101561052012",2012,1,2,2,2,10,3,0,0,0,4,0,11
"101561232012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101561232012",2012,3,2,1,1,5,3,0,0,0,0,0,9
"101561712012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"101561712012",2012,2,2,1,1,4,3,0,0,0,0,0,9
"101561712012",2012,2,3,2,1,5,3,0,0,1,0,0,9
"101562782012",2012,2,1,2,1,2,3,0,0,2,4,0,9
"101562892012",2012,2,1,1,1,4,3,0,0,0,0,0,3
"101563002012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101563152012",2012,1,1,2,2,11,3,0,0,0,3,0,11
"101564032012",2012,1,1,3,1,11,3,5,3,0,0,0,0
"101565182012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101565742012",2012,2,1,1,1,4,3,0,0,0,0,0,3
"101565802012",2012,1,1,1,1,5,3,0,0,0,0,0,3
"101566292012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101566342012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"101566342012",2012,2,2,1,2,7,3,0,0,0,0,0,9
"101566452012",2012,1,1,3,2,3,3,5,2,0,0,0,0
"101568302012",2012,1,1,2,2,9,3,0,0,1,0,0,9
"101569472012",2012,2,1,1,1,4,3,0,0,0,0,0,2
"101569822012",2012,1,1,1,1,7,3,0,0,0,0,0,9
"101569972012",2012,3,1,1,1,6,3,0,0,0,0,0,19
"101570422012",2012,1,2,2,1,3,3,0,0,2,0,0,9
"101570422012",2012,1,3,2,1,3,3,0,0,2,0,0,9
"101570422012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101570482012",2012,1,1,1,2,5,3,0,0,0,0,0,9
"101570532012",2012,1,1,3,2,9,2,5,1,0,0,2,0
"101570552012",2012,1,1,3,2,6,3,5,3,0,0,0,0
"101571702012",2012,1,1,3,1,3,3,5,4,0,0,0,0
"101571982012",2012,1,1,1,2,8,3,0,0,0,0,0,9
"101571982012",2012,2,2,1,1,6,3,0,0,0,0,0,9
"101572352012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"101572462012",2012,1,1,3,2,1,3,7,3,0,0,0,0
"101572502012",2012,2,1,2,2,10,3,0,0,1,0,0,9
"101572552012",2012,2,1,1,1,6,3,0,0,0,0,0,1
"101572972012",2012,1,1,3,2,10,3,5,1,0,0,0,0
"101573042012",2012,2,1,2,2,7,3,0,0,1,0,0,9
"101573312012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101575002012",2012,1,1,3,2,4,2,1,1,0,0,0,0
"101576832012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101576942012",2012,2,1,1,1,8,3,0,0,0,0,0,8
"101577482012",2012,2,1,1,1,5,3,0,0,0,0,0,1
"101577742012",2012,1,1,3,1,4,3,8,1,0,0,0,0
"101577902012",2012,2,1,1,1,9,2,0,0,0,0,0,1
"101579072012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"101579072012",2012,2,2,1,1,10,2,0,0,0,0,0,9
"101580112012",2012,1,1,1,1,11,2,0,0,0,0,0,9
"101580472012",2012,3,1,1,2,6,3,0,0,0,0,0,9
"101580562012",2012,1,1,3,1,1,2,5,1,0,0,0,0
"101581052012",2012,2,1,3,2,8,3,7,9,0,0,0,0
"101581052012",2012,2,2,3,2,3,3,7,9,0,0,0,0
"101582082012",2012,2,1,1,1,4,3,0,0,0,0,0,9
"101582132012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101582502012",2012,1,1,1,2,9,3,0,0,0,0,0,9
"101582502012",2012,2,2,1,1,7,3,0,0,0,0,0,9
"101582802012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101582982012",2012,1,1,1,1,6,2,0,0,0,0,0,9
"101582982012",2012,2,2,1,1,11,3,0,0,0,0,0,9
"101583592012",2012,1,1,1,1,4,3,0,0,0,0,0,9
"101583892012",2012,1,1,3,2,2,2,5,1,0,0,0,0
"101584372012",2012,1,1,1,1,10,3,0,0,0,0,0,9
"101584982012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"101584982012",2012,1,2,2,2,5,3,0,0,1,0,0,9
"101585492012",2012,1,1,3,2,5,3,6,9,0,0,0,0
"101585662012",2012,1,1,1,1,8,3,0,0,0,0,0,21
"101585702012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101585712012",2012,1,1,3,2,8,3,10,9,0,0,2,0
"101586492012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"101586592012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101586842012",2012,2,1,1,2,7,3,0,0,0,0,0,1
"101587032012",2012,1,1,3,1,3,3,8,4,0,0,0,0
"101587342012",2012,1,1,1,2,9,2,0,0,0,0,0,1
"101588122012",2012,2,1,2,2,9,3,0,0,1,0,0,9
"101588342012",2012,2,1,2,2,3,3,0,0,1,0,0,9
"101588342012",2012,2,2,2,1,2,3,0,0,2,0,0,9
"101588382012",2012,1,1,3,1,2,3,10,9,0,0,0,0
"101588502012",2012,2,1,1,1,8,3,0,0,0,0,0,1
"101589712012",2012,2,1,1,1,5,2,0,0,0,0,0,1
"101589752012",2012,2,1,1,1,6,2,0,0,0,0,0,1
"101589762012",2012,1,1,3,1,11,3,1,1,0,0,0,0
"101589922012",2012,2,1,1,1,11,3,0,0,0,0,0,1
"101591392012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"101591822012",2012,2,1,1,2,6,3,0,0,0,0,0,14
"101591822012",2012,2,2,2,2,3,3,0,0,1,0,0,14
"101592122012",2012,2,1,1,1,6,3,0,0,0,0,0,3
"101592262012",2012,2,1,2,2,4,3,0,0,2,0,0,9
"101594092012",2012,1,1,1,1,6,3,0,0,0,0,0,1
"101594242012",2012,1,1,3,2,3,3,6,9,0,0,2,0
"101594442012",2012,3,1,1,2,7,3,0,0,0,0,0,2
"101594852012",2012,2,1,1,2,6,3,0,0,0,0,0,3
"101595372012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"101595532012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"101595542012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101595542012",2012,1,2,2,1,7,3,0,0,1,0,0,9
"101596882012",2012,1,1,2,1,4,3,0,0,2,0,0,9
"101598032012",2012,2,1,1,1,9,2,0,0,0,0,0,4
"101598032012",2012,2,2,2,1,5,3,0,0,0,0,0,4
"101598182012",2012,1,1,3,2,2,3,5,1,0,0,0,0
"101598632012",2012,1,1,3,1,10,3,5,2,0,0,2,0
"101600952012",2012,2,1,2,2,3,3,0,0,0,3,0,11
"101600952012",2012,2,2,2,2,3,3,0,0,0,3,0,11
"101602042012",2012,1,1,1,1,3,3,0,0,0,0,0,1
"101602162012",2012,2,1,2,2,10,3,0,0,1,0,0,9
"101602172012",2012,2,1,1,2,8,3,0,0,0,0,0,1
"101602552012",2012,1,1,3,1,3,3,4,1,0,0,0,0
"101603312012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101603312012",2012,1,2,2,1,4,3,0,0,1,0,0,9
"101603312012",2012,1,3,2,1,4,3,0,0,2,0,0,9
"101603312012",2012,1,4,2,1,4,3,0,0,2,0,0,9
"101603312012",2012,1,5,2,1,4,3,0,0,2,0,0,9
"101604142012",2012,2,1,1,1,4,3,0,0,0,0,0,2
"101604352012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101604392012",2012,2,1,1,1,3,3,0,0,0,0,0,1
"101604592012",2012,2,1,1,1,7,3,0,0,0,0,0,3
"101605002012",2012,1,1,2,2,4,3,0,0,1,0,0,9
"101605062012",2012,2,1,2,1,6,3,0,0,1,0,0,9
"101605082012",2012,2,1,1,2,4,3,0,0,0,0,0,9
"101605102012",2012,1,1,3,1,3,3,5,4,0,0,0,0
"101605232012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101605232012",2012,2,2,2,1,5,3,0,0,1,0,0,9
"101605232012",2012,2,3,2,2,5,3,0,0,2,0,0,9
"101605532012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101606352012",2012,1,1,1,1,6,2,0,0,0,0,0,5
"101606352012",2012,1,2,2,2,5,3,0,0,0,0,0,5
"101606502012",2012,1,1,3,2,3,3,5,2,0,0,0,0
"101607022012",2012,1,1,3,2,11,2,6,9,0,0,0,0
"101607422012",2012,1,1,3,1,9,3,1,3,0,0,0,0
"101607922012",2012,1,1,1,2,6,3,0,0,0,0,0,9
"101607922012",2012,2,2,1,1,7,3,0,0,0,0,0,8
"101607922012",2012,2,3,2,2,10,3,0,0,1,0,0,8
"101607992012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"101608042012",2012,2,1,1,1,7,3,0,0,0,0,0,4
"101608042012",2012,3,2,1,1,6,3,0,0,0,0,0,4
"101608242012",2012,2,1,1,1,4,3,0,0,0,0,0,3
"101608262012",2012,1,1,3,1,2,3,10,9,0,0,0,0
"101608452012",2012,1,1,3,1,2,3,5,3,0,0,2,0
"101608632012",2012,1,1,1,1,8,2,0,0,0,0,0,19
"101608662012",2012,1,1,3,2,3,3,5,1,0,0,0,0
"101609322012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101609562012",2012,2,1,1,1,4,3,0,0,0,0,0,1
"101609792012",2012,1,1,3,2,2,3,5,9,0,0,2,0
"101609832012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101609942012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"101609942012",2012,1,2,2,1,5,3,0,0,1,0,0,9
"101610682012",2012,2,1,1,1,6,3,0,0,0,0,0,1
"101611232012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101612452012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101612452012",2012,2,2,2,1,3,3,0,0,1,0,0,9
"101612772012",2012,1,1,1,1,7,3,0,0,0,0,0,3
"101613022012",2012,1,1,1,1,4,3,0,0,0,0,0,3
"101613142012",2012,1,1,3,2,3,3,1,3,0,0,2,0
"101613162012",2012,1,1,1,1,4,3,0,0,0,0,0,3
"101613702012",2012,1,1,3,1,5,3,4,3,0,0,0,0
"101613992012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101614162012",2012,1,1,1,2,4,3,0,0,0,0,0,9
"101614162012",2012,2,2,1,1,6,3,0,0,0,0,0,14
"101614242012",2012,2,1,1,1,8,3,0,0,0,0,0,8
"101614482012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101614482012",2012,2,2,2,2,6,3,0,0,1,0,0,9
"101614482012",2012,2,3,2,2,3,3,0,0,2,0,0,9
"101614482012",2012,2,4,2,1,3,3,0,0,2,0,0,9
"101614482012",2012,3,5,2,1,7,3,0,0,1,0,0,10
"101614482012",2012,3,6,2,2,7,3,0,0,2,0,0,10
"101614482012",2012,3,7,2,1,6,3,0,0,2,0,0,10
"101614482012",2012,3,8,2,1,7,3,0,0,2,0,0,10
"101614482012",2012,3,9,2,1,7,3,0,0,2,0,0,10
"101614932012",2012,1,1,3,2,9,3,1,1,0,0,0,0
"101615072012",2012,1,1,3,2,3,3,4,1,0,0,0,0
"101615082012",2012,2,1,1,1,4,3,0,0,0,0,0,2
"101615452012",2012,2,1,2,1,3,3,0,0,1,0,0,9
"101616652012",2012,5,1,1,2,6,3,0,0,0,0,0,9
"101616712012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"101616852012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"101617152012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101617192012",2012,1,1,3,1,3,3,5,1,0,0,1,0
"101617282012",2012,1,1,3,1,6,3,1,1,0,0,0,0
"101617512012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"101617512012",2012,2,2,1,2,8,3,0,0,0,0,0,9
"101617902012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"101617902012",2012,2,2,2,1,5,3,0,0,2,0,0,9
"101618682012",2012,2,1,1,1,2,3,0,0,0,0,0,1
"101618712012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101619482012",2012,1,1,3,1,6,2,5,9,0,0,0,0
"101621002012",2012,1,1,3,2,5,2,9,9,0,0,0,0
"101622222012",2012,1,1,1,1,6,3,0,0,0,0,0,1
"101622292012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"101622302012",2012,1,1,2,1,5,3,0,0,2,0,0,9
"101623142012",2012,1,1,3,1,3,3,5,1,0,0,0,0
"101623422012",2012,2,1,1,1,7,3,0,0,0,0,0,4
"101623992012",2012,1,1,1,1,5,3,0,0,0,0,0,3
"101624232012",2012,1,1,3,1,11,3,4,1,0,0,0,0
"101624402012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101624712012",2012,1,1,3,1,4,2,5,3,0,0,0,0
"101624912012",2012,2,1,1,2,8,3,0,0,0,0,0,9
"101625472012",2012,1,1,1,1,4,3,0,0,0,0,0,2
"101626692012",2012,1,1,1,1,6,3,0,0,0,0,0,1
"101627662012",2012,1,1,3,1,2,2,5,1,0,0,0,0
"101628032012",2012,1,1,3,1,3,3,5,4,0,0,0,0
"101628192012",2012,1,1,3,1,6,3,5,1,0,0,0,0
"101629042012",2012,2,1,1,1,6,2,0,0,0,0,0,1
"101629392012",2012,1,1,3,1,4,3,10,9,0,0,0,0
"101630422012",2012,1,1,1,1,11,3,0,0,0,0,0,9
"101630792012",2012,2,1,1,1,6,3,0,0,0,0,0,1
"101630882012",2012,1,1,1,1,11,3,0,0,0,0,0,9
"101631352012",2012,1,1,1,2,10,3,0,0,0,0,0,9
"101632372012",2012,2,1,2,1,7,3,0,0,1,0,0,9
"101633452012",2012,1,1,1,2,6,3,0,0,0,0,0,9
"101633452012",2012,2,2,1,1,7,2,0,0,0,0,0,5
"101633562012",2012,1,1,1,1,4,2,0,0,0,0,0,3
"101633692012",2012,1,1,3,1,5,3,1,4,0,0,0,0
"101633822012",2012,2,1,1,1,9,3,0,0,0,0,0,1
"101635552012",2012,2,1,1,1,10,3,0,0,0,0,0,9
"101636012012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101636472012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101636522012",2012,1,1,3,2,9,3,1,1,0,0,0,0
"101636622012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101637492012",2012,1,1,3,2,8,3,5,3,0,0,0,0
"101638082012",2012,1,1,3,2,10,3,1,1,0,0,0,0
"101638232012",2012,1,1,3,1,10,3,10,1,0,0,0,0
"101638702012",2012,2,1,1,1,7,3,0,0,0,0,0,19
"101638702012",2012,3,2,1,1,6,3,0,0,0,0,0,19
"101638962012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"101639032012",2012,1,1,1,1,6,3,0,0,0,0,0,14
"101639032012",2012,1,2,2,1,8,3,0,0,0,0,0,14
"101639032012",2012,2,3,1,2,5,3,0,0,0,0,0,9
"101639122012",2012,3,1,1,2,9,3,0,0,0,0,0,9
"101640762012",2012,1,1,1,2,11,3,0,0,0,0,0,9
"101640762012",2012,2,2,1,2,6,3,0,0,0,0,0,9
"101640962012",2012,2,1,1,1,4,3,0,0,0,0,0,9
"101641942012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101641972012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101641972012",2012,2,2,2,2,5,3,0,0,1,0,0,9
"101642512012",2012,2,1,1,1,6,3,0,0,0,0,0,9
"101642512012",2012,2,2,2,1,6,3,0,0,1,0,0,9
"101642772012",2012,2,1,2,2,8,3,0,0,2,0,0,9
"101643152012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"101643152012",2012,2,2,1,2,6,3,0,0,0,0,0,9
"101643202012",2012,2,1,1,2,7,3,0,0,0,0,0,9
"101643222012",2012,1,1,1,2,4,2,0,0,0,0,0,9
"101643222012",2012,1,2,2,2,5,3,0,0,1,0,0,9
"101643462012",2012,2,1,1,1,9,2,0,0,0,0,0,1
"101643602012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101643602012",2012,2,2,1,2,8,3,0,0,0,0,0,9
"101643952012",2012,2,1,1,1,7,3,0,0,0,0,0,4
"101644582012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"101645052012",2012,2,1,1,1,7,3,0,0,0,0,0,1
"101645322012",2012,2,1,1,1,10,3,0,0,0,0,0,9
"101645712012",2012,1,1,1,1,6,3,0,0,0,0,0,9
"101645712012",2012,1,2,3,1,10,3,4,9,0,0,0,0
"101645712012",2012,1,3,2,2,6,3,0,0,2,0,0,9
"101646252012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101646252012",2012,2,2,2,1,5,3,0,0,1,0,0,9
"101646252012",2012,2,3,2,1,5,3,0,0,2,0,0,9
"101646872012",2012,2,1,1,1,6,3,0,0,0,0,0,1
"101647122012",2012,2,1,1,1,4,3,0,0,0,0,0,5
"101648162012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"101648242012",2012,2,1,1,1,8,3,0,0,0,0,0,3
"101649052012",2012,2,1,1,1,8,3,0,0,0,0,0,5
"101649352012",2012,1,1,1,2,7,2,0,0,0,0,0,3
"101649972012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101650262012",2012,1,1,3,2,8,2,5,1,0,0,0,0
"101651482012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"101651662012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101651732012",2012,1,1,3,2,2,2,5,2,0,0,0,0
"101651752012",2012,2,1,1,1,7,3,0,0,0,0,0,9
"101651792012",2012,2,1,1,1,9,3,0,0,0,0,0,9
"101651792012",2012,2,2,2,2,9,3,0,0,1,0,0,9
"101651792012",2012,2,3,2,2,11,3,0,0,2,0,0,9
"101651982012",2012,2,1,1,1,7,3,0,0,0,0,0,11
"101651982012",2012,2,2,2,2,11,3,0,0,2,4,0,11
"101652482012",2012,2,1,1,1,4,3,0,0,0,0,0,9
"101652482012",2012,2,2,2,2,4,3,0,0,1,0,0,9
"101652482012",2012,2,3,2,1,1,3,0,0,2,0,0,9
"101652522012",2012,1,1,1,1,10,3,0,0,0,0,0,9
"101652522012",2012,2,2,2,2,9,3,0,0,1,0,0,9
"101652572012",2012,1,1,3,1,1,3,5,1,0,0,0,0
"101653002012",2012,1,1,3,1,11,3,4,1,0,0,0,0
"101653442012",2012,1,1,1,2,7,3,0,0,0,0,0,9
"101653442012",2012,2,2,2,2,10,3,0,0,2,4,0,11
"101653562012",2012,1,1,1,2,6,3,0,0,0,0,0,9
"101653562012",2012,2,2,1,1,7,3,0,0,0,0,0,9
"101655522012",2012,1,1,3,2,3,3,10,1,0,0,0,0
"101655962012",2012,2,1,1,2,7,2,0,0,0,0,0,1
"101656332012",2012,1,1,1,1,5,3,0,0,0,0,0,9
"101656332012",2012,2,2,1,1,6,3,0,0,0,0,0,9
"101656602012",2012,2,1,1,2,6,3,0,0,0,0,0,9
"101656602012",2012,2,2,2,2,6,3,0,0,1,0,0,9
"101656712012",2012,1,1,1,1,11,1,0,0,0,0,0,9
"101657922012",2012,2,1,1,1,9,3,0,0,0,0,0,5
"101658082012",2012,1,1,1,1,8,3,0,0,0,0,0,9
"101658082012",2012,2,2,1,1,7,3,0,0,0,0,0,9
"101658092012",2012,2,1,1,1,5,3,0,0,0,0,0,9
"101658222012",2012,1,1,1,2,9,3,0,0,0,0,0,9
"101658222012",2012,2,2,1,1,7,3,0,0,0,0,0,9
"101658752012",2012,2,1,1,1,8,3,0,0,0,0,0,9
"101658752012",2012,3,2,1,1,8,3,0,0,0,0,0,9
"101658762012",2012,2,1,1,1,9,3,0,0,0,0,0,19
"101659012012",2012,1,1,3,2,4,3,6,9,0,0,0,0
"101659812012",2012,1,1,3,1,11,3,5,1,0,0,0,0
