AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201606A017259,2016-06-17,Jun,Fri,15,Car,Slight,Daylight,Female,5-9,Manchester,-2.171121,53.470738
201606A017271,2016-06-10,Jun,Fri,15,Car,Slight,Daylight,Female,30-34,Manchester,-2.180107,53.451165
201606A017329,2016-06-14,Jun,Tue,9,Car,Slight,Daylight,Female,20-24,Manchester,-2.18901,53.485695
201606A017370,2016-06-13,Jun,Mon,14,Powered 2 Wheeler,Serious,Daylight,Male,45-49,Manchester,-2.178452,53.462071
201606A017377,2016-06-22,Jun,Wed,18,Pedal Cycle,Serious,Daylight,Male,5-9,Manchester,-2.163042,53.516762
201606A017494,2016-06-20,Jun,Mon,7,Pedal Cycle,Slight,Daylight,Female,30-34,Manchester,-2.245381,53.484568
201606A017500,2016-06-21,Jun,Tue,14,Pedal Cycle,Slight,Daylight,Male,20-24,Manchester,-2.235323,53.480606
201606A017564,2016-06-23,Jun,Thu,2,Pedestrian,Serious,Dark,Female,25-29,Manchester,-2.248991,53.478232
201606A017597,2016-06-21,Jun,Tue,18,Car,Slight,Daylight,Female,25-29,Manchester,-2.20034,53.523626
201606A017597,2016-06-21,Jun,Tue,18,Car,Slight,Daylight,Female,30-34,Manchester,-2.20034,53.523626
201606A017606,2016-06-17,Jun,Fri,16,Pedestrian,Slight,Daylight,Female,25-29,Manchester,-2.18317,53.462891
201606A017620,2016-06-28,Jun,Tue,12,Bus or Coach,Slight,Daylight,Female,60-64,Manchester,-2.24206,53.47555
201606A017643,2016-07-02,Jul,Sat,8,Pedestrian,Slight,Daylight,Male,20-24,Manchester,-2.238939,53.483259
201606A017649,2016-06-19,Jun,Sun,15,Car,Slight,Daylight,Female,20-24,Manchester,-2.294586,53.399783
201606A017649,2016-06-19,Jun,Sun,15,Car,Slight,Daylight,Female,60-64,Manchester,-2.294586,53.399783
201606A017658,2016-06-29,Jun,Wed,14,Car,Slight,Daylight,Male,25-29,Manchester,-2.273278,53.400364
201606A017742,2016-06-10,Jun,Fri,15,Bus or Coach,Slight,Daylight,Female,30-34,Manchester,-2.240265,53.480596
201606A017742,2016-06-10,Jun,Fri,15,Car,Slight,Daylight,Female,30-34,Manchester,-2.240265,53.480596
201606A017750,2016-06-21,Jun,Tue,13,Car,Slight,Daylight,Male,40-44,Manchester,-2.161361,53.514912
201606A017750,2016-06-21,Jun,Tue,13,Car,Slight,Daylight,Female,15-19,Manchester,-2.161361,53.514912
201606A017760,2016-06-29,Jun,Wed,23,Powered 2 Wheeler,Slight,Dark,Female,25-29,Manchester,-2.233343,53.479567
201606A017760,2016-06-29,Jun,Wed,23,Powered 2 Wheeler,Slight,Dark,Male,35-39,Manchester,-2.233343,53.479567
201606A017766,2016-06-30,Jun,Thu,18,Car,Slight,Daylight,Female,25-29,Manchester,-2.161795,53.458634000000004
201606A017784,2016-06-28,Jun,Tue,19,Pedal Cycle,Slight,Daylight,Male,45-49,Manchester,-2.252039,53.481453
201606A017873,2016-06-26,Jun,Sun,19,Pedal Cycle,Slight,Daylight,Male,25-29,Manchester,-2.237004,53.479425
201606A017910,2016-07-05,Jul,Tue,9,Car,Slight,Daylight,Female,30-34,Manchester,-2.210838,53.487007
201606A017910,2016-07-05,Jul,Tue,9,Car,Slight,Daylight,Male,0-4,Manchester,-2.210838,53.487007
201606A017912,2016-07-03,Jul,Sun,15,Taxi,Slight,Daylight,Male,35-39,Manchester,-2.205439,53.479969
201606A017938,2016-07-10,Jul,Sun,23,Taxi,Slight,Dark,Male,30-34,Manchester,-2.218468,53.502525
201606A017944,2016-07-02,Jul,Sat,21,Car,Slight,Daylight,Female,25-29,Manchester,-2.210563,53.534934
201606A017973,2016-08-19,Aug,Fri,22,Pedal Cycle,Slight,Dark,Male,15-19,Manchester,-2.181318,53.445518
201606A018025,2016-07-05,Jul,Tue,16,Pedestrian,Slight,Daylight,Male,5-9,Manchester,-2.237995,53.508483
201606A018035,2016-07-10,Jul,Sun,16,Pedestrian,Serious,Daylight,Male,25-29,Manchester,-2.182165,53.442839
201606A018036,2016-07-07,Jul,Thu,18,Pedestrian,Slight,Daylight,Male,0-4,Manchester,-2.179816,53.457089
201606A018119,2016-06-28,Jun,Tue,11,Pedestrian,Serious,Daylight,Male,55-59,Manchester,-2.242647,53.480798
201606A018178,2016-07-02,Jul,Sat,20,Pedal Cycle,Slight,Daylight,Female,30-34,Manchester,-2.233136,53.518785
201606A018214,2016-07-18,Jul,Mon,16,Car,Slight,Daylight,Male,30-34,Manchester,-2.238409,53.512285
201606A018214,2016-07-18,Jul,Mon,16,Car,Slight,Daylight,Male,60-64,Manchester,-2.238409,53.512285
201606A018214,2016-07-18,Jul,Mon,16,Car,Slight,Daylight,Female,60-64,Manchester,-2.238409,53.512285
201606A018271,2016-07-17,Jul,Sun,8,Car,Slight,Daylight,Male,35-39,Manchester,-2.175464,53.482596
201606A018345,2016-07-18,Jul,Mon,9,Pedal Cycle,Slight,Daylight,Male,25-29,Manchester,-2.225212,53.457956
201606A018563,2016-07-20,Jul,Wed,11,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Manchester,-2.181153,53.526893
201606A018642,2016-07-11,Jul,Mon,22,Powered 2 Wheeler,Serious,Daylight,Male,40-44,Manchester,-2.179881,53.518706
201606A018650,2016-07-24,Jul,Sun,11,Car,Serious,Daylight,Male,0-4,Manchester,-2.241806,53.536871
201606A018650,2016-07-24,Jul,Sun,11,Car,Slight,Daylight,Male,25-29,Manchester,-2.241806,53.536871
201606A018650,2016-07-24,Jul,Sun,11,Car,Slight,Daylight,Male,5-9,Manchester,-2.241806,53.536871
201606A018666,2016-07-16,Jul,Sat,17,Car,Slight,Daylight,Male,55-59,Manchester,-2.201358,53.496461
201606A018749,2016-07-19,Jul,Tue,12,Car,Slight,Daylight,Female,40-44,Manchester,-2.181166,53.459289
201606A018760,2016-07-16,Jul,Sat,12,Car,Slight,Daylight,Male,20-24,Manchester,-2.181864,53.467531
201606A018853,2016-07-27,Jul,Wed,14,Powered 2 Wheeler,Serious,Daylight,Male,55-59,Manchester,-2.171145,53.473012
201606A018863,2016-08-03,Aug,Wed,16,Taxi,Slight,Daylight,Male,30-34,Manchester,-2.195388,53.466871
201606A018867,2016-07-28,Jul,Thu,13,Pedestrian,Serious,Daylight,Female,25-29,Manchester,-2.234803,53.479151
201606A018884,2016-07-21,Jul,Thu,3,Pedestrian,Slight,Dark,Female,20-24,Manchester,-2.237254,53.478265
201606A018902,2016-08-08,Aug,Mon,10,Car,Slight,Daylight,Male,25-29,Manchester,-2.245932,53.488486
201606A019049,2016-07-25,Jul,Mon,9,Car,Slight,Daylight,Female,45-49,Manchester,-2.168518,53.460153
201606A019049,2016-07-25,Jul,Mon,9,Car,Slight,Daylight,Female,40-44,Manchester,-2.168518,53.460153
201606A019049,2016-07-25,Jul,Mon,9,Car,Slight,Daylight,Male,50-54,Manchester,-2.168518,53.460153
201606A019170,2016-07-24,Jul,Sun,13,Pedestrian,Serious,Daylight,Female,45-49,Manchester,-2.165405,53.47284
201606A019187,2016-07-03,Jul,Sun,14,Powered 2 Wheeler,Slight,Daylight,Male,35-39,Manchester,-2.253169,53.478889
201606A019290,2016-08-08,Aug,Mon,18,Pedal Cycle,Slight,Daylight,Male,20-24,Manchester,-2.172626,53.455563
201606A019351,2016-08-02,Aug,Tue,8,Pedal Cycle,Slight,Daylight,Male,30-34,Manchester,-2.242445,53.474381
201606A019428,2016-08-12,Aug,Fri,10,Car,Slight,Daylight,Male,55-59,Manchester,-2.240733,53.480748
201606A019428,2016-08-12,Aug,Fri,10,Car,Slight,Daylight,Female,55-59,Manchester,-2.240733,53.480748
201606A019428,2016-08-12,Aug,Fri,10,Car,Slight,Daylight,Female,20-24,Manchester,-2.240733,53.480748
201606A019469,2016-08-09,Aug,Tue,18,Car,Slight,Daylight,Female,40-44,Manchester,-2.262023,53.475535
201606A019507,2016-08-18,Aug,Thu,10,Pedestrian,Slight,Daylight,Male,0-4,Manchester,-2.185306,53.45895
201606A019507,2016-08-18,Aug,Thu,10,Pedestrian,Slight,Daylight,Female,30-34,Manchester,-2.185306,53.45895
201606A019515,2016-08-23,Aug,Tue,8,Pedal Cycle,Slight,Daylight,Male,45-49,Manchester,-2.231393,53.492308
201606A019524,2016-08-17,Aug,Wed,16,Pedal Cycle,Slight,Daylight,Male,40-44,Manchester,-2.252263,53.475951
201606A019539,2016-08-11,Aug,Thu,15,Pedestrian,Serious,Daylight,Female,10-14,Manchester,-2.236141,53.500433
201606A019579,2016-08-17,Aug,Wed,10,Pedal Cycle,Slight,Daylight,Female,20-24,Manchester,-2.239582,53.476948
201606A019653,2016-08-15,Aug,Mon,8,Car,Slight,Daylight,Female,40-44,Manchester,-2.22207,53.502285
201606A019653,2016-08-15,Aug,Mon,8,Car,Slight,Daylight,Female,20-24,Manchester,-2.22207,53.502285
201606A019759,2016-08-26,Aug,Fri,16,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Manchester,-2.208962,53.48248
201606A019786,2016-08-25,Aug,Thu,19,Car,Slight,Dark,Male,65-69,Manchester,-2.181451,53.462642
201606A019869,2016-08-29,Aug,Mon,23,Pedal Cycle,Slight,Dark,Female,40-44,Manchester,-2.241256,53.490625
201606A019889,2016-08-30,Aug,Tue,21,Car,Slight,Dark,Female,55-59,Manchester,-2.179859,53.445916
201606A019889,2016-08-30,Aug,Tue,21,Car,Slight,Dark,Female,40-44,Manchester,-2.179859,53.445916
201606A019923,2016-08-14,Aug,Sun,20,Car,Slight,Daylight,Male,40-44,Manchester,-2.183388,53.482036
201606A019923,2016-08-14,Aug,Sun,20,Car,Serious,Daylight,Female,45-49,Manchester,-2.183388,53.482036
201606A020035,2016-09-03,Sep,Sat,12,Pedestrian,Serious,Daylight,Female,50-54,Manchester,-2.1630219999999998,53.472331
201606A020067,2016-09-02,Sep,Fri,20,Car,Slight,Dark,Male,25-29,Manchester,-2.230607,53.483492
201606A020239,2016-09-04,Sep,Sun,8,Pedal Cycle,Slight,Daylight,Male,35-39,Manchester,-2.201387,53.489845
201606A020292,2016-09-10,Sep,Sat,21,Powered 2 Wheeler,Serious,Dark,Male,25-29,Manchester,-2.213272,53.518651
201606A020296,2016-09-11,Sep,Sun,1,Pedal Cycle,Serious,Dark,Male,15-19,Manchester,-2.233885,53.47669
201606A020340,2016-09-06,Sep,Tue,1,Pedestrian,Slight,Dark,Male,55-59,Manchester,-2.245118,53.512109
201606A020365,2016-09-11,Sep,Sun,9,Pedal Cycle,Serious,Daylight,Male,55-59,Manchester,-2.225099,53.49339
201606A020424,2016-09-09,Sep,Fri,8,Car,Slight,Daylight,Male,5-9,Manchester,-2.244318,53.532893
201606A020446,2016-09-10,Sep,Sat,1,Taxi,Slight,Dark,Male,50-54,Manchester,-2.22373,53.488269
201606A020468,2016-09-05,Sep,Mon,9,Goods Vehicle,Slight,Daylight,Male,30-34,Manchester,-2.155044,53.457708
201606A020468,2016-09-05,Sep,Mon,9,Car,Slight,Daylight,Female,30-34,Manchester,-2.155044,53.457708
201606A020544,2016-08-30,Aug,Tue,9,Pedestrian,Slight,Daylight,Male,40-44,Manchester,-2.239052,53.476509
201606A020559,2016-09-08,Sep,Thu,11,Pedestrian,Slight,Daylight,Female,35-39,Manchester,-2.225184,53.489533
201606A020586,2016-09-12,Sep,Mon,18,Car,Slight,Daylight,Female,25-29,Manchester,-2.194068,53.471269
201606A020586,2016-09-12,Sep,Mon,18,Car,Slight,Daylight,Male,5-9,Manchester,-2.194068,53.471269
201606A020678,2016-09-10,Sep,Sat,13,Car,Slight,Daylight,Male,25-29,Manchester,-2.25063,53.477573
201606A020721,2016-09-15,Sep,Thu,9,Car,Slight,Daylight,Female,30-34,Manchester,-2.19425,53.464941
201606A020748,2016-09-14,Sep,Wed,16,Pedal Cycle,Serious,Daylight,Female,10-14,Manchester,-2.173677,53.524675
201606A020811,2016-09-13,Sep,Tue,7,Pedal Cycle,Slight,Daylight,Male,35-39,Manchester,-2.194863,53.503537
201606A020826,2016-09-16,Sep,Fri,10,Pedestrian,Slight,Daylight,Male,30-34,Manchester,-2.205848,53.50217
201606A020837,2016-09-19,Sep,Mon,19,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Manchester,-2.158203,53.472787
201606A020838,2016-09-11,Sep,Sun,16,Pedestrian,Slight,Daylight,Male,5-9,Manchester,-2.187463,53.452871
201606A020955,2016-10-04,Oct,Tue,12,Car,Slight,Daylight,Male,60-64,Manchester,-2.249014,53.492389
201606A020955,2016-10-04,Oct,Tue,12,Car,Serious,Daylight,Female,90+,Manchester,-2.249014,53.492389
201606A020993,2016-09-13,Sep,Tue,18,Pedal Cycle,Slight,Daylight,Male,50-54,Manchester,-2.247632,53.475098
201606A021001,2016-09-24,Sep,Sat,23,Car,Slight,Dark,Male,25-29,Manchester,-2.171045,53.515456
201606A021001,2016-09-24,Sep,Sat,23,Car,Slight,Dark,Female,20-24,Manchester,-2.171045,53.515456
201606A021001,2016-09-24,Sep,Sat,23,Car,Slight,Dark,Female,20-24,Manchester,-2.171045,53.515456
201606A021038,2016-09-25,Sep,Sun,2,Pedestrian,Slight,Dark,Male,30-34,Manchester,-2.23807,53.47874
201606A021157,2016-09-26,Sep,Mon,11,Pedal Cycle,Slight,Daylight,Male,35-39,Manchester,-2.211931,53.485495
201606A021181,2016-09-23,Sep,Fri,9,Bus or Coach,Slight,Daylight,Female,60-64,Manchester,-2.235701,53.486331
201606A021182,2016-09-26,Sep,Mon,18,Car,Slight,Daylight,Male,35-39,Manchester,-2.237715,53.477266
201606A021217,2016-10-03,Oct,Mon,16,Car,Slight,Daylight,Male,30-34,Manchester,-2.226636,53.533008
201606A021274,2016-09-26,Sep,Mon,17,Pedestrian,Slight,Daylight,Female,0-4,Manchester,-2.244357,53.510862
201606A021287,2016-09-02,Sep,Fri,17,Pedestrian,Slight,Daylight,Male,25-29,Manchester,-2.236164,53.480101
201606A021300,2016-10-03,Oct,Mon,18,Car,Slight,Daylight,Female,20-24,Manchester,-2.223345,53.475119
201606A021355,2016-10-12,Oct,Wed,21,Pedestrian,Serious,Dark,Male,25-29,Manchester,-2.183424,53.507816
201606A021415,2016-09-30,Sep,Fri,10,Car,Slight,Daylight,Female,60-64,Manchester,-2.189218,53.502018
201606A021479,2016-09-17,Sep,Sat,19,Car,Slight,Daylight,Male,70-74,Manchester,-2.23076,53.528254
201606A021488,2016-09-17,Sep,Sat,18,Pedal Cycle,Slight,Daylight,Male,30-34,Manchester,-2.194321,53.473902
201606A021505,2016-10-05,Oct,Wed,19,Pedestrian,Slight,Dark,Male,5-9,Manchester,-2.2392,53.508265
201606A021562,2016-09-18,Sep,Sun,11,Car,Slight,Daylight,Male,40-44,Manchester,-2.251815,53.517363
201606A021566,2016-09-18,Sep,Sun,12,Pedestrian,Serious,Daylight,Female,10-14,Manchester,-2.22063,53.497901
201606A021588,2016-10-05,Oct,Wed,16,Pedal Cycle,Slight,Daylight,Male,15-19,Manchester,-2.21065,53.509883
201606A021588,2016-10-05,Oct,Wed,16,Pedal Cycle,Slight,Daylight,Male,15-19,Manchester,-2.21065,53.509883
201606A021745,2016-10-13,Oct,Thu,0,Car,Slight,Dark,Male,25-29,Manchester,-2.216502,53.533899
201606A021745,2016-10-13,Oct,Thu,0,Car,Slight,Dark,Female,35-39,Manchester,-2.216502,53.533899
201606A021745,2016-10-13,Oct,Thu,0,Car,Slight,Dark,Female,35-39,Manchester,-2.216502,53.533899
201606A021745,2016-10-13,Oct,Thu,0,Car,Slight,Dark,Male,25-29,Manchester,-2.216502,53.533899
201606A021767,2016-10-10,Oct,Mon,6,Powered 2 Wheeler,Slight,Dark,Male,30-34,Manchester,-2.251827,53.478703
201606A021786,2016-10-16,Oct,Sun,13,Pedestrian,Slight,Daylight,Female,0-4,Manchester,-2.20179,53.511256
201606A021843,2016-10-21,Oct,Fri,20,Powered 2 Wheeler,Serious,Dark,Male,25-29,Manchester,-2.169217,53.472916
201606A021936,2016-10-14,Oct,Fri,15,Powered 2 Wheeler,Serious,Daylight,Male,25-29,Manchester,-2.214595,53.511782
201606A021952,2016-10-19,Oct,Wed,17,Car,Slight,Dark,Male,40-44,Manchester,-2.188471,53.483116
201606A021985,2016-10-14,Oct,Fri,20,Car,Slight,Dark,Female,30-34,Manchester,-2.176996,53.517695
201606A022044,2016-10-18,Oct,Tue,20,Car,Slight,Dark,Male,20-24,Manchester,-2.202042,53.510266
201606A022044,2016-10-18,Oct,Tue,20,Car,Slight,Dark,Male,20-24,Manchester,-2.202042,53.510266
201606A022044,2016-10-18,Oct,Tue,20,Car,Slight,Dark,Male,65-69,Manchester,-2.202042,53.510266
201606A022044,2016-10-18,Oct,Tue,20,Car,Slight,Dark,Male,15-19,Manchester,-2.202042,53.510266
201606A022091,2016-10-18,Oct,Tue,19,Car,Slight,Dark,Female,45-49,Manchester,-2.181067,53.474903
201606A022198,2016-11-06,Nov,Sun,4,Car,Slight,Dark,Male,20-24,Manchester,-2.194235,53.464977
201606A022198,2016-11-06,Nov,Sun,4,Car,Slight,Dark,Female,20-24,Manchester,-2.194235,53.464977
201606A022198,2016-11-06,Nov,Sun,4,Car,Slight,Dark,Male,45-49,Manchester,-2.194235,53.464977
201606A022232,2016-10-23,Oct,Sun,10,Car,Slight,Daylight,Female,25-29,Manchester,-2.193136,53.511548
201606A022275,2016-10-19,Oct,Wed,7,Pedestrian,Slight,Daylight,Male,10-14,Manchester,-2.213218,53.513842
201606A022303,2016-10-24,Oct,Mon,20,Pedal Cycle,Slight,Dark,Male,40-44,Manchester,-2.240172,53.477468
201606A022381,2016-10-27,Oct,Thu,18,Pedal Cycle,Slight,Dark,Male,20-24,Manchester,-2.217201,53.508172
201606A022384,2016-10-21,Oct,Fri,20,Car,Slight,Dark,Female,15-19,Manchester,-2.160226,53.457953
201606A022531,2016-11-01,Nov,Tue,14,Pedestrian,Serious,Daylight,Female,55-59,Manchester,-2.171225,53.46281
201606A022563,2016-10-31,Oct,Mon,9,Car,Slight,Daylight,Female,40-44,Manchester,-2.191243,53.509871
201606A022567,2016-11-03,Nov,Thu,18,Car,Slight,Dark,Female,35-39,Manchester,-2.246837,53.517265
201606A022631,2016-11-12,Nov,Sat,11,Pedal Cycle,Serious,Daylight,Male,45-49,Manchester,-2.180924,53.462562
201606A022663,2016-10-29,Oct,Sat,8,Pedestrian,Slight,Daylight,Male,20-24,Manchester,-2.231306,53.476263
201606A022704,2016-11-08,Nov,Tue,18,Car,Slight,Dark,Male,45-49,Manchester,-2.23972,53.493379
201606A022724,2016-11-03,Nov,Thu,15,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Manchester,-2.176788,53.445966
201606A022777,2016-10-28,Oct,Fri,22,Powered 2 Wheeler,Slight,Dark,Male,20-24,Manchester,-2.24731,53.474074
201606A022841,2016-11-03,Nov,Thu,17,Pedestrian,Slight,Dark,Male,5-9,Manchester,-2.217654,53.505376
201606A022928,2016-11-17,Nov,Thu,17,Pedestrian,Fatal,Dark,Male,35-39,Manchester,-2.212678,53.526346
201606A022930,2016-11-06,Nov,Sun,14,Car,Slight,Daylight,Male,60-64,Manchester,-2.231742,53.487103
201606A022976,2016-11-01,Nov,Tue,15,Car,Slight,Daylight,Male,70-74,Manchester,-2.223741,53.498875
201606A023002,2016-11-08,Nov,Tue,17,Car,Slight,Dark,Female,10-14,Manchester,-2.183046,53.483097
201606A023060,2016-11-13,Nov,Sun,16,Pedestrian,Slight,Dark,Male,75-79,Manchester,-2.216133,53.493972
201606A023118,2016-11-07,Nov,Mon,17,Pedestrian,Slight,Dark,Male,15-19,Manchester,-2.21597,53.509289
201606A023164,2016-11-11,Nov,Fri,13,Car,Slight,Daylight,Male,30-34,Manchester,-2.176962,53.473255
201606A023225,2016-10-27,Oct,Thu,17,Bus or Coach,Slight,Daylight,Female,40-44,Manchester,-2.257922,53.472479
201606A023225,2016-10-27,Oct,Thu,17,Bus or Coach,Slight,Daylight,Female,10-14,Manchester,-2.257922,53.472479
201606A023225,2016-10-27,Oct,Thu,17,Bus or Coach,Slight,Daylight,Female,5-9,Manchester,-2.257922,53.472479
201606A023225,2016-10-27,Oct,Thu,17,Bus or Coach,Slight,Daylight,Female,50-54,Manchester,-2.257922,53.472479
201606A023225,2016-10-27,Oct,Thu,17,Bus or Coach,Slight,Daylight,Female,5-9,Manchester,-2.257922,53.472479
201606A023231,2016-10-30,Oct,Sun,2,Car,Slight,Dark,Male,30-34,Manchester,-2.240718,53.480766
201606A023236,2016-11-04,Nov,Fri,19,Pedal Cycle,Serious,Dark,Male,20-24,Manchester,-2.244357,53.510871
201606A023249,2016-11-07,Nov,Mon,13,Pedestrian,Serious,Daylight,Male,0-4,Manchester,-2.236314,53.51246
201606A023274,2016-11-10,Nov,Thu,14,Pedestrian,Slight,Daylight,Female,70-74,Manchester,-2.234945,53.483043
201606A023293,2016-11-11,Nov,Fri,8,Pedestrian,Slight,Daylight,Female,15-19,Manchester,-2.173005,53.485737
201606A023439,2016-11-23,Nov,Wed,17,Pedestrian,Slight,Dark,Female,55-59,Manchester,-2.212268,53.513781
201606A023468,2016-11-14,Nov,Mon,19,Pedal Cycle,Slight,Dark,Male,10-14,Manchester,-2.22016,53.482837
201606A023548,2016-11-08,Nov,Tue,17,Car,Slight,Dark,Male,25-29,Manchester,-2.235809,53.483967
201606A023608,2016-11-03,Nov,Thu,9,Pedestrian,Serious,Daylight,Female,30-34,Manchester,-2.179815,53.503102
201606A023670,2016-11-08,Nov,Tue,10,Car,Slight,Daylight,Female,25-29,Manchester,-2.208724,53.504493
201606A023670,2016-11-08,Nov,Tue,10,Car,Slight,Daylight,Female,45-49,Manchester,-2.208724,53.504493
201606A023731,2016-11-14,Nov,Mon,18,Pedal Cycle,Serious,Dark,Male,25-29,Manchester,-2.237299,53.47831
201606A023742,2016-11-26,Nov,Sat,18,Taxi,Slight,Dark,Female,20-24,Manchester,-2.223927,53.488331
201606A023742,2016-11-26,Nov,Sat,18,Taxi,Slight,Dark,Female,20-24,Manchester,-2.223927,53.488331
201606A023742,2016-11-26,Nov,Sat,18,Taxi,Slight,Dark,Male,25-29,Manchester,-2.223927,53.488331
201606A023759,2016-11-18,Nov,Fri,17,Car,Slight,Dark,Male,40-44,Manchester,-2.19517,53.504642
201606A023778,2016-11-26,Nov,Sat,10,Car,Slight,Daylight,Male,10-14,Manchester,-2.193145,53.510155
201606A023814,2016-11-25,Nov,Fri,16,Car,Slight,Daylight,Male,30-34,Manchester,-2.190358,53.524308
201606A023814,2016-11-25,Nov,Fri,16,Car,Slight,Daylight,Female,30-34,Manchester,-2.190358,53.524308
201606A023814,2016-11-25,Nov,Fri,16,Car,Slight,Daylight,Female,30-34,Manchester,-2.190358,53.524308
201606A023855,2016-11-20,Nov,Sun,21,Car,Slight,Dark,Female,50-54,Manchester,-2.180382,53.451866
201606A023866,2016-11-25,Nov,Fri,21,Car,Slight,Dark,Female,50-54,Manchester,-2.192636,53.507792
201606A023883,2016-11-17,Nov,Thu,14,Car,Slight,Daylight,Female,25-29,Manchester,-2.241122,53.472271
201606A023906,2016-11-28,Nov,Mon,14,Pedestrian,Slight,Daylight,Male,30-34,Manchester,-2.240832,53.474168
201606A023940,2016-11-25,Nov,Fri,14,Bus or Coach,Slight,Daylight,Male,35-39,Manchester,-2.169171,53.472898
201606A023955,2016-11-09,Nov,Wed,17,Car,Slight,Dark,Male,25-29,Manchester,-2.194382,53.474082
201606A023955,2016-11-09,Nov,Wed,17,Car,Slight,Dark,Male,55-59,Manchester,-2.194382,53.474082
201606A023967,2016-11-18,Nov,Fri,19,Car,Slight,Dark,Female,30-34,Manchester,-2.244034,53.496588
201606A024028,2016-11-29,Nov,Tue,17,Car,Slight,Dark,Male,25-29,Manchester,-2.194592,53.473812
201606A024029,2016-11-29,Nov,Tue,20,Car,Slight,Dark,Male,40-44,Manchester,-2.194989,53.48155
201606A024032,2016-11-28,Nov,Mon,16,Powered 2 Wheeler,Slight,Dark,Male,15-19,Manchester,-2.227782,53.501816
201606A024047,2016-12-02,Dec,Fri,10,Pedestrian,Fatal,Daylight,Female,90+,Manchester,-2.232495,53.533896
201606A024053,2016-11-17,Nov,Thu,20,Taxi,Slight,Dark,Male,20-24,Manchester,-2.19312,53.501481
201606A024053,2016-11-17,Nov,Thu,20,Car,Slight,Dark,Male,55-59,Manchester,-2.19312,53.501481
201606A024109,2016-11-30,Nov,Wed,7,Pedestrian,Slight,Daylight,Male,25-29,Manchester,-2.239641,53.482081
201606A024151,2016-11-30,Nov,Wed,21,Car,Slight,Dark,Male,15-19,Manchester,-2.166333,53.47514
201606A024151,2016-11-30,Nov,Wed,21,Car,Slight,Dark,Female,45-49,Manchester,-2.166333,53.47514
201606A024190,2016-11-10,Nov,Thu,8,Pedal Cycle,Slight,Daylight,Male,20-24,Manchester,-2.2419,53.50835
201606A024240,2016-11-08,Nov,Tue,11,Car,Slight,Daylight,Female,20-24,Manchester,-2.202027,53.510266
201606A024248,2016-11-30,Nov,Wed,18,Car,Slight,Dark,Male,25-29,Manchester,-2.243538,53.510108
201606A024313,2016-12-03,Dec,Sat,8,Powered 2 Wheeler,Slight,Daylight,Male,55-59,Manchester,-2.215608,53.536085
201606A024373,2016-11-11,Nov,Fri,19,Car,Slight,Dark,Male,20-24,Manchester,-2.219112,53.475333
201606A024392,2016-12-01,Dec,Thu,13,Car,Slight,Daylight,Male,35-39,Manchester,-2.18741,53.468044
201606A024398,2016-12-03,Dec,Sat,1,Pedestrian,Serious,Dark,Male,35-39,Manchester,-2.232783,53.48462
