AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,text,easting,northing,lng,lat
100287592017,2017-03-18,Mar,Sat,3,Car,Slight,Dark,Male,26-35,Bolton,At 03:25 on Saturday 18 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,374186,405512,-2.391038933955218,53.54560554450743
100287772017,2017-04-13,Apr,Thu,18,Car,Slight,Dark,Male,36-45,Bolton,At 18:00 on Thursday 13 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,374241,405401,-2.3901997488924827,53.54461057495872
100289112017,2017-04-03,Apr,Mon,18,Car,Slight,Dark,Male,36-45,Bolton,At 18:32 on Monday 03 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372001,408778,-2.424306400668878,53.57484814580335
100289112017,2017-04-03,Apr,Mon,18,Car,Slight,Dark,Male,0-5,Bolton,At 18:32 on Monday 03 April 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,372001,408778,-2.424306400668878,53.57484814580335
100289112017,2017-04-03,Apr,Mon,18,Car,Slight,Dark,Male,46-55,Bolton,At 18:32 on Monday 03 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,372001,408778,-2.424306400668878,53.57484814580335
100289552017,2017-03-05,Mar,Sun,12,Car,Slight,Daylight,Female,46-55,Bolton,At 12:20 on Sunday 05 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,363713,411380,-2.549767810292565,53.597724929807235
100289572017,2017-03-27,Mar,Mon,17,Pedal Cycle,Slight,Daylight,Male,21-25,Bolton,At 17:15 on Monday 27 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371343,408957,-2.4342595495705295,53.576421327789696
100290152017,2017-03-12,Mar,Sun,17,Car,Slight,Dark,Male,36-45,Bolton,At 17:45 on Sunday 12 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371257,409483,-2.435606935734992,53.581144305381166
100290612017,2017-04-04,Apr,Tue,18,Car,Slight,Dark,Male,26-35,Bolton,At 18:15 on Tuesday 04 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372889,411247,-2.4111118515207486,53.59708646300858
100290612017,2017-04-04,Apr,Tue,18,Car,Slight,Dark,Female,36-45,Bolton,At 18:15 on Tuesday 04 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,372889,411247,-2.4111118515207486,53.59708646300858
100291172017,2017-03-09,Mar,Thu,16,Taxi,Slight,Daylight,Male,36-45,Bolton,At 16:28 on Thursday 09 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,373669,406298,-2.3989074280900464,53.552644420379664
100291172017,2017-03-09,Mar,Thu,16,Taxi,Slight,Daylight,Female,36-45,Bolton,At 16:28 on Thursday 09 March 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,373669,406298,-2.3989074280900464,53.552644420379664
100291172017,2017-03-09,Mar,Thu,16,Taxi,Slight,Daylight,Female,11-15,Bolton,At 16:28 on Thursday 09 March 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,373669,406298,-2.3989074280900464,53.552644420379664
100291262017,2017-03-14,Mar,Tue,19,Car,Slight,Dark,Female,21-25,Bolton,At 19:01 on Tuesday 14 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372894,407607,-2.410718850858182,53.564370214656535
100291882017,2017-04-15,Apr,Sat,17,Car,Slight,Daylight,Female,46-55,Bolton,At 17:40 on Saturday 15 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371323,409201,-2.434584090310734,53.57861330951969
100292112017,2017-03-23,Mar,Thu,11,Car,Slight,Dark,Female,36-45,Bolton,At 11:30 on Thursday 23 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372004,408782,-2.424261456859059,53.57488425874987
100292182017,2017-03-20,Mar,Mon,10,Bus or Coach,Slight,Daylight,Female,26-35,Bolton,At 10:30 on Monday 20 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,364446,404239,-2.5378774306814313,53.533592666858155
100292702017,2017-04-02,Apr,Sun,16,Car,Slight,Daylight,Male,26-35,Bolton,At 16:22 on Sunday 02 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372043,408215,-2.423621535284491,53.56979012294468
100292702017,2017-04-02,Apr,Sun,16,Car,Slight,Daylight,Female,6-10,Bolton,At 16:22 on Sunday 02 April 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,372043,408215,-2.423621535284491,53.56979012294468
100292702017,2017-04-02,Apr,Sun,16,Car,Slight,Daylight,Female,36-45,Bolton,At 16:22 on Sunday 02 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,372043,408215,-2.423621535284491,53.56979012294468
100292972017,2017-03-26,Mar,Sun,22,Pedestrian,Slight,Dark,Male,16-20,Bolton,At 22:16 on Sunday 26 March 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,374160,409857,-2.3917922763343817,53.584657539201295
100293922017,2017-04-07,Apr,Fri,10,Car,Slight,Daylight,Male,46-55,Bolton,At 10:04 on Friday 07 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,370093,407925,-2.453037616711908,53.56707564573371
100294002017,2017-04-25,Apr,Tue,16,Pedestrian,Slight,Daylight,Female,11-15,Bolton,At 16:30 on Tuesday 25 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,374098,405372,-2.3923552939994637,53.54434285456922
100294012017,2017-04-12,Apr,Wed,13,Pedestrian,Slight,Dark,Male,6-10,Bolton,At 13:50 on Wednesday 12 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,372814,410808,-2.412206614374627,53.59313681763377
100294102017,2017-03-29,Mar,Wed,20,Pedestrian,Slight,Dark,Female,11-15,Bolton,At 20:25 on Wednesday 29 March 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,371388,410549,-2.433726515208794,53.590732723452305
100294192017,2017-03-27,Mar,Mon,18,Pedestrian,Slight,Daylight,Female,46-55,Bolton,At 18:25 on Monday 27 March 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,373668,406311,-2.398923621220461,53.55276121540263
100294912017,2017-03-27,Mar,Mon,18,Car,Slight,Daylight,Male,21-25,Bolton,At 18:30 on Monday 27 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,374774,410079,-2.382535906857822,53.586682921466966
100294912017,2017-03-27,Mar,Mon,18,Car,Slight,Daylight,Male,21-25,Bolton,At 18:30 on Monday 27 March 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,374774,410079,-2.382535906857822,53.586682921466966
100295062017,2017-04-06,Apr,Thu,18,Car,Slight,Dark,Male,66-75,Bolton,At 18:00 on Thursday 06 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371316,414146,-2.435146627682924,53.62305855246615
100295292017,2017-03-19,Mar,Sun,5,Goods Vehicle,Slight,Dark,Male,21-25,Bolton,At 05:20 on Sunday 19 March 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,367052,406230,-2.49877254594456,53.55165823567371
100295292017,2017-03-19,Mar,Sun,5,Goods Vehicle,Slight,Dark,Male,21-25,Bolton,At 05:20 on Sunday 19 March 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,367052,406230,-2.49877254594456,53.55165823567371
100295732017,2017-04-13,Apr,Thu,12,Powered 2 Wheeler,Serious,Daylight,Male,46-55,Bolton,At 12:26 on Thursday 13 April 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,372108,411394,-2.4229253790026566,53.59836655336658
100295912017,2017-03-05,Mar,Sun,16,Car,Slight,Daylight,Male,16-20,Bolton,At 16:20 on Sunday 05 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,370920,408555,-2.440610041281081,53.572784769656
100296072017,2017-04-16,Apr,Sun,18,Car,Slight,Daylight,Female,26-35,Bolton,At 18:55 on Sunday 16 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371336,411002,-2.4345538756821887,53.59480143844838
100296262017,2017-03-25,Mar,Sat,11,Powered 2 Wheeler,Slight,Daylight,Male,21-25,Bolton,At 11:05 on Saturday 25 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371580,412586,-2.431012420927762,53.60905176333038
100296282017,2017-03-28,Mar,Tue,13,Car,Slight,Daylight,Male,21-25,Bolton,At 13:25 on Tuesday 28 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,373429,404776,-2.4023999997445706,53.53895236708812
100296282017,2017-03-28,Mar,Tue,13,Car,Slight,Daylight,Male,26-35,Bolton,At 13:25 on Tuesday 28 March 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,373429,404776,-2.4023999997445706,53.53895236708812
100296442017,2017-04-24,Apr,Mon,16,Other Vehicle,Slight,Daylight,Female,21-25,Bolton,At 16:25 on Monday 24 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,375677,403644,-2.368392379762073,53.52888715663027
100296552017,2017-04-19,Apr,Wed,18,Pedestrian,Slight,Daylight,Female,16-20,Bolton,At 18:24 on Wednesday 19 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,373389,406043,-2.4031117971576466,53.550338275106256
100296802017,2017-05-16,May,Tue,13,Car,Slight,Daylight,Female,46-55,Bolton,At 13:00 on Tuesday 16 May 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,363802,411467,-2.5484332245985777,53.59851304555726
100297622017,2017-04-15,Apr,Sat,0,Pedestrian,Slight,Dark,Female,16-20,Bolton,At 00:12 on Saturday 15 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,372911,411270,-2.4107814542428714,53.59729432985913
100297632017,2017-04-15,Apr,Sat,10,Pedestrian,Slight,Dark,Male,66-75,Bolton,At 10:30 on Saturday 15 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,375631,407238,-2.3693676157772927,53.56118842712321
100298532017,2017-04-07,Apr,Fri,21,Car,Serious,Dark,Male,21-25,Bolton,At 21:05 on Friday 07 April 2017 a serious collision occured involving  3 vehicle(s) and  1 casualtie(s).,372027,413534,-2.424342159881167,53.6175965286315
100298532017,2017-04-07,Apr,Fri,21,Other Vehicle,Slight,Dark,Male,46-55,Bolton,At 21:05 on Friday 07 April 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,372027,413534,-2.424342159881167,53.6175965286315
100298532017,2017-04-07,Apr,Fri,21,Car,Slight,Dark,Female,16-20,Bolton,At 21:05 on Friday 07 April 2017 a slight collision occured involving  3 vehicle(s) and  3 casualtie(s).,372027,413534,-2.424342159881167,53.6175965286315
100298532017,2017-04-07,Apr,Fri,21,Car,Slight,Dark,Female,16-20,Bolton,At 21:05 on Friday 07 April 2017 a slight collision occured involving  3 vehicle(s) and  4 casualtie(s).,372027,413534,-2.424342159881167,53.6175965286315
100298752017,2017-04-24,Apr,Mon,3,Car,Slight,Dark,Male,26-35,Bolton,At 03:04 on Monday 24 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,365662,405881,-2.5197131651878424,53.548432066811635
100298752017,2017-04-24,Apr,Mon,3,Car,Slight,Dark,Female,36-45,Bolton,At 03:04 on Monday 24 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,365662,405881,-2.5197131651878424,53.548432066811635
100298762017,2017-04-21,Apr,Fri,14,Car,Serious,Daylight,Male,36-45,Bolton,At 14:29 on Friday 21 April 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,373605,405129,-2.3997743189731975,53.542134087009934
100298762017,2017-04-21,Apr,Fri,14,Car,Slight,Daylight,Male,11-15,Bolton,At 14:29 on Friday 21 April 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,373605,405129,-2.3997743189731975,53.542134087009934
100298762017,2017-04-21,Apr,Fri,14,Other Vehicle,Serious,Daylight,Male,46-55,Bolton,At 14:29 on Friday 21 April 2017 a serious collision occured involving  2 vehicle(s) and  2 casualtie(s).,373605,405129,-2.3997743189731975,53.542134087009934
100299132017,2017-04-30,Apr,Sun,8,Car,Slight,Daylight,Female,36-45,Bolton,At 08:30 on Sunday 30 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372977,404844,-2.4092259300680166,53.539540401520114
100299132017,2017-04-30,Apr,Sun,8,Goods Vehicle,Slight,Daylight,Male,26-35,Bolton,At 08:30 on Sunday 30 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,372977,404844,-2.4092259300680166,53.539540401520114
100299592017,2017-04-29,Apr,Sat,9,Car,Serious,Dark,Female,Over 75,Bolton,At 09:35 on Saturday 29 April 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,373072,412624,-2.4084663231732493,53.60947244018632
100300312017,2017-01-23,Jan,Mon,20,Pedestrian,Serious,Dark,Male,36-45,Bolton,At 20:30 on Monday 23 January 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,370610,409959,-2.4454239153050894,53.58538659844438
100300592017,2017-04-18,Apr,Tue,10,Car,Slight,Dark,Male,26-35,Bolton,At 10:25 on Tuesday 18 April 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,370009,405563,-2.4540783926416214,53.54584108977317
100300672017,2017-04-05,Apr,Wed,15,Car,Slight,Dark,Female,26-35,Bolton,At 15:38 on Wednesday 05 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,370764,407944,-2.4429083061200827,53.56728437887716
100300672017,2017-04-05,Apr,Wed,15,Car,Slight,Dark,Male,0-5,Bolton,At 15:38 on Wednesday 05 April 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,370764,407944,-2.4429083061200827,53.56728437887716
100300952017,2017-05-07,May,Sun,18,Car,Slight,Daylight,Female,26-35,Bolton,At 18:25 on Sunday 07 May 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,374339,408933,-2.3890121979560472,53.576361385851534
100300952017,2017-05-07,May,Sun,18,Car,Slight,Daylight,Female,11-15,Bolton,At 18:25 on Sunday 07 May 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,374339,408933,-2.3890121979560472,53.576361385851534
100300992017,2017-05-02,May,Tue,17,Pedal Cycle,Slight,Daylight,Female,16-20,Bolton,At 17:45 on Tuesday 02 May 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,370714,409562,-2.443815589502555,53.58182420019081
100301262017,2017-04-08,Apr,Sat,18,Pedestrian,Serious,Daylight,Male,46-55,Bolton,At 18:00 on Saturday 08 April 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,373214,406647,-2.4058049768557352,53.55575815033336
100301392017,2017-05-02,May,Tue,18,Pedestrian,Slight,Dark,Male,16-20,Bolton,At 18:56 on Tuesday 02 May 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,371089,408337,-2.438037786181734,53.57083475562049
100301882017,2017-03-25,Mar,Sat,19,Pedestrian,Slight,Dark,Male,36-45,Bolton,At 19:23 on Saturday 25 March 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,362406,410498,-2.569408823937623,53.589705276152316
100302612017,2017-05-02,May,Tue,14,Car,Slight,Dark,Female,16-20,Bolton,At 14:59 on Tuesday 02 May 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,367703,406732,-2.4889991034153396,53.55621080089673
100302612017,2017-05-02,May,Tue,14,Car,Slight,Dark,Female,16-20,Bolton,At 14:59 on Tuesday 02 May 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,367703,406732,-2.4889991034153396,53.55621080089673
100302952017,2017-05-13,May,Sat,19,Powered 2 Wheeler,Serious,Daylight,Male,26-35,Bolton,At 19:59 on Saturday 13 May 2017 a serious collision occured involving  3 vehicle(s) and  1 casualtie(s).,372347,407309,-2.418950751343168,53.56166311236823
100302952017,2017-05-13,May,Sat,19,Powered 2 Wheeler,Serious,Daylight,Male,21-25,Bolton,At 19:59 on Saturday 13 May 2017 a serious collision occured involving  3 vehicle(s) and  2 casualtie(s).,372347,407309,-2.418950751343168,53.56166311236823
100302972017,2017-05-13,May,Sat,22,Car,Serious,Dark,Male,21-25,Bolton,At 22:43 on Saturday 13 May 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,362862,411064,-2.562587955807953,53.59482498623755
100302972017,2017-05-13,May,Sat,22,Car,Slight,Dark,Male,46-55,Bolton,At 22:43 on Saturday 13 May 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,362862,411064,-2.562587955807953,53.59482498623755
100303082017,2017-05-17,May,Wed,7,Powered 2 Wheeler,Serious,Daylight,Male,36-45,Bolton,At 07:05 on Wednesday 17 May 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,372784,410285,-2.4126140258081956,53.588434512464794
100304202017,2017-05-12,May,Fri,21,Powered 2 Wheeler,Serious,Dark,Male,16-20,Bolton,At 21:44 on Friday 12 May 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,373897,406028,-2.395443479242201,53.550229065012275
100304642017,2017-04-27,Apr,Thu,13,Car,Slight,Dark,Female,56-65,Bolton,At 13:00 on Thursday 27 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,370727,410578,-2.4437149350964593,53.59095674154921
100305212017,2017-05-01,May,Mon,13,Other Vehicle,Slight,Dark,Female,11-15,Bolton,At 13:14 on Monday 01 May 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,365030,404143,-2.52905621405455,53.53276914539751
100305252017,2017-04-27,Apr,Thu,16,Car,Slight,Dark,Female,66-75,Bolton,At 16:38 on Thursday 27 April 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,369403,410909,-2.463749172435588,53.5938558744299
100305542017,2017-03-05,Mar,Sun,9,Car,Slight,Daylight,Male,26-35,Bolton,At 09:00 on Sunday 05 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,371335,410883,-2.434558002466388,53.59373181110489
100305682017,2017-05-01,May,Mon,13,Car,Slight,Daylight,Male,36-45,Bolton,At 13:30 on Monday 01 May 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,365232,409465,-2.5266027506257216,53.580616410740205
100305682017,2017-05-01,May,Mon,13,Car,Slight,Daylight,Female,0-5,Bolton,At 13:30 on Monday 01 May 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,365232,409465,-2.5266027506257216,53.580616410740205
100305682017,2017-05-01,May,Mon,13,Car,Slight,Daylight,Female,0-5,Bolton,At 13:30 on Monday 01 May 2017 a slight collision occured involving  2 vehicle(s) and  4 casualtie(s).,365232,409465,-2.5266027506257216,53.580616410740205
