date,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2017-06-30,E01006197,Trafford 010D,LSOA,Males,690,130,462,98,9,7,11,4,5,11,11,10,3,11,8,11,8,5,9,7,10,12,6,7,5,6,6,5,5,9,10,3,6,4,9,8,9,15,13,15,9,15,14,19,8,12,15,8,12,11,11,15,16,11,9,8,9,8,13,7,11,10,6,7,9,6,7,4,9,9,3,8,5,7,5,4,9,11,5,3,2,5,2,2,4,3,2,1,3,1,1,1,0,0,2
2017-06-30,E01006203,Trafford 010E,LSOA,Males,669,121,435,113,8,5,5,10,7,5,11,6,14,6,8,7,3,9,10,7,10,13,12,7,4,10,10,9,12,6,3,5,9,4,2,11,4,4,7,5,4,5,7,7,7,10,6,3,8,9,17,15,8,15,8,12,15,14,9,12,9,11,13,13,17,4,9,11,10,9,9,7,7,13,6,7,5,5,6,3,5,0,6,0,0,4,2,0,3,2,0,4,1,1,8
2017-06-30,E01006142,Trafford 011A,LSOA,Males,868,168,574,126,13,11,10,11,11,12,8,7,12,18,9,12,11,6,8,9,8,8,13,4,7,8,3,12,15,7,10,6,14,10,15,14,22,8,13,19,9,10,14,16,5,11,7,13,11,14,18,8,14,9,17,13,12,15,16,7,13,13,16,8,9,15,15,13,17,11,11,9,5,7,8,7,7,8,8,5,5,0,3,0,0,3,2,2,3,2,2,3,6,4,5
2017-06-30,E01006143,Trafford 011B,LSOA,Males,858,164,548,146,7,7,5,15,14,11,7,12,7,15,8,10,14,10,7,15,8,15,4,5,2,6,12,9,9,10,4,13,7,9,13,16,12,13,10,11,11,17,13,14,16,14,14,12,14,15,19,9,16,7,10,12,17,12,10,10,14,19,10,13,13,11,3,6,9,12,8,6,11,12,11,1,6,2,10,3,4,2,0,5,3,5,6,6,7,2,6,2,3,5,8
2017-06-30,E01006144,Trafford 011C,LSOA,Males,690,162,426,102,8,9,7,10,12,12,14,15,8,6,16,11,11,7,8,8,8,7,7,9,5,5,8,12,5,4,10,6,9,13,11,10,11,16,10,13,15,6,12,9,13,8,14,7,5,6,6,5,7,5,5,6,13,17,11,7,2,8,6,8,11,5,8,11,11,4,5,9,8,6,5,4,6,6,6,1,5,4,1,4,2,2,3,2,2,3,2,3,4,3,2
2017-06-30,E01006180,Trafford 011D,LSOA,Males,951,186,692,73,8,13,7,14,15,21,11,14,14,12,7,13,13,7,5,12,5,14,6,7,16,12,8,13,13,23,15,14,20,15,16,22,26,24,33,20,19,25,16,23,11,16,4,19,15,24,14,12,20,18,14,9,12,8,13,6,6,6,4,15,13,10,7,6,5,8,7,4,2,3,5,6,5,3,3,5,5,1,4,1,1,1,2,1,0,2,0,0,0,1,3
2017-06-30,E01006181,Trafford 011E,LSOA,Males,785,168,511,106,6,12,11,8,10,19,9,18,12,10,12,13,6,11,5,6,8,17,8,6,16,13,11,14,10,9,12,8,9,11,13,8,11,10,15,9,20,10,8,10,13,11,11,11,9,9,11,6,9,7,13,8,16,11,7,12,9,8,9,15,7,7,8,8,10,4,11,8,6,10,7,8,3,4,2,3,2,4,6,4,2,2,2,3,3,2,4,1,1,1,3
2017-06-30,E01006147,Trafford 012A,LSOA,Males,683,171,400,112,7,9,11,11,11,7,12,19,11,11,18,13,8,5,11,7,7,9,6,4,2,4,4,7,6,3,9,8,3,6,6,4,8,5,6,9,13,14,14,8,7,11,11,10,11,10,11,13,11,7,8,8,9,8,10,17,10,9,7,9,3,8,8,7,12,4,6,8,4,9,14,3,5,7,4,4,2,3,3,5,4,2,2,3,0,2,2,4,5,0,7
2017-06-30,E01006149,Trafford 012B,LSOA,Males,765,161,481,123,6,7,6,13,18,20,10,9,13,8,4,11,14,10,6,6,5,3,7,4,1,5,6,10,12,10,8,6,9,8,9,8,10,12,10,15,19,8,18,12,8,12,14,13,19,11,11,12,9,17,15,9,12,11,3,13,11,10,11,8,8,5,9,10,5,5,7,4,8,9,7,2,8,5,4,7,6,5,3,2,5,4,1,5,2,2,0,9,1,2,10
2017-06-30,E01006150,Trafford 012C,LSOA,Males,889,157,597,135,6,10,12,9,12,11,6,10,13,10,7,14,14,7,9,7,7,4,7,4,11,7,6,16,20,8,15,14,12,14,13,16,14,23,8,10,14,15,13,7,15,9,20,16,19,18,16,13,16,16,12,14,12,12,15,14,9,11,9,11,11,10,7,6,8,4,11,15,6,11,11,1,7,8,10,5,4,3,5,7,6,6,4,4,3,0,0,0,0,0,4
2017-06-30,E01006154,Trafford 012D,LSOA,Males,773,189,499,85,8,11,15,15,17,18,7,11,14,12,8,6,13,8,11,15,9,11,15,7,4,6,8,4,6,1,6,10,7,12,6,12,14,8,15,20,21,19,15,12,12,9,11,14,11,25,11,15,7,11,14,11,12,6,13,9,8,12,11,10,6,1,3,2,7,5,6,5,3,7,8,7,1,3,2,1,6,8,2,1,4,5,3,2,0,1,1,1,1,0,2
2017-06-30,E01006165,Trafford 012E,LSOA,Males,1056,210,755,91,21,21,15,9,15,17,15,15,10,12,13,17,10,7,8,5,13,6,7,4,6,10,7,11,5,28,21,23,24,35,26,23,30,19,28,21,24,22,11,23,22,16,18,19,13,17,12,10,17,10,6,20,11,15,8,15,13,10,16,10,12,9,15,8,6,9,4,9,4,4,4,3,2,2,6,7,3,3,3,1,2,4,4,2,2,2,3,3,2,1,2
2017-06-30,E01006166,Trafford 013A,LSOA,Males,732,134,478,120,7,9,8,11,5,7,6,9,4,7,10,8,9,8,13,13,12,9,8,12,9,5,8,8,9,8,6,8,4,6,11,6,5,3,9,12,13,15,5,12,10,11,11,10,6,11,18,7,12,14,10,14,13,6,10,18,11,9,11,17,12,9,7,10,8,19,4,7,9,12,5,2,5,7,3,1,5,4,1,3,5,5,1,1,1,4,4,2,4,4,2
2017-06-30,E01006169,Trafford 013B,LSOA,Males,792,162,458,172,7,14,7,9,9,12,12,12,11,10,16,12,10,9,9,3,1,11,5,6,6,4,8,9,8,4,8,4,6,5,6,8,5,11,16,10,14,11,14,11,15,7,5,11,9,14,14,17,10,7,12,14,8,12,14,15,10,12,15,6,8,10,4,11,7,10,14,12,11,12,13,5,10,5,6,6,6,6,4,9,4,5,3,7,6,1,1,2,0,3,11
2017-06-30,E01006170,Trafford 013C,LSOA,Males,742,151,460,131,9,3,12,13,5,19,10,12,7,10,8,13,4,8,8,10,5,8,4,4,7,6,8,12,12,4,3,5,7,5,2,3,5,9,12,13,13,16,9,6,11,10,12,13,13,8,7,12,18,10,9,5,13,9,13,22,14,12,12,10,7,11,15,9,7,6,11,8,1,6,9,7,7,5,7,2,9,3,7,8,3,0,2,5,3,0,1,5,4,3,9
2017-06-30,E01006171,Trafford 013D,LSOA,Males,853,200,561,92,9,8,12,6,9,16,17,18,16,15,15,8,11,10,18,12,12,16,11,9,5,5,8,8,10,12,8,8,17,15,14,14,13,14,10,11,15,13,13,8,11,5,7,9,12,14,7,17,16,10,9,19,18,10,11,11,9,13,8,19,16,10,11,11,9,8,6,3,5,2,9,2,7,2,8,3,4,3,5,4,7,2,1,2,3,0,0,1,1,1,3
2017-06-30,E01006098,Trafford 014A,LSOA,Males,667,172,355,140,4,10,11,14,7,10,20,16,15,9,15,12,8,9,4,8,5,6,5,2,9,5,8,6,9,3,5,3,2,5,3,5,8,10,6,8,7,8,14,7,10,5,10,10,8,10,11,12,13,8,11,8,8,6,12,7,7,9,6,6,7,4,5,3,10,13,8,12,4,4,9,9,10,7,4,5,1,5,7,2,6,8,5,0,4,3,2,3,4,1,4
2017-06-30,E01006099,Trafford 014B,LSOA,Males,654,142,403,109,13,8,9,15,7,9,8,7,12,9,8,9,7,11,3,7,7,5,12,3,2,1,4,4,3,5,8,6,4,9,13,12,12,9,9,8,9,15,11,15,14,12,12,13,8,6,11,10,7,8,10,11,7,6,12,11,12,6,7,5,7,3,6,6,7,4,8,4,4,6,8,4,9,5,7,2,2,5,9,6,2,5,3,2,5,1,3,1,0,1,3
2017-06-30,E01006164,Trafford 014C,LSOA,Males,902,227,515,160,15,10,10,24,20,18,15,12,14,13,11,12,18,13,10,12,10,10,4,8,10,9,9,3,4,7,5,7,9,11,7,15,9,15,12,10,12,11,13,11,20,21,9,12,14,9,10,12,13,14,11,11,15,16,10,9,5,10,13,8,7,13,12,7,13,13,9,8,11,10,5,12,6,9,3,6,4,5,4,9,5,8,6,4,3,4,6,2,3,4,1
2017-06-30,E01006174,Trafford 014D,LSOA,Males,968,198,612,158,18,13,14,14,14,14,16,10,8,9,16,13,8,8,13,10,8,7,5,6,5,8,6,10,7,12,23,12,14,13,19,10,10,13,22,14,18,15,21,16,13,18,21,18,17,17,13,8,14,15,12,15,9,16,13,16,10,7,11,7,15,9,5,9,10,8,9,12,9,6,11,4,6,5,9,5,9,3,7,9,4,5,4,3,6,3,5,3,2,2,9
2017-06-30,E01006178,Trafford 014E,LSOA,Males,966,226,583,157,16,18,12,19,15,12,10,26,13,15,19,14,11,8,10,8,10,6,7,7,1,4,7,7,8,10,10,17,10,14,13,8,16,15,15,11,16,16,21,25,15,13,22,15,7,12,12,14,14,9,13,14,11,20,13,8,13,12,13,10,17,6,5,12,9,5,13,10,9,11,14,10,6,4,9,8,5,6,8,1,7,4,3,3,1,6,5,4,2,2,1
2017-06-30,E01006097,Trafford 015A,LSOA,Males,1038,236,592,210,20,14,14,16,10,18,30,8,13,20,12,16,11,15,10,9,7,5,4,3,14,9,12,15,15,12,14,13,14,9,9,9,20,17,16,10,11,23,16,14,13,8,18,13,16,18,13,9,12,14,10,17,11,13,10,6,13,10,12,6,12,11,15,6,15,11,9,7,10,8,10,8,7,8,5,10,9,17,9,13,9,7,5,11,10,4,4,6,4,1,8
2017-06-30,E01006160,Trafford 015B,LSOA,Males,1098,164,761,173,11,7,5,10,11,11,12,16,12,17,12,16,6,5,3,10,4,5,7,7,4,6,16,19,16,26,14,14,16,21,10,22,15,18,16,33,35,30,34,31,22,20,24,13,19,15,20,16,11,10,14,17,17,11,10,16,10,9,9,8,12,11,7,8,13,14,9,7,7,12,6,7,5,7,8,5,2,5,7,5,6,9,5,6,11,6,5,3,3,2,11
2017-06-30,E01006161,Trafford 015C,LSOA,Males,1141,227,775,139,8,13,10,19,24,17,17,22,13,21,16,5,12,9,11,10,9,18,9,3,16,5,13,9,13,16,19,17,12,15,21,15,18,26,15,17,26,20,22,24,22,24,18,26,22,19,21,21,19,19,15,12,18,13,11,10,12,7,17,13,10,16,17,4,11,14,10,8,10,11,6,7,3,2,2,7,6,4,2,8,7,4,2,4,3,5,2,3,4,1,4
2017-06-30,E01006162,Trafford 015D,LSOA,Males,847,172,570,105,9,13,6,11,10,14,9,8,11,11,16,11,12,14,10,7,11,9,8,4,3,5,6,6,2,10,13,8,12,11,15,13,9,16,12,13,12,15,14,11,11,17,15,15,17,27,13,24,12,12,16,17,13,14,18,15,10,9,14,5,8,8,9,9,4,8,6,9,10,12,8,7,10,3,3,2,5,8,2,0,1,2,0,1,3,0,0,1,1,0,3
2017-06-30,E01006163,Trafford 015E,LSOA,Males,972,198,689,85,9,19,8,9,17,14,22,10,16,14,14,13,13,8,4,8,11,10,7,9,7,5,8,12,10,16,14,21,17,14,21,18,20,15,17,19,23,18,18,20,30,14,17,20,16,20,11,14,16,20,15,6,18,13,14,15,15,11,10,12,7,8,3,6,8,8,5,8,5,8,5,7,2,3,0,0,4,1,5,3,6,4,1,1,1,1,1,1,2,0,3
2017-06-30,E01006148,Trafford 016A,LSOA,Males,926,154,563,209,5,7,6,2,5,7,5,14,12,11,15,19,11,6,11,18,8,12,15,4,5,8,11,11,13,12,10,9,8,15,8,8,17,12,10,8,7,5,9,5,9,13,12,12,12,18,10,23,11,19,13,11,5,15,15,21,12,16,14,10,12,11,15,16,8,9,13,8,11,13,11,10,5,14,2,10,8,14,9,7,5,4,6,9,4,8,8,5,9,0,7
2017-06-30,E01006151,Trafford 016B,LSOA,Males,788,153,479,156,9,8,3,9,7,11,5,10,6,15,11,11,11,9,18,10,11,9,16,11,9,8,12,7,7,3,6,6,4,6,6,5,4,8,7,3,6,5,9,10,6,9,9,15,11,10,8,16,19,7,10,15,13,12,21,12,8,12,11,11,11,21,14,11,9,10,10,7,11,13,9,13,8,6,12,0,3,3,8,3,5,5,2,6,5,2,2,3,3,0,7
2017-06-30,E01006152,Trafford 016C,LSOA,Males,767,128,427,212,5,6,6,5,5,10,5,7,7,5,11,7,12,15,12,10,12,13,18,11,7,4,6,5,5,4,8,9,4,8,8,2,4,7,6,7,4,7,2,5,6,7,4,15,10,9,14,14,15,8,10,10,13,7,15,8,11,9,7,18,15,9,9,12,6,11,19,10,15,10,17,9,14,9,11,6,6,6,8,5,8,5,3,8,1,5,1,5,2,3,15
2017-06-30,E01006153,Trafford 016D,LSOA,Males,742,142,422,178,6,6,5,3,9,5,17,12,4,8,14,6,14,6,10,17,8,13,12,7,5,5,9,10,6,4,9,3,2,4,7,5,4,7,5,6,8,7,6,10,9,13,9,4,11,10,13,12,15,15,16,9,10,13,10,6,11,13,7,8,6,11,7,12,10,9,8,16,7,12,13,11,5,8,7,4,8,8,10,4,7,5,4,4,2,4,3,3,2,0,14
2017-06-30,E01006172,Trafford 016E,LSOA,Males,728,140,404,184,7,4,4,8,8,5,9,6,11,10,10,10,9,10,17,12,11,7,12,8,1,2,4,4,3,4,6,6,4,7,3,5,1,4,4,8,6,9,7,5,7,5,14,14,9,14,12,13,8,5,9,9,18,17,13,13,12,8,9,9,8,12,12,13,10,5,13,8,9,11,11,9,16,12,11,10,6,8,7,4,10,5,6,8,2,2,1,1,2,1,6
2017-06-30,E01006104,Trafford 017A,LSOA,Males,729,147,429,153,11,9,7,8,6,11,10,7,11,10,9,12,13,9,7,7,8,7,7,8,10,2,11,8,4,8,7,6,7,5,10,5,7,8,7,9,8,2,5,7,8,5,3,7,5,10,8,17,10,11,7,10,19,14,12,13,13,15,10,6,17,13,7,13,10,6,9,7,9,10,13,4,5,11,9,8,5,4,9,1,2,7,6,6,2,4,1,4,5,3,3
2017-06-30,E01006105,Trafford 017B,LSOA,Males,1070,394,596,80,15,24,34,29,27,30,29,26,38,26,16,23,27,19,18,13,22,12,13,13,5,9,10,13,4,13,20,9,12,14,10,18,17,16,19,14,15,12,19,7,14,5,11,9,8,9,9,9,16,13,11,15,25,16,16,9,10,17,11,8,11,5,11,7,5,8,5,4,10,7,3,2,8,2,2,3,4,2,3,0,1,3,1,3,2,0,1,3,1,0,2
2017-06-30,E01006106,Trafford 017C,LSOA,Males,716,184,405,127,16,7,14,10,16,16,16,13,9,11,8,11,9,11,8,9,7,4,11,7,7,6,11,8,10,11,13,11,7,12,9,9,7,6,11,4,5,3,3,7,7,7,9,4,5,7,9,10,5,10,9,8,13,10,13,12,10,9,11,8,8,10,8,11,3,5,5,11,11,10,9,9,6,3,6,5,5,2,1,6,6,2,1,1,4,4,6,1,1,3,4
2017-06-30,E01006107,Trafford 017D,LSOA,Males,733,157,440,136,15,10,13,5,11,12,12,8,7,15,4,7,14,9,8,7,9,9,9,13,11,10,9,11,13,6,8,7,6,7,8,8,6,5,10,7,8,5,6,5,11,11,7,8,13,7,11,10,7,8,7,8,14,9,12,13,7,9,13,15,10,9,6,9,10,8,13,6,13,13,12,2,4,5,3,2,9,6,9,4,3,1,6,1,5,2,1,2,0,1,5
2017-06-30,E01006108,Trafford 017E,LSOA,Males,811,288,480,43,20,27,23,17,18,16,17,21,13,19,16,19,21,12,12,17,13,11,13,11,12,9,9,11,14,13,8,11,17,7,16,13,16,10,10,12,9,11,11,11,5,10,10,11,5,9,5,7,8,11,6,7,10,11,9,9,11,9,9,12,9,5,5,7,2,6,4,3,6,2,1,4,0,1,2,1,5,3,0,1,1,0,0,0,1,1,0,0,0,0,1
2017-06-30,E01006102,Trafford 018A,LSOA,Males,643,159,373,111,12,7,17,13,10,12,9,10,7,9,9,14,9,7,5,9,6,4,7,4,5,6,5,1,6,3,4,2,5,4,7,5,11,6,10,7,9,11,15,9,11,10,13,9,11,9,9,8,6,10,5,17,14,10,10,6,9,4,9,6,5,12,5,8,5,10,7,7,3,4,9,11,1,7,7,3,5,3,4,2,2,1,4,2,4,6,3,1,2,1,2
2017-06-30,E01006173,Trafford 018B,LSOA,Males,737,158,443,136,21,7,13,12,11,8,8,9,10,11,8,10,10,6,7,7,6,6,6,3,6,10,7,7,10,4,4,4,5,5,4,8,11,12,8,15,5,10,15,11,11,10,11,16,10,13,14,9,8,15,11,13,14,12,15,11,4,8,9,6,11,8,2,12,8,11,7,11,8,4,10,8,6,11,3,5,5,3,3,3,5,6,3,6,4,4,1,3,1,3,2
2017-06-30,E01006175,Trafford 018C,LSOA,Males,749,189,446,114,10,10,10,11,16,18,11,8,13,18,12,15,11,11,7,8,11,16,14,10,4,6,5,16,13,8,13,9,14,15,9,7,11,16,13,7,7,8,7,12,9,6,11,8,8,11,8,3,6,5,8,8,5,7,11,12,11,7,13,13,4,5,5,7,4,9,10,12,7,6,8,4,4,6,4,3,2,3,2,1,3,5,7,1,1,3,1,5,2,0,5
2017-06-30,E01006176,Trafford 018D,LSOA,Males,838,157,523,158,13,10,4,10,2,21,11,7,13,7,7,15,9,13,9,6,9,6,11,5,17,13,8,12,4,5,15,4,10,7,15,16,14,14,19,12,8,15,12,15,8,13,20,10,12,15,12,7,8,5,10,12,9,11,11,6,8,15,10,10,8,7,15,8,7,11,10,5,15,12,13,8,7,7,6,1,5,3,3,7,2,10,4,1,3,3,4,5,2,2,9
2017-06-30,E01006177,Trafford 018E,LSOA,Males,846,220,545,81,13,18,13,14,8,13,13,13,12,14,19,6,17,17,11,19,16,14,17,14,19,15,9,13,14,8,6,6,6,6,6,14,9,11,9,14,13,19,15,14,15,10,7,10,12,14,15,10,16,16,17,7,14,12,7,7,7,9,7,7,6,8,12,6,7,3,8,7,6,7,8,5,3,4,4,4,2,2,2,2,1,1,4,2,1,1,0,0,0,2,2
2017-06-30,E01006091,Trafford 019A,LSOA,Males,1347,388,865,94,18,23,20,33,29,28,30,24,24,25,23,32,18,20,21,20,10,12,13,8,11,6,15,15,14,19,14,14,21,23,20,28,25,27,25,18,30,19,32,29,24,27,34,24,25,20,16,18,19,19,23,17,14,19,14,12,14,9,12,11,10,11,10,8,7,10,4,7,6,10,8,4,4,7,4,4,3,5,1,8,3,0,0,1,1,1,0,1,0,0,2
2017-06-30,E01006092,Trafford 019B,LSOA,Males,634,192,394,48,12,13,12,11,13,9,13,12,11,15,19,16,8,8,11,9,9,7,8,5,5,9,10,11,10,12,13,11,9,9,11,11,13,17,9,14,18,10,8,11,7,5,3,6,5,7,8,9,7,5,9,2,5,12,11,6,4,5,2,3,5,6,3,4,5,1,6,3,3,4,6,3,3,3,1,1,3,1,3,1,1,0,1,1,0,1,0,0,0,0,2
2017-06-30,E01006095,Trafford 019C,LSOA,Males,920,209,574,137,7,13,18,12,7,14,16,16,14,21,7,14,11,13,9,17,13,16,13,10,7,5,7,6,8,5,8,6,13,12,14,10,7,13,19,13,9,16,15,17,11,12,10,15,12,7,22,17,15,23,16,13,13,11,13,17,11,8,13,17,7,6,6,6,11,6,7,7,11,11,8,6,9,6,7,7,6,5,3,7,10,5,0,0,5,4,0,0,4,0,3
2017-06-30,E01006167,Trafford 019D,LSOA,Males,786,199,502,85,11,6,8,13,7,18,16,16,9,15,9,13,19,12,13,14,12,12,14,12,6,5,11,15,6,20,15,8,9,10,6,8,7,8,9,12,9,4,12,6,10,6,6,6,5,10,10,14,16,10,12,19,14,15,14,11,10,14,6,6,17,9,11,9,6,3,7,7,2,5,4,4,5,7,7,6,3,1,4,5,5,2,3,4,0,0,1,0,0,0,0
2017-06-30,E01006168,Trafford 019E,LSOA,Males,939,298,550,91,25,23,17,17,16,20,21,19,22,25,18,15,10,16,19,15,16,15,13,16,10,10,7,9,9,11,18,8,13,7,15,13,13,16,16,11,12,9,14,6,15,9,10,7,13,15,14,15,15,13,17,9,14,15,8,10,17,17,11,5,2,4,4,2,2,5,3,8,6,9,4,5,8,8,4,3,5,3,1,3,3,3,2,2,1,1,1,1,1,0,1
2017-06-30,E01006090,Trafford 020A,LSOA,Males,1147,212,753,182,13,9,8,8,14,27,20,17,17,12,10,16,12,9,7,13,11,6,12,10,7,8,12,15,13,13,16,13,10,24,17,15,14,26,29,17,24,24,21,23,14,15,24,11,16,21,18,17,17,22,16,11,14,17,18,16,13,16,13,12,10,16,7,8,11,14,15,8,5,12,11,13,11,5,4,7,5,5,8,4,5,5,1,3,8,3,8,4,0,3,15
2017-06-30,E01006094,Trafford 020B,LSOA,Males,784,189,431,164,7,10,8,11,9,14,5,12,10,15,12,20,10,18,15,13,7,13,6,4,13,2,13,5,9,5,1,4,4,4,6,8,8,7,6,8,9,5,4,11,14,16,10,13,15,17,12,13,13,9,13,11,7,6,12,6,10,12,7,11,7,9,10,10,6,6,12,12,14,7,5,12,5,7,9,4,4,6,9,3,4,1,5,7,3,4,10,5,3,2,5
2017-06-30,E01006096,Trafford 020C,LSOA,Males,790,188,485,117,7,13,13,9,17,11,16,6,10,16,12,10,21,12,9,6,11,9,18,9,4,4,6,7,4,8,8,6,6,10,9,7,6,10,7,10,12,12,20,8,13,11,13,11,17,18,16,15,21,15,16,17,8,7,12,5,9,10,7,6,7,3,3,8,6,9,8,6,13,8,5,6,9,4,7,6,1,2,6,2,5,1,3,2,6,1,1,2,1,1,2
2017-06-30,E01006100,Trafford 020D,LSOA,Males,782,170,472,140,9,11,13,14,13,9,10,10,13,8,10,14,8,13,7,8,6,6,13,4,5,5,13,8,7,9,12,10,5,11,7,9,14,12,4,7,6,9,10,9,11,11,15,14,10,8,18,10,6,9,11,13,9,9,15,14,11,9,10,14,16,8,6,6,8,6,6,12,12,11,11,4,8,7,6,4,5,1,2,2,6,5,6,4,4,7,0,2,0,3,6
2017-06-30,E01006103,Trafford 020E,LSOA,Males,821,208,482,131,8,13,14,11,17,15,15,13,14,17,11,13,9,15,12,11,8,9,11,5,6,5,8,8,6,6,3,2,4,8,4,4,11,8,10,8,11,12,7,12,13,8,13,10,23,14,10,12,11,11,16,19,18,11,11,16,9,10,14,12,8,9,6,9,13,13,6,7,6,9,8,8,8,6,3,4,5,7,4,4,0,2,6,3,4,3,4,3,3,3,2
2017-06-30,E01006101,Trafford 021A,LSOA,Males,757,175,452,130,8,7,11,9,14,9,12,13,13,13,13,10,11,12,10,10,9,9,6,9,5,9,4,6,8,6,6,8,4,5,6,8,4,8,3,9,10,8,12,3,14,7,8,8,17,12,21,11,17,10,8,11,15,5,16,10,7,14,11,10,13,11,13,5,13,10,10,6,8,9,15,5,5,3,8,1,1,3,9,2,3,3,5,5,3,3,2,3,3,0,5
2017-06-30,E01006190,Trafford 021B,LSOA,Males,842,175,502,165,9,9,11,11,19,16,12,9,13,7,4,9,16,12,13,5,13,15,13,7,7,8,3,9,8,6,8,2,8,5,7,6,6,8,11,8,10,10,13,13,13,12,5,13,19,21,15,12,11,15,13,13,7,11,7,18,12,8,10,10,13,13,13,7,7,8,15,11,15,11,10,8,7,6,4,5,2,5,6,12,5,5,4,4,4,1,5,2,2,2,6
2017-06-30,E01006195,Trafford 021C,LSOA,Males,914,203,534,177,12,6,12,22,15,15,18,17,12,8,12,12,16,6,10,10,9,13,14,9,7,6,8,8,9,8,7,10,6,9,11,8,6,9,10,11,12,13,10,11,14,14,16,12,18,14,13,19,7,15,14,21,18,12,17,11,7,12,5,11,5,10,6,8,11,16,7,12,7,9,9,7,3,10,9,11,7,5,7,9,5,8,7,5,5,5,4,4,1,4,1
2017-06-30,E01006196,Trafford 021D,LSOA,Males,932,213,596,123,7,13,6,10,8,9,15,17,15,15,16,19,20,17,16,10,8,10,11,3,7,7,7,6,8,8,11,9,10,11,9,9,13,7,7,14,14,10,17,13,17,19,22,16,16,18,13,20,19,13,16,12,16,11,17,18,13,16,16,19,9,9,4,12,6,10,3,11,7,6,5,10,7,5,5,5,11,8,5,2,2,4,2,2,1,2,3,0,3,3,1
2017-06-30,E01006210,Trafford 021E,LSOA,Males,864,209,510,145,7,15,13,7,15,17,12,12,18,13,14,14,9,15,14,14,12,14,6,7,2,3,4,5,6,5,10,5,6,7,3,14,15,7,13,14,13,10,11,14,9,7,18,15,12,15,10,14,18,19,8,12,11,13,13,19,8,13,13,12,13,9,9,8,6,9,7,14,6,6,7,7,4,6,8,10,0,1,7,6,5,3,3,9,3,1,2,8,2,4,7
2017-06-30,E01006204,Trafford 022A,LSOA,Males,736,154,412,170,8,3,12,13,6,13,9,9,16,14,7,9,8,13,6,8,6,9,9,4,5,4,8,5,8,7,9,8,8,9,3,7,6,4,6,5,6,5,11,5,4,2,15,14,7,11,14,12,12,12,12,8,9,9,14,14,10,7,9,10,9,10,9,17,5,12,5,11,6,11,7,10,8,12,7,7,8,3,5,5,6,9,4,5,6,2,5,6,1,4,5
2017-06-30,E01006206,Trafford 022B,LSOA,Males,904,223,543,138,10,13,10,10,8,11,14,10,13,22,20,14,20,21,10,17,24,13,16,12,10,8,10,9,7,9,10,11,6,11,7,10,7,7,9,14,11,12,11,17,13,15,12,11,10,13,13,10,9,10,14,14,17,9,12,15,9,10,12,15,2,9,13,6,9,11,8,7,8,9,11,9,8,4,7,3,5,5,2,6,4,4,5,2,5,2,2,0,0,2,9
2017-06-30,E01006207,Trafford 022C,LSOA,Males,830,194,519,117,10,14,12,11,8,10,15,14,15,13,16,9,11,14,9,13,8,9,9,8,7,6,7,11,8,16,10,11,13,14,8,9,10,8,10,12,5,10,10,12,8,7,6,11,12,10,11,20,12,18,17,10,9,15,10,19,8,9,14,13,10,12,10,8,9,6,5,6,9,6,9,6,6,7,7,5,2,5,4,5,5,2,1,2,4,1,1,2,2,3,6
2017-06-30,E01006208,Trafford 022D,LSOA,Males,757,190,432,135,8,15,8,21,7,10,12,11,11,9,16,10,18,13,11,10,12,14,17,6,8,5,11,9,5,6,12,8,10,3,6,8,8,7,5,7,5,6,6,6,6,11,15,13,11,14,11,10,11,5,10,8,13,15,9,10,6,11,6,5,9,8,5,11,9,8,4,4,7,13,9,12,15,10,6,6,6,1,10,3,4,2,3,2,1,1,0,1,1,1,5
2017-06-30,E01006211,Trafford 022E,LSOA,Males,749,175,438,136,5,7,8,10,14,13,14,11,10,14,11,15,10,9,8,16,16,13,16,7,13,6,8,11,7,4,7,4,8,8,7,7,5,7,11,7,7,10,9,7,7,8,12,16,13,16,10,9,13,10,16,14,10,14,9,7,5,6,7,5,4,5,5,10,2,6,8,12,9,8,6,11,7,11,4,8,5,8,7,5,3,3,1,3,3,4,0,1,0,1,2
2017-06-30,E01006093,Trafford 023A,LSOA,Males,800,176,477,147,10,10,10,7,10,18,14,7,15,12,11,9,12,14,12,5,18,12,8,8,6,4,7,6,6,6,5,7,4,8,8,6,9,10,8,10,13,14,11,7,14,15,13,9,14,19,7,11,18,20,9,8,8,9,12,14,5,5,7,12,12,10,7,6,12,10,7,9,10,10,13,6,7,9,8,3,4,3,2,2,4,7,8,5,2,3,2,4,3,1,5
2017-06-30,E01006191,Trafford 023B,LSOA,Males,741,143,441,157,6,9,12,11,9,9,13,13,3,4,9,11,5,9,10,10,10,6,9,8,7,6,9,10,7,8,7,4,5,5,6,5,4,4,8,10,8,13,11,17,10,11,10,11,10,11,11,12,13,10,10,12,13,12,12,8,12,3,7,10,10,11,7,11,7,9,8,11,6,10,12,8,7,10,5,7,4,6,10,5,5,3,5,7,8,1,0,2,2,1,5
