AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201506N001484,2015-05-06,May,Wed,18,Pedestrian,Serious,Daylight,Male,10-14,Bury,-2.278437,53.597586
201506N001623,2015-05-22,May,Fri,19,Pedal Cycle,Slight,Daylight,Male,5-9,Bury,-2.251732,53.528165
201506N001675,2015-05-23,May,Sat,14,Car,Slight,Daylight,Male,5-9,Bury,-2.276591,53.523346
201506N001675,2015-05-23,May,Sat,14,Car,Slight,Daylight,Female,0-4,Bury,-2.276591,53.523346
201506N001725,2015-05-29,May,Fri,17,Powered 2 Wheeler,Slight,Daylight,Male,30-34,Bury,-2.321954,53.61761
201506N001818,2015-05-24,May,Sun,22,Pedestrian,Slight,Dark,Male,20-24,Bury,-2.308655,53.597422
201506N001818,2015-05-24,May,Sun,22,Pedestrian,Slight,Dark,Female,25-29,Bury,-2.308655,53.597422
201506N001854,2015-05-28,May,Thu,8,Pedestrian,Slight,Daylight,Male,40-44,Bury,-2.283957,53.542025
201506N001974,2015-05-31,May,Sun,15,Pedestrian,Slight,Daylight,Female,10-14,Bury,-2.260777,53.600682
201506N001990,2015-06-02,Jun,Tue,8,Car,Serious,Daylight,Female,55-59,Bury,-2.351292,53.564317
201506N001990,2015-06-02,Jun,Tue,8,Car,Slight,Daylight,Female,40-44,Bury,-2.351292,53.564317
201506N002105,2015-06-05,Jun,Fri,16,Car,Slight,Daylight,Female,55-59,Bury,-2.29695,53.630438
201506N002146,2015-06-03,Jun,Wed,6,Pedal Cycle,Slight,Daylight,Male,40-44,Bury,-2.360164,53.577773
201506N002348,2015-06-11,Jun,Thu,13,Car,Slight,Daylight,Male,40-44,Bury,-2.291969,53.566094
201506N002401,2015-05-29,May,Fri,21,Car,Slight,Dark,Male,20-24,Bury,-2.300314,53.571826
201506N002401,2015-05-29,May,Fri,21,Car,Slight,Dark,Male,5-9,Bury,-2.300314,53.571826
201506N002514,2015-06-10,Jun,Wed,18,Car,Slight,Daylight,Male,50-54,Bury,-2.276594,53.593096
201506N002560,2015-06-03,Jun,Wed,17,Pedestrian,Slight,Daylight,Male,5-9,Bury,-2.31698,53.639735
201506N002755,2015-06-17,Jun,Wed,10,Car,Slight,Daylight,Female,75-79,Bury,-2.320044,53.64485
201506N002764,2015-06-19,Jun,Fri,9,Pedal Cycle,Slight,Daylight,Female,40-44,Bury,-2.27376,53.528746
201506N002787,2015-06-16,Jun,Tue,17,Car,Slight,Daylight,Female,35-39,Bury,-2.304602,53.580175
201506N002858,2015-06-29,Jun,Mon,13,Pedestrian,Serious,Daylight,Female,70-74,Bury,-2.287385,53.535725
201506N002940,2015-06-29,Jun,Mon,7,Pedal Cycle,Slight,Daylight,Female,30-34,Bury,-2.283187,53.53978
201506N002954,2015-06-23,Jun,Tue,9,Pedal Cycle,Slight,Daylight,Male,15-19,Bury,-2.291773,53.603396
201506N003199,2015-06-30,Jun,Tue,15,Pedal Cycle,Serious,Daylight,Male,10-14,Bury,-2.310531,53.564789
201506N003258,2015-06-07,Jun,Sun,18,Car,Slight,Daylight,Male,55-59,Bury,-2.351914,53.548316
201506N003258,2015-06-07,Jun,Sun,18,Car,Slight,Daylight,Female,45-49,Bury,-2.351914,53.548316
201506N003258,2015-06-07,Jun,Sun,18,Car,Slight,Daylight,Male,45-49,Bury,-2.351914,53.548316
201506N003258,2015-06-07,Jun,Sun,18,Car,Slight,Daylight,Female,40-44,Bury,-2.351914,53.548316
201506N003258,2015-06-07,Jun,Sun,18,Car,Slight,Daylight,Female,60-64,Bury,-2.351914,53.548316
201506N003466,2015-07-09,Jul,Thu,10,Pedal Cycle,Slight,Daylight,Male,45-49,Bury,-2.308138,53.547178
201506N003499,2015-07-09,Jul,Thu,7,Pedal Cycle,Slight,Daylight,Male,35-39,Bury,-2.270285,53.598863
201506N003795,2015-07-19,Jul,Sun,14,Car,Slight,Daylight,Female,65-69,Bury,-2.270588,53.598862
201506N003795,2015-07-19,Jul,Sun,14,Car,Slight,Daylight,Male,65-69,Bury,-2.270588,53.598862
201506N004058,2015-07-31,Jul,Fri,14,Car,Slight,Daylight,Female,25-29,Bury,-2.309708,53.59679
201506N004058,2015-07-31,Jul,Fri,14,Powered 2 Wheeler,Serious,Daylight,Male,55-59,Bury,-2.309708,53.59679
201506N004153,2015-08-03,Aug,Mon,18,Pedal Cycle,Slight,Daylight,Male,55-59,Bury,-2.292542,53.561599
201506N004175,2015-07-28,Jul,Tue,17,Pedal Cycle,Slight,Daylight,Male,10-14,Bury,-2.26347,53.523556
201506N004203,2015-07-28,Jul,Tue,14,Car,Slight,Daylight,Male,35-39,Bury,-2.274469,53.521733
201506N004207,2015-07-24,Jul,Fri,23,Pedestrian,Serious,Dark,Male,20-24,Bury,-2.339202,53.562824
201506N004341,2015-07-25,Jul,Sat,14,Taxi,Slight,Daylight,Male,55-59,Bury,-2.308513,53.598591
201506N004341,2015-07-25,Jul,Sat,14,Car,Slight,Daylight,Male,25-29,Bury,-2.308513,53.598591
201506N004341,2015-07-25,Jul,Sat,14,Car,Slight,Daylight,Male,25-29,Bury,-2.308513,53.598591
201506N004441,2015-08-15,Aug,Sat,19,Car,Slight,Daylight,Female,20-24,Bury,-2.278436,53.551566
201506N004441,2015-08-15,Aug,Sat,19,Car,Slight,Daylight,Female,20-24,Bury,-2.278436,53.551566
201506N004441,2015-08-15,Aug,Sat,19,Car,Slight,Daylight,Female,20-24,Bury,-2.278436,53.551566
201506N004441,2015-08-15,Aug,Sat,19,Car,Slight,Daylight,Female,30-34,Bury,-2.278436,53.551566
201506N004498,2015-08-12,Aug,Wed,19,Pedal Cycle,Slight,Daylight,Male,5-9,Bury,-2.304917,53.602914
201506N004555,2015-08-15,Aug,Sat,17,Pedal Cycle,Slight,Daylight,Male,5-9,Bury,-2.283685,53.591641
201506N004719,2015-08-03,Aug,Mon,19,Pedestrian,Slight,Daylight,Male,35-39,Bury,-2.265305,53.599863
201506N004965,2015-08-22,Aug,Sat,9,Car,Slight,Daylight,Male,15-19,Bury,-2.310469,53.597507
201506N005038,2015-08-21,Aug,Fri,19,Car,Slight,Daylight,Male,20-24,Bury,-2.333173,53.583244
201506N005173,2015-08-29,Aug,Sat,11,Car,Slight,Daylight,Female,55-59,Bury,-2.343276,53.581238
201506N005173,2015-08-29,Aug,Sat,11,Car,Slight,Daylight,Female,30-34,Bury,-2.343276,53.581238
201506N005173,2015-08-29,Aug,Sat,11,Car,Slight,Daylight,Female,60-64,Bury,-2.343276,53.581238
201506N005173,2015-08-29,Aug,Sat,11,Car,Slight,Daylight,Male,60-64,Bury,-2.343276,53.581238
201506N005358,2015-08-30,Aug,Sun,9,Car,Slight,Daylight,Male,30-34,Bury,-2.360164,53.577773
201506N005755,2015-09-15,Sep,Tue,11,Pedestrian,Slight,Daylight,Male,65-69,Bury,-2.31835,53.64081
201506N005756,2015-09-14,Sep,Mon,18,Car,Slight,Daylight,Female,60-64,Bury,-2.289774,53.598278
201506N005809,2015-09-08,Sep,Tue,16,Car,Slight,Daylight,Male,45-49,Bury,-2.302722,53.591774
201506N005809,2015-09-08,Sep,Tue,16,Car,Slight,Daylight,Female,45-49,Bury,-2.302722,53.591774
201506N005809,2015-09-08,Sep,Tue,16,Car,Slight,Daylight,Male,40-44,Bury,-2.302722,53.591774
201506N005809,2015-09-08,Sep,Tue,16,Car,Slight,Daylight,Male,5-9,Bury,-2.302722,53.591774
201506N005809,2015-09-08,Sep,Tue,16,Car,Slight,Daylight,Male,10-14,Bury,-2.302722,53.591774
201506N005957,2015-09-17,Sep,Thu,9,Pedal Cycle,Slight,Daylight,Male,25-29,Bury,-2.286167,53.53411
201506N006134,2015-09-11,Sep,Fri,10,Car,Slight,Daylight,Female,50-54,Bury,-2.333619,53.563199
201506N006211,2015-09-24,Sep,Thu,10,Car,Slight,Daylight,Male,65-69,Bury,-2.272346,53.519941
201506N006230,2015-09-25,Sep,Fri,10,Car,Slight,Daylight,Female,25-29,Bury,-2.335016,53.568049
201506N006230,2015-09-25,Sep,Fri,10,Car,Slight,Daylight,Male,35-39,Bury,-2.335016,53.568049
201506N006307,2015-09-28,Sep,Mon,8,Pedestrian,Slight,Daylight,Male,70-74,Bury,-2.336846,53.570381
201506N006412,2015-10-06,Oct,Tue,15,Pedestrian,Slight,Daylight,Male,5-9,Bury,-2.284432,53.590381
201506N006446,2015-09-29,Sep,Tue,15,Car,Slight,Daylight,Female,45-49,Bury,-2.337994,53.581793
201506N006446,2015-09-29,Sep,Tue,15,Car,Slight,Daylight,Female,30-34,Bury,-2.337994,53.581793
201506N006454,2015-09-29,Sep,Tue,8,Pedal Cycle,Serious,Daylight,Male,45-49,Bury,-2.367864,53.57757
201506N006602,2015-09-19,Sep,Sat,10,Car,Slight,Daylight,Female,50-54,Bury,-2.290757,53.543447
201506N006788,2015-10-09,Oct,Fri,19,Pedal Cycle,Slight,Dark,Male,30-34,Bury,-2.316759,53.59003
201506N007224,2015-10-13,Oct,Tue,11,Pedal Cycle,Slight,Daylight,Male,90+,Bury,-2.308651,53.555446
201506N007291,2015-10-14,Oct,Wed,8,Pedal Cycle,Slight,Daylight,Male,30-34,Bury,-2.272499,53.52021
201506N007295,2015-10-12,Oct,Mon,9,Pedestrian,Serious,Daylight,Female,50-54,Bury,-2.282849,53.534298
201506N007391,2015-10-08,Oct,Thu,17,Pedal Cycle,Slight,Daylight,Male,20-24,Bury,-2.299238,53.590435
201506N007455,2015-10-20,Oct,Tue,7,Powered 2 Wheeler,Serious,Daylight,Male,55-59,Bury,-2.284316,53.595595
201506N007494,2015-10-15,Oct,Thu,6,Pedestrian,Slight,Daylight,Male,60-64,Bury,-2.2837,53.593888
201506N007568,2015-10-28,Oct,Wed,5,Powered 2 Wheeler,Slight,Dark,Male,25-29,Bury,-2.284852,53.540495
201506N007707,2015-10-28,Oct,Wed,23,Car,Serious,Dark,Male,20-24,Bury,-2.327933,53.647795
201506N007707,2015-10-28,Oct,Wed,23,Car,Serious,Dark,Male,25-29,Bury,-2.327933,53.647795
201506N007895,2015-11-09,Nov,Mon,7,Car,Slight,Daylight,Female,25-29,Bury,-2.303629,53.654959
201506N007895,2015-11-09,Nov,Mon,7,Car,Slight,Daylight,Male,45-49,Bury,-2.303629,53.654959
201506N007895,2015-11-09,Nov,Mon,7,Car,Slight,Daylight,Female,10-14,Bury,-2.303629,53.654959
201506N008273,2015-11-14,Nov,Sat,10,Car,Slight,Daylight,Female,30-34,Bury,-2.35297,53.548223
201506N008353,2015-11-05,Nov,Thu,12,Pedestrian,Serious,Daylight,Female,65-69,Bury,-2.297018,53.553948
201506N008445,2015-11-19,Nov,Thu,21,Car,Slight,Dark,Male,30-34,Bury,-2.320182,53.563236
201506N008445,2015-11-19,Nov,Thu,21,Car,Slight,Dark,Male,25-29,Bury,-2.320182,53.563236
201506N008510,2015-10-31,Oct,Sat,17,Pedestrian,Slight,Dark,Male,50-54,Bury,-2.296004,53.581634
201506N008592,2015-11-23,Nov,Mon,18,Pedestrian,Slight,Dark,Female,40-44,Bury,-2.279947,53.597492
201506N008635,2015-11-20,Nov,Fri,18,Car,Slight,Dark,Male,25-29,Bury,-2.30306,53.554652
201506N008809,2015-11-20,Nov,Fri,12,Car,Slight,Daylight,Male,20-24,Bury,-2.350103,53.548231
201506N008836,2015-11-18,Nov,Wed,15,Car,Slight,Daylight,Male,15-19,Bury,-2.29227,53.543982
201506N008860,2015-11-29,Nov,Sun,20,Pedestrian,Fatal,Dark,Male,55-59,Bury,-2.339456,53.575676
201506N008909,2015-11-23,Nov,Mon,11,Goods Vehicle,Slight,Daylight,Male,45-49,Bury,-2.300599,53.590701
201506N008952,2015-11-11,Nov,Wed,9,Pedal Cycle,Slight,Daylight,Male,40-44,Bury,-2.350892,53.588856
201506N008968,2015-11-25,Nov,Wed,9,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Bury,-2.271735,53.518773
201506N009112,2015-12-07,Dec,Mon,19,Taxi,Slight,Dark,Male,50-54,Bury,-2.27104,53.598771
201506N009112,2015-12-07,Dec,Mon,19,Taxi,Slight,Dark,Female,20-24,Bury,-2.27104,53.598771
201506N009266,2015-12-04,Dec,Fri,21,Pedestrian,Slight,Dark,Female,45-49,Bury,-2.295131,53.521504
201506N009460,2015-12-02,Dec,Wed,18,Pedestrian,Slight,Dark,Male,5-9,Bury,-2.296924,53.583699
201506N009636,2015-12-17,Dec,Thu,15,Pedestrian,Slight,Daylight,Female,15-19,Bury,-2.272168,53.562636
201506N009722,2015-12-19,Dec,Sat,20,Pedestrian,Slight,Dark,Male,10-14,Bury,-2.309556,53.59661
201506N009728,2015-12-21,Dec,Mon,11,Car,Slight,Daylight,Female,60-64,Bury,-2.317684,53.592544
201506N009773,2015-12-17,Dec,Thu,19,Pedestrian,Slight,Dark,Male,10-14,Bury,-2.291773,53.603396
201506N009790,2015-12-04,Dec,Fri,7,Powered 2 Wheeler,Serious,Dark,Male,65-69,Bury,-2.282499,53.594970000000004
201506N009834,2015-12-20,Dec,Sun,3,Taxi,Slight,Dark,Female,20-24,Bury,-2.275266,53.597953
201506N009834,2015-12-20,Dec,Sun,3,Taxi,Slight,Dark,Male,60-64,Bury,-2.275266,53.597953
201506N009834,2015-12-20,Dec,Sun,3,Taxi,Slight,Dark,Male,50-54,Bury,-2.275266,53.597953
201506N009901,2015-12-23,Dec,Wed,17,Car,Slight,Dark,Female,50-54,Bury,-2.280088,53.527473
201506N009901,2015-12-23,Dec,Wed,17,Car,Slight,Dark,Female,50-54,Bury,-2.280088,53.527473
201506N009943,2015-12-14,Dec,Mon,19,Car,Slight,Dark,Female,65-69,Bury,-2.264382,53.524632
201506N009943,2015-12-14,Dec,Mon,19,Car,Slight,Dark,Female,50-54,Bury,-2.264382,53.524632
201506N009980,2015-12-26,Dec,Sat,23,Car,Slight,Dark,Male,55-59,Bury,-2.325745,53.560255
201506N038086,2015-07-02,Jul,Thu,13,Pedal Cycle,Slight,Daylight,Male,20-24,Bury,-2.288253,53.596844
201506N096126,2015-01-09,Jan,Fri,18,Car,Slight,Dark,Female,45-49,Bury,-2.289726,53.591267
201506N096126,2015-01-09,Jan,Fri,18,Car,Slight,Dark,Female,15-19,Bury,-2.289726,53.591267
201506N096133,2015-01-07,Jan,Wed,15,Powered 2 Wheeler,Slight,Dark,Female,15-19,Bury,-2.300387,53.582163
201506N096134,2015-01-05,Jan,Mon,16,Pedestrian,Slight,Daylight,Female,15-19,Bury,-2.3195769999999998,53.563058
201506N096149,2015-01-12,Jan,Mon,20,Pedestrian,Serious,Dark,Male,30-34,Bury,-2.271849,53.53648
201506N096165,2015-01-08,Jan,Thu,16,Car,Slight,Dark,Female,35-39,Bury,-2.300416,53.586207
201506N096165,2015-01-08,Jan,Thu,16,Car,Slight,Dark,Male,35-39,Bury,-2.300416,53.586207
201506N096189,2015-01-15,Jan,Thu,10,Pedestrian,Slight,Daylight,Male,60-64,Bury,-2.288791,53.587135
201506N096189,2015-01-15,Jan,Thu,10,Pedestrian,Slight,Daylight,Female,45-49,Bury,-2.288791,53.587135
201506N096321,2015-01-12,Jan,Mon,10,Pedestrian,Slight,Daylight,Male,30-34,Bury,-2.314056,53.551477
201506N096535,2015-01-20,Jan,Tue,18,Pedestrian,Slight,Dark,Female,0-4,Bury,-2.333173,53.564099
201506N096535,2015-01-20,Jan,Tue,18,Pedestrian,Slight,Dark,Female,5-9,Bury,-2.333173,53.564099
201506N096658,2015-01-20,Jan,Tue,9,Car,Slight,Daylight,Male,0-4,Bury,-2.31527,53.552373
201506N096774,2015-01-25,Jan,Sun,22,Car,Slight,Dark,Female,20-24,Bury,-2.342085,53.6207
201506N096774,2015-01-25,Jan,Sun,22,Car,Slight,Dark,Female,70-74,Bury,-2.342085,53.6207
201506N096853,2015-01-26,Jan,Mon,8,Pedestrian,Serious,Daylight,Male,5-9,Bury,-2.304384,53.59177
201506N097021,2015-01-30,Jan,Fri,10,Bus or Coach,Slight,Daylight,Female,30-34,Bury,-2.2665129999999998,53.59968
201506N097021,2015-01-30,Jan,Fri,10,Bus or Coach,Slight,Daylight,Female,50-54,Bury,-2.2665129999999998,53.59968
201506N097066,2015-02-02,Feb,Mon,16,Pedestrian,Slight,Daylight,Female,55-59,Bury,-2.297162,53.552959
201506N097365,2015-02-08,Feb,Sun,18,Car,Slight,Dark,Male,25-29,Bury,-2.320301,53.598919
201506N097477,2015-02-10,Feb,Tue,18,Car,Slight,Dark,Male,30-34,Bury,-2.27539,53.547438
201506N097641,2015-02-16,Feb,Mon,12,Pedal Cycle,Slight,Daylight,Male,25-29,Bury,-2.297162,53.552959
201506N097860,2015-02-24,Feb,Tue,12,Pedestrian,Serious,Daylight,Female,80-84,Bury,-2.295013,53.591164
201506N097860,2015-02-24,Feb,Tue,12,Pedestrian,Slight,Daylight,Female,55-59,Bury,-2.295013,53.591164
201506N097898,2015-02-17,Feb,Tue,11,Powered 2 Wheeler,Slight,Daylight,Female,20-24,Bury,-2.314916,53.565677
201506N097924,2015-02-25,Feb,Wed,19,Powered 2 Wheeler,Serious,Dark,Male,35-39,Bury,-2.30091,53.549444
201506N098075,2015-02-28,Feb,Sat,12,Car,Slight,Daylight,Female,50-54,Bury,-2.266343,53.524718
201506N098075,2015-02-28,Feb,Sat,12,Car,Slight,Daylight,Female,25-29,Bury,-2.266343,53.524718
201506N098082,2015-03-04,Mar,Wed,13,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Bury,-2.310836,53.565148
201506N098082,2015-03-04,Mar,Wed,13,Car,Slight,Daylight,Female,25-29,Bury,-2.310836,53.565148
201506N098438,2015-02-14,Feb,Sat,10,Bus or Coach,Serious,Daylight,Female,80-84,Bury,-2.294568,53.54901
201506N098476,2015-02-22,Feb,Sun,15,Car,Slight,Daylight,Female,20-24,Bury,-2.299039,53.583694
201506N098476,2015-02-22,Feb,Sun,15,Car,Slight,Daylight,Female,40-44,Bury,-2.299039,53.583694
201506N098511,2015-03-09,Mar,Mon,8,Pedestrian,Slight,Daylight,Male,30-34,Bury,-2.31016,53.596609
201506N098564,2015-03-09,Mar,Mon,15,Pedestrian,Slight,Daylight,Male,5-9,Bury,-2.298937,53.590615
201506N098573,2015-03-14,Mar,Sat,16,Car,Slight,Daylight,Male,25-29,Bury,-2.29192,53.602767
201506N098573,2015-03-14,Mar,Sat,16,Car,Slight,Daylight,Male,25-29,Bury,-2.29192,53.602767
201506N098688,2015-03-05,Mar,Thu,12,Pedal Cycle,Slight,Daylight,Male,70-74,Bury,-2.301394,53.596182
201506N098775,2015-03-14,Mar,Sat,13,Pedestrian,Slight,Daylight,Female,40-44,Bury,-2.296387,53.593228
201506N098783,2015-03-14,Mar,Sat,16,Powered 2 Wheeler,Slight,Daylight,Male,30-34,Bury,-2.272881,53.603082
201506N098783,2015-03-14,Mar,Sat,16,Pedestrian,Serious,Daylight,Male,10-14,Bury,-2.272881,53.603082
201506N099146,2015-03-24,Mar,Tue,7,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Bury,-2.292574,53.609956
201506N099155,2015-03-26,Mar,Thu,16,Pedestrian,Serious,Daylight,Male,10-14,Bury,-2.337119,53.604625
201506N099325,2015-03-23,Mar,Mon,21,Pedal Cycle,Slight,Dark,Male,10-14,Bury,-2.32273,53.560712
201506N099436,2015-03-26,Mar,Thu,19,Car,Slight,Dark,Female,15-19,Bury,-2.272809,53.591846
201506N099436,2015-03-26,Mar,Thu,19,Car,Slight,Dark,Female,25-29,Bury,-2.272809,53.591846
201506N099572,2015-04-11,Apr,Sat,18,Car,Slight,Daylight,Male,40-44,Bury,-2.296607,53.581543
201506N099686,2015-03-24,Mar,Tue,12,Taxi,Slight,Daylight,Male,20-24,Bury,-2.300108,53.585309
201506N099788,2015-04-14,Apr,Tue,21,Car,Slight,Dark,Male,20-24,Bury,-2.289835,53.541112
201506N099788,2015-04-14,Apr,Tue,21,Car,Slight,Dark,Male,25-29,Bury,-2.289835,53.541112
201506N099788,2015-04-14,Apr,Tue,21,Car,Slight,Dark,Male,30-34,Bury,-2.289835,53.541112
201506N099925,2015-04-18,Apr,Sat,13,Car,Slight,Daylight,Female,40-44,Bury,-2.360164,53.577773
201506N099927,2015-04-07,Apr,Tue,17,Car,Slight,Daylight,Male,65-69,Bury,-2.290297,53.542459
201506N099927,2015-04-07,Apr,Tue,17,Car,Slight,Daylight,Female,20-24,Bury,-2.290297,53.542459
201506N099927,2015-04-07,Apr,Tue,17,Car,Slight,Daylight,Male,60-64,Bury,-2.290297,53.542459
201506N099927,2015-04-07,Apr,Tue,17,Car,Slight,Daylight,Male,20-24,Bury,-2.290297,53.542459
201506NA05814,2015-09-11,Sep,Fri,12,Pedal Cycle,Serious,Daylight,Male,25-29,Bury,-2.284797,53.532316
201506NF99530,2015-04-04,Apr,Sat,14,Car,Slight,Daylight,Male,80-84,Bury,-2.292371,53.51495
201506NF99530,2015-04-04,Apr,Sat,14,Car,Slight,Daylight,Female,30-34,Bury,-2.292371,53.51495
201506NP07387,2015-10-26,Oct,Mon,14,Pedal Cycle,Serious,Daylight,Male,30-34,Bury,-2.23822,53.539518
201506P000010,2015-04-13,Apr,Mon,16,Pedal Cycle,Slight,Daylight,Male,10-14,Rochdale,-2.141926,53.622274
201506P000014,2015-04-18,Apr,Sat,18,Car,Slight,Daylight,Male,15-19,Rochdale,-2.172298,53.581158
201506P000089,2015-04-15,Apr,Wed,13,Pedestrian,Slight,Daylight,Male,5-9,Rochdale,-2.145197,53.606091
201506P000090,2015-04-18,Apr,Sat,11,Pedestrian,Slight,Daylight,Female,65-69,Rochdale,-2.107267,53.607659
201506P000159,2015-04-16,Apr,Thu,13,Car,Slight,Daylight,Female,5-9,Rochdale,-2.132973,53.611678
201506P000467,2015-04-16,Apr,Thu,18,Pedal Cycle,Slight,Daylight,Female,30-34,Rochdale,-2.130564,53.614647
201506P000491,2015-04-25,Apr,Sat,9,Car,Slight,Daylight,Male,35-39,Rochdale,-2.210382,53.55521
201506P000496,2015-04-17,Apr,Fri,15,Car,Slight,Daylight,Male,25-29,Rochdale,-2.18111,53.593279
201506P000561,2015-04-10,Apr,Fri,15,Pedestrian,Slight,Daylight,Female,10-14,Rochdale,-2.182246,53.611433
201506P000577,2015-04-27,Apr,Mon,15,Car,Slight,Daylight,Male,0-4,Rochdale,-2.194848,53.558113
201506P000577,2015-04-27,Apr,Mon,15,Goods Vehicle,Slight,Daylight,Male,30-34,Rochdale,-2.194848,53.558113
201506P000577,2015-04-27,Apr,Mon,15,Car,Slight,Daylight,Female,30-34,Rochdale,-2.194848,53.558113
201506P000679,2015-04-29,Apr,Wed,22,Car,Slight,Dark,Female,25-29,Rochdale,-2.154166,53.620461
201506P000694,2015-05-03,May,Sun,1,Car,Serious,Dark,Male,25-29,Rochdale,-2.217281,53.605263
201506P000857,2015-04-30,Apr,Thu,18,Pedal Cycle,Serious,Daylight,Male,55-59,Rochdale,-2.225837,53.566058
201506P000860,2015-04-30,Apr,Thu,21,Powered 2 Wheeler,Serious,Dark,Male,20-24,Rochdale,-2.166409,53.619905
201506P000934,2015-05-04,May,Mon,11,Car,Slight,Daylight,Male,70-74,Rochdale,-2.164552,53.608852
201506P000934,2015-05-04,May,Mon,11,Car,Slight,Daylight,Female,65-69,Rochdale,-2.164552,53.608852
201506P000954,2015-05-04,May,Mon,11,Other Vehicle,Serious,Daylight,Male,55-59,Rochdale,-2.111224,53.617992
201506P000954,2015-05-04,May,Mon,11,Other Vehicle,Serious,Daylight,Female,50-54,Rochdale,-2.111224,53.617992
201506P000954,2015-05-04,May,Mon,11,Car,Slight,Daylight,Male,20-24,Rochdale,-2.111224,53.617992
201506P001004,2015-05-06,May,Wed,1,Car,Slight,Dark,Female,15-19,Rochdale,-2.228373,53.616298
201506P001004,2015-05-06,May,Wed,1,Car,Slight,Dark,Male,20-24,Rochdale,-2.228373,53.616298
201506P001014,2015-05-03,May,Sun,17,Car,Slight,Daylight,Female,20-24,Rochdale,-2.221945,53.601299
201506P001014,2015-05-03,May,Sun,17,Car,Slight,Daylight,Female,25-29,Rochdale,-2.221945,53.601299
201506P001014,2015-05-03,May,Sun,17,Car,Slight,Daylight,Female,5-9,Rochdale,-2.221945,53.601299
201506P001014,2015-05-03,May,Sun,17,Car,Slight,Daylight,Male,0-4,Rochdale,-2.221945,53.601299
201506P001154,2015-05-16,May,Sat,11,Car,Slight,Daylight,Male,80-84,Rochdale,-2.170269,53.602373
201506P001200,2015-05-16,May,Sat,16,Car,Slight,Daylight,Female,30-34,Rochdale,-2.229636,53.542771
201506P001488,2015-05-15,May,Fri,15,Pedestrian,Slight,Daylight,Male,5-9,Rochdale,-2.142192,53.611488
201506P001640,2015-05-17,May,Sun,14,Car,Slight,Daylight,Male,40-44,Rochdale,-2.142581,53.592432
201506P001713,2015-05-21,May,Thu,16,Car,Slight,Daylight,Female,50-54,Rochdale,-2.208705,53.612918
201506P001785,2015-05-28,May,Thu,7,Taxi,Slight,Daylight,Male,50-54,Rochdale,-2.20407,53.623442
201506P001785,2015-05-28,May,Thu,7,Car,Slight,Daylight,Female,30-34,Rochdale,-2.20407,53.623442
201506P001792,2015-05-21,May,Thu,17,Pedal Cycle,Slight,Daylight,Male,45-49,Rochdale,-2.109833,53.606219
201506P001823,2015-06-01,Jun,Mon,14,Car,Slight,Daylight,Female,35-39,Rochdale,-2.181196,53.613322
201506P001823,2015-06-01,Jun,Mon,14,Car,Slight,Daylight,Female,30-34,Rochdale,-2.181196,53.613322
201506P001956,2015-05-23,May,Sat,3,Car,Serious,Dark,Male,30-34,Rochdale,-2.108644,53.61404
201506P001957,2015-05-30,May,Sat,6,Taxi,Slight,Daylight,Male,60-64,Rochdale,-2.150041,53.608422
201506P002016,2015-06-08,Jun,Mon,16,Bus or Coach,Slight,Daylight,Female,45-49,Rochdale,-2.192844,53.548948
201506P002029,2015-06-01,Jun,Mon,16,Pedal Cycle,Serious,Daylight,Male,40-44,Rochdale,-2.249918,53.578684
201506P002120,2015-05-23,May,Sat,22,Car,Slight,Dark,Female,25-29,Rochdale,-2.169415,53.615587
201506P002120,2015-05-23,May,Sat,22,Car,Slight,Dark,Male,50-54,Rochdale,-2.169415,53.615587
201506P002155,2015-06-09,Jun,Tue,19,Car,Slight,Daylight,Female,45-49,Rochdale,-2.14253,53.622004
201506P002155,2015-06-09,Jun,Tue,19,Car,Slight,Daylight,Female,35-39,Rochdale,-2.14253,53.622004
201506P002203,2015-06-01,Jun,Mon,20,Pedestrian,Slight,Dark,Female,25-29,Rochdale,-2.115365,53.63956
201506P002213,2015-06-07,Jun,Sun,13,Car,Slight,Daylight,Female,15-19,Rochdale,-2.23446,53.541863
201506P002213,2015-06-07,Jun,Sun,13,Car,Slight,Daylight,Female,45-49,Rochdale,-2.23446,53.541863
201506P002237,2015-06-12,Jun,Fri,19,Car,Serious,Daylight,Male,20-24,Rochdale,-2.088941,53.660615
201506P002285,2015-06-08,Jun,Mon,10,Pedestrian,Slight,Daylight,Male,20-24,Rochdale,-2.189678,53.549762
201506P002357,2015-06-10,Jun,Wed,8,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Rochdale,-2.22843,53.542953
201506P002488,2015-06-07,Jun,Sun,13,Car,Slight,Daylight,Female,70-74,Rochdale,-2.192779,53.60108
201506P002488,2015-06-07,Jun,Sun,13,Car,Slight,Daylight,Female,20-24,Rochdale,-2.192779,53.60108
201506P002512,2015-06-16,Jun,Tue,12,Car,Serious,Daylight,Male,40-44,Rochdale,-2.111224,53.617992
201506P002512,2015-06-16,Jun,Tue,12,Car,Slight,Daylight,Female,40-44,Rochdale,-2.111224,53.617992
201506P002512,2015-06-16,Jun,Tue,12,Car,Slight,Daylight,Male,30-34,Rochdale,-2.111224,53.617992
