area_code,area_name,geography,period,indicator,religion,measure,unit,value
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,4
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,691
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5032
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,48
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,452
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,42
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,407
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,20
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,6
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,3
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,3
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,4497
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,7
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,4
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,5
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,7
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,1
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,0
E05000833,Priory,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,631
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5140
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,40
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,169
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,14
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,426
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,37
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,4
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,4176
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,17
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,3
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,3
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,3
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,21
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,14
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,2
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,3
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,6
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,1
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,3
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,0
E05000835,Sale Moor,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,582
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5942
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,46
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,315
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,51
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,732
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,68
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,3
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,3
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3938
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,13
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,4
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,24
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,8
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,4
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,14
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,5
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,2
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,4
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,1
E05000834,St Mary's,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,631
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5022
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,33
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,95
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,12
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,1612
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,311
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,10
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,5
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,4
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3758
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,2
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,2
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,13
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,6
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,1
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,3
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,2
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,2
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,0
E05000836,Stretford,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,582
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,6505
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,33
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,210
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,59
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,322
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,41
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,2
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,4
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3606
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,3
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,4
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,1
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,13
E05000837,Timperley,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
